meeting	sequence	date	type	speaker	statement	code2	code
201403	16	2014-03-04	confcall	YELLEN	For this reason, and also for purposes of policy continuity, I believe it remains important that our forward guidance continues to convey, in terms that are as clear as possible, the conditions under which policy will remain highly accommodative in order to promote recovery and a lasting end to this lengthy zero- interest-rate episode.	92	9
201403	17	2014-03-04	confcall	YELLEN	We did add some language in December that provided specific information about the Committee’s likely behavior after the 6.5 percent threshold is crossed.	92	9
201403	18	2014-03-04	confcall	YELLEN	And with market expectations now well aligned with both that guidance and our own views, I would personally be quite reluctant to offer less guidance in March than we provided in December and January.	92	9
201403	19	2014-03-04	confcall	YELLEN	There are a number of important issues for us to consider in revising our guidance, and I want to thank the staff for their thoughtful background memo.	92	9
201403	20	2014-03-04	confcall	YELLEN	I appreciate the very useful comments and suggestions that a number of you provided, and they helped shape the memo and the materials circulated for this videoconference.1 For today’s meeting, we have tried to craft a minimal-changes version of our current statement, and it is labeled as option 5.	92	9
201403	21	2014-03-04	confcall	YELLEN	But I asked the staff to focus the memo on changes that go well beyond such a minimal-red-ink approach.	92	9
201403	22	2014-03-04	confcall	YELLEN	Because the crossing of a threshold essentially necessitates a nontrivial revision of the statement, many outside analysts are expecting a change.	92	9
201403	23	2014-03-04	confcall	YELLEN	So the present moment could provide an attractive opportunity for more substantial revisions to the statement.	92	9
201403	24	2014-03-04	confcall	YELLEN	1 The memo “Background Documents and Questions for Discussion on Forward Guidance” used at this meeting by participants is appended to this transcript (appendix 1).	92	9
201403	25	2014-03-04	confcall	YELLEN	With many commentators expecting the forward guidance to change, we will of course have the usual difficulties divining just what observers will make of any changes we decide to adopt or, indeed, what they would make of the absence of much change.	92	9
201403	26	2014-03-04	confcall	YELLEN	Despite these difficulties, I would encourage us to consider whether we could substantially clarify our intentions, remembering, as always, that some minimalist approach, perhaps along the lines of the one circulated by the staff last Friday, will end up being deemed best.	92	9
201403	27	2014-03-04	confcall	YELLEN	Let me highlight four specific issues raised in our prior discussions and in the memo.	92	9
201403	28	2014-03-04	confcall	YELLEN	First, the current guidance is focused on the unemployment rate, but we have consistently communicated that once the threshold is crossed we will be considering a more comprehensive evaluation of the labor market.	92	9
201403	29	2014-03-04	confcall	YELLEN	Now may be an appropriate time to signal this shift in the statement.	92	9
201403	30	2014-03-04	confcall	YELLEN	Some of the options suggested in the staff memo focused on the state of employment relative to our assessment of its maximum sustainable level.	92	9
201403	31	2014-03-04	confcall	YELLEN	This formulation has the virtue of being taken from our Statement of Longer-Run Goals and Monetary Policy Strategy, but this approach would bring a new concept into the statement and might itself seem to call for some new, single measure of slack.	92	9
201403	32	2014-03-04	confcall	YELLEN	Alternatively, the language circulated last Friday simply makes reference to an assessment of whether the recovery in the labor market is complete.	92	9
201403	33	2014-03-04	confcall	YELLEN	This formulation might accurately bring to mind the broad assessment that we actually engage in.	92	9
201403	34	2014-03-04	confcall	YELLEN	Second, over the past several months, the possibility of inflation running persistently and significantly below our objective has become more prominent.	92	9
201403	35	2014-03-04	confcall	YELLEN	It might be appropriate to clarify the role of low inflation in our policy intentions beyond the clause we added in December that specifies that the current target range is likely to be maintained, especially if projected inflation continues to run below the Committee’s 2 percent longer-run goal.	92	9
201403	36	2014-03-04	confcall	YELLEN	The first two options in the staff memo refer explicitly to the shortfall of inflation from our 2 percent objective as a condition determining how long to maintain the current target range for the federal funds rate, and option 3 provides one version of an inflation floor.	92	9
201403	37	2014-03-04	confcall	YELLEN	Third, some of you have indicated in past discussions a preference to clarify the role of financial developments in the statement.	92	9
201403	38	2014-03-04	confcall	YELLEN	This could be warranted, for example, either to address concerns over financial stability, which may grow as the period of highly accommodative policy continues and the economy strengthens, or, alternatively, to convey a willingness of the FOMC to respond if, say, financial conditions tighten in a way that compromises the outlook for attaining our objectives.	92	9
201403	39	2014-03-04	confcall	YELLEN	The options provided by the staff give an approach that encompasses both of these considerations.	92	9
201403	40	2014-03-04	confcall	YELLEN	And option 4 provides an alternative that focuses directly on financial-stability risks.	92	9
201403	41	2014-03-04	confcall	YELLEN	Finally, if the recovery continues as we all hope, we will face an increasing need to clarify how policy will be conducted during the transitional period between liftoff and the time when we settle into some new normal.	92	9
201403	42	2014-03-04	confcall	YELLEN	The current statement mainly suggests that the FOMC will, after liftoff, embrace the balanced approach from the consensus statement.	92	9
201403	43	2014-03-04	confcall	YELLEN	But this is language that sheds little light on policy in the broad range of likely cases in which both employment and inflation are falling short of our objectives, so that any need to balance conflicting objectives remains well in the future.	92	9
201403	44	2014-03-04	confcall	YELLEN	In the new paragraph 6 that is included in the first four options, the staff has provided two sentences pertaining to the post-liftoff period.	92	9
201403	45	2014-03-04	confcall	YELLEN	The first might be viewed as a very general description of the reaction function, whereas the second is focused on the fact that even after we return to price stability and full employment, the appropriate federal funds rate target may remain low relative to what we view as normal in the longer run.	92	9
201403	46	2014-03-04	confcall	YELLEN	Let me stop there with those broad comments that are intended to frame the discussion.	92	9
201403	47	2014-03-04	confcall	YELLEN	If you have any questions for me at this point, I would be glad to take them.	92	9
201403	48	2014-03-04	confcall	YELLEN	And if not, we can just begin the go-round.	92	9
201403	49	2014-03-04	confcall	YELLEN	[No response]	92	9
201403	50	2014-03-04	confcall	YELLEN	Okay.	92	9
201403	51	2014-03-04	confcall	YELLEN	Seeing no questions for me, why don’t we begin the go-round, and let’s start with President Kocherlakota.	92	9
201403	52	2014-03-04	confcall	KOCHERLAKOTA	Thank you, Madam Chair.	92	9
201403	53	2014-03-04	confcall	KOCHERLAKOTA	Let me be the first, in this group, at least, to welcome you to your new role.	92	9
201403	54	2014-03-04	confcall	KOCHERLAKOTA	I look forward to working with you in your new capacity.	92	9
201403	55	2014-03-04	confcall	KOCHERLAKOTA	I appreciate your framing our discussion as ably as you did.	92	9
201403	56	2014-03-04	confcall	KOCHERLAKOTA	I also found the options and analysis in the memo dated February 21 to be quite valuable, and I want to thank the staff for the great work that was included in that memo.	92	9
201403	57	2014-03-04	confcall	KOCHERLAKOTA	I want to divide my remarks into two parts.	92	9
201403	58	2014-03-04	confcall	KOCHERLAKOTA	First, I’m going to address the question of why we need to provide forward guidance about the future evolution of the federal funds rate.	92	9
201403	59	2014-03-04	confcall	KOCHERLAKOTA	Second, I’ll use the answers to this question to inform my preferred choice among the five options offered to us by the staff.	92	9
201403	60	2014-03-04	confcall	KOCHERLAKOTA	I see two related answers to the question of why we need forward guidance.	92	9
201403	61	2014-03-04	confcall	KOCHERLAKOTA	The first is connected to policy effectiveness.	92	9
201403	62	2014-03-04	confcall	KOCHERLAKOTA	In my view, monetary policy can be effective only if markets and the public have a good understanding of our reaction function.	92	9
201403	63	2014-03-04	confcall	KOCHERLAKOTA	Before the financial crisis, that understanding came from decades of historical experience—historical experience in which the FOMC adhered relatively closely to a well-documented statistical pattern of behavior—that is, something akin to a Taylor rule.	92	9
201403	64	2014-03-04	confcall	KOCHERLAKOTA	In the absence of forward guidance from us, or in the presence of deliberately vague forward guidance like that in option 5, markets are likely to turn back to those pre-crisis historical relationships, like the Taylor (1993) rule or the Taylor (1999) rule, to provide their guide to future FOMC behavior.	92	9
201403	65	2014-03-04	confcall	KOCHERLAKOTA	The problem is that, as the Summary of Economic Projections indicates, monetary policy is likely to be more accommodative than either of these rules for years to come.	92	9
201403	66	2014-03-04	confcall	KOCHERLAKOTA	Given that we are going to deviate from our pre-crisis reaction function, we need to be as informative as we can be about the reaction function that we are actually going to use, and good forward guidance can provide that information.	92	9
201403	67	2014-03-04	confcall	KOCHERLAKOTA	So that’s the effectiveness argument.	92	9
201403	68	2014-03-04	confcall	KOCHERLAKOTA	The second reason why we need to provide forward guidance relates to credibility.	92	9
201403	69	2014-03-04	confcall	KOCHERLAKOTA	Before January 2012, the FOMC did not have an inflation target of 2 percent.	92	9
201403	70	2014-03-04	confcall	KOCHERLAKOTA	Indeed, several FOMC participants, including my predecessor, thought that appropriate policy would be consistent with a long-run average inflation rate noticeably below 2 percent.	92	9
201403	71	2014-03-04	confcall	KOCHERLAKOTA	Against this recent historical backdrop, it would not be at all surprising if the public and markets still saw the new 2 percent inflation marker as being more of a ceiling than a true target.	92	9
201403	72	2014-03-04	confcall	KOCHERLAKOTA	We need to be using our forward guidance about our reaction function to build the credibility of our 2 percent target by assuring the public and markets that we are in fact doing whatever we can to facilitate a rapid return to 2 percent inflation.	92	9
201403	73	2014-03-04	confcall	KOCHERLAKOTA	I think we need to be using forward guidance to do two things:  to make clear that our reaction function over the next few years will differ importantly from what we did prior to the crisis and, relatedly, to make clear that we are purposefully making choices to keep inflation at 2 percent.	92	9
201403	74	2014-03-04	confcall	KOCHERLAKOTA	Those are the reasons why we use forward guidance.	92	9
201403	75	2014-03-04	confcall	KOCHERLAKOTA	Given those reasons, I see option 3 as being a great example of the kind of guidance that we should think about using.	92	9
201403	76	2014-03-04	confcall	KOCHERLAKOTA	I see option 3 as having four desirable attributes.	92	9
201403	77	2014-03-04	confcall	KOCHERLAKOTA	The first is that it assures the public that the FOMC is highly unlikely to raise the target fed funds rate at least until the one- to two-year-ahead outlook for inflation has risen back to 2 percent.	92	9
201403	78	2014-03-04	confcall	KOCHERLAKOTA	Raising the fed funds rate before that point would imply that we don’t see 2 percent as a true target.	92	9
201403	79	2014-03-04	confcall	KOCHERLAKOTA	Rather, such an action would imply that we continue to see sub–2 percent inflation as being an appropriate outcome for monetary policy.	92	9
201403	80	2014-03-04	confcall	KOCHERLAKOTA	Now, I want to be clear:  The need to wait until the inflation outlook has returned to 2 percent isn’t some arcane result from some fancy-pants theoretical framework.	92	9
201403	81	2014-03-04	confcall	KOCHERLAKOTA	It is an actual description of how inflation-targeting central banks operate in practice.	92	9
201403	82	2014-03-04	confcall	KOCHERLAKOTA	For example, the Bank of Canada has a single mandate—to keep inflation equal to 2 percent.	92	9
201403	83	2014-03-04	confcall	KOCHERLAKOTA	Its operating practice is to adjust policy so that inflation is projected to return to 2 percent over some period of time that is close to 8 quarters, ranging from 6 to 11 quarters.	92	9
201403	84	2014-03-04	confcall	KOCHERLAKOTA	It is true that, unlike the Bank of Canada, we also have an employment mandate, but we want to be clear about what that means for policy.	92	9
201403	85	2014-03-04	confcall	KOCHERLAKOTA	It does not provide a rationalization for raising the federal funds rate before the inflation outlook gets back to 2 percent.	92	9
201403	86	2014-03-04	confcall	KOCHERLAKOTA	The employment mandate is fundamentally asymmetric in nature.	92	9
201403	87	2014-03-04	confcall	KOCHERLAKOTA	It does not say that the FOMC is responsible for making sure that employment doesn’t get too high.	92	9
201403	88	2014-03-04	confcall	KOCHERLAKOTA	It says that the FOMC is responsible for making sure that employment doesn’t stay too low.	92	9
201403	89	2014-03-04	confcall	KOCHERLAKOTA	This asymmetry means that the employment mandate can rationalize being more accommodative than a strict inflation-targeting central bank like the Bank of Canada, but it cannot rationalize being less accommodative than an inflation-targeting central bank.	92	9
201403	90	2014-03-04	confcall	KOCHERLAKOTA	Some observers have suggested that waiting until the outlook for inflation has returned to 2 percent is inconsistent with the FOMC’s historical behavior.	92	9
201403	91	2014-03-04	confcall	KOCHERLAKOTA	That may be right, but historically we didn’t have a 2 percent inflation target.	92	9
201403	92	2014-03-04	confcall	KOCHERLAKOTA	That is a very recent development.	92	9
201403	93	2014-03-04	confcall	KOCHERLAKOTA	It goes back to January 2012.	92	9
201403	94	2014-03-04	confcall	KOCHERLAKOTA	Now that we have a 2 percent inflation target, our actions need to be consistent with that target, not with our past behavior.	92	9
201403	95	2014-03-04	confcall	KOCHERLAKOTA	This is exactly why we need to include this kind of 2 percent inflation floor in our forward guidance.	92	9
201403	96	2014-03-04	confcall	KOCHERLAKOTA	And we need to underscore the message that our future actions will be consistent with that target, not with our past behavior.	92	9
201403	97	2014-03-04	confcall	KOCHERLAKOTA	The second desirable attribute of option 3 is that it does not have an employment threshold.	92	9
201403	98	2014-03-04	confcall	KOCHERLAKOTA	I think this is going to be challenging for us, because it may seem that, by not including an employment threshold, we are not putting as much emphasis on employment— whereas in fact the opposite is true.	92	9
201403	99	2014-03-04	confcall	KOCHERLAKOTA	An employment threshold actually works against the promotion of maximum employment.	92	9
201403	100	2014-03-04	confcall	KOCHERLAKOTA	The reason is that such a threshold is designed to give the FOMC an escape clause that lets it raise the fed funds rate even though inflation is under control simply because the unemployment rate has gotten too low or employment has gotten too high.	92	9
201403	101	2014-03-04	confcall	KOCHERLAKOTA	For example, even if the inflation outlook is still at 1½ percent, if unemployment falls below, say, 6½ or 6 percent, that kind of threshold gives the FOMC an escape clause that lets it raise rates even though the inflation outlook is still too low.	92	9
201403	102	2014-03-04	confcall	KOCHERLAKOTA	So I see adding such a threshold as being inconsistent with promoting maximum employment, and leaving it out also gets around a lot of problems of trying to define how we want to be thinking about the labor market.	92	9
201403	103	2014-03-04	confcall	KOCHERLAKOTA	A third desirable feature of option 3 is that it appropriately allows for the possibility that the FOMC might choose to alter monetary policy in light of financial market developments either because we want to modulate risks or because we want to loosen financial market conditions.	92	9
201403	104	2014-03-04	confcall	KOCHERLAKOTA	I think option 3 allows for both of those possibilities.	92	9
201403	105	2014-03-04	confcall	KOCHERLAKOTA	Finally, I like both elements of paragraph 6, both the first and second sentence.	92	9
201403	106	2014-03-04	confcall	KOCHERLAKOTA	I think the second sentence in particular reminds the public and markets that the FOMC is not returning to its historical patterns of behavior.	92	9
201403	107	2014-03-04	confcall	KOCHERLAKOTA	I’ll close by echoing some of my opening remarks, Madam Chair.	92	9
201403	108	2014-03-04	confcall	KOCHERLAKOTA	We need forward guidance.	92	9
201403	109	2014-03-04	confcall	KOCHERLAKOTA	We need forward guidance to make clear the ways in which our reaction function over the next few years will be different from what we used in the pre-crisis period.	92	9
201403	110	2014-03-04	confcall	KOCHERLAKOTA	And we need forward guidance to make clear to the public that we are fully committed to keeping inflation close to 2 percent.	92	9
201403	111	2014-03-04	confcall	KOCHERLAKOTA	I think option 3 does a good job on both dimensions.	92	9
201403	112	2014-03-04	confcall	KOCHERLAKOTA	Thank you, Madam Chair.	92	9
201403	113	2014-03-04	confcall	YELLEN	Thank you, President Kocherlakota.	92	9
201403	114	2014-03-04	confcall	YELLEN	President Bullard.	92	9
201403	115	2014-03-04	confcall	BULLARD	Thank you, Madam Chair, and welcome to your new role.	92	9
201403	116	2014-03-04	confcall	BULLARD	I’m looking forward to it, and I see that today we have lined up a mind-numbingly complex discussion for you to navigate, so I think that’s a good way for you to get started in your new role.	92	9
201403	117	2014-03-04	confcall	BULLARD	As I suspect many of you did, I appreciated the staff memos on this topic.	92	9
201403	118	2014-03-04	confcall	BULLARD	They really helped my thinking, and so did the comments on the staff memos from several presidents.	92	9
201403	119	2014-03-04	confcall	BULLARD	I will organize my discussion here around three issues that are key from my perspective, which actually dovetail with what you said, Madam Chair, in your opening remarks.	92	9
201403	120	2014-03-04	confcall	BULLARD	The first question is:  Does the Committee wish to take this opportunity to change out the real variable in the qualitative description of our reaction function from unemployment to employment or, possibly, to some other real variable?	92	9
201403	121	2014-03-04	confcall	BULLARD	The second question is:  Is there a case to be made for making inflation the focus variable and deemphasizing any real variable?	92	9
201403	122	2014-03-04	confcall	BULLARD	And the third question is;  How should the Committee reference financial-stability issues?	92	9
201403	123	2014-03-04	confcall	BULLARD	I’m going to talk mainly about these three issues here and not too much about the fourth issue that you mentioned, Madam Chair.	92	9
201403	124	2014-03-04	confcall	BULLARD	I will comment on each of these questions in turn and, along the way, on some of the specific alternatives that were put forward in the memos.	92	9
201403	125	2014-03-04	confcall	BULLARD	Let me just foreshadow my conclusion here.	92	9
201403	126	2014-03-04	confcall	BULLARD	My comments are modestly negative on the options in front of the Committee.	92	9
201403	127	2014-03-04	confcall	BULLARD	My bottom line is that, as a practical matter, the Committee should proceed with changes to the existing thresholds in a minimalist way, relying mostly on simple qualitative language.	92	9
201403	128	2014-03-04	confcall	BULLARD	Attempts to do more in the current circumstances may cause more problems for the Committee than they solve.	92	9
201403	129	2014-03-04	confcall	BULLARD	So let me reach that conclusion by discussing these three questions.	92	9
201403	130	2014-03-04	confcall	BULLARD	Question 1 was, should the Committee take this opportunity to change out the key real variable in the existing qualitative description of our reaction function from unemployment to employment or, possibly, to some other real variable?	92	9
201403	131	2014-03-04	confcall	BULLARD	Several of the alternatives suggest that the Committee no longer refer to unemployment and instead use “the projected shortfall of employment from its maximum sustainable level.”	92	9
201403	132	2014-03-04	confcall	BULLARD	I have several comments on this particular language.	92	9
201403	133	2014-03-04	confcall	BULLARD	First, I think we should keep in mind that it may be a minor shock to financial markets, households, and businesses that we are no longer referring explicitly to unemployment.	92	9
201403	134	2014-03-04	confcall	BULLARD	I am not sure how markets will actually react to this.	92	9
201403	135	2014-03-04	confcall	BULLARD	Many understand that we are unlikely to retain an explicit numerical threshold for unemployment as the economy nears more normal performance, but removing the reference completely may come as something of a surprise.	92	9
201403	136	2014-03-04	confcall	BULLARD	Second, and perhaps more important, I think that considerable uncertainty may attend the very notion of an employment shortfall, as well as how the Committee intends to measure it.	92	9
201403	137	2014-03-04	confcall	BULLARD	I think it would be very hard for financial markets to infer, based on what we have so far provided, what this phrase means for the date of liftoff.	92	9
201403	138	2014-03-04	confcall	BULLARD	One reason for this is that employment projections are not in the SEP, so it seems like we would have to provide information outside the SEP process as to what might be considered an appropriate employment level.	92	9
201403	139	2014-03-04	confcall	BULLARD	On balance, my judgment is that changing the reference from “unemployment” to “employment” in this way may create unwanted uncertainty around future FOMC intentions.	92	9
201403	140	2014-03-04	confcall	BULLARD	This can, of course, be managed, but I think it may be quite difficult.	92	9
201403	141	2014-03-04	confcall	BULLARD	This thought leads to the idea that the Committee might wish to use an alternative real variable.	92	9
201403	142	2014-03-04	confcall	BULLARD	In a comment to the Committee, I suggested real output growth as that alternative variable.	92	9
201403	143	2014-03-04	confcall	BULLARD	This has several advantages.	92	9
201403	144	2014-03-04	confcall	BULLARD	First, unlike employment levels, which are not projected in the SEP, output growth is explicitly in the current SEP.	92	9
201403	145	2014-03-04	confcall	BULLARD	This would give financial market participants and others in the economy a clear indication of what the Committee is expecting with respect to the key real variable mentioned in the statement.	92	9
201403	146	2014-03-04	confcall	BULLARD	Second, in my view, a move toward more emphasis on output growth would move the Committee closer to traditional approaches to monetary policy as the economy continues to normalize.	92	9
201403	147	2014-03-04	confcall	BULLARD	Referencing output growth also has the advantage, according to some studies, of avoiding monetary policy mistakes associated with level-based output or employment gaps.	92	9
201403	148	2014-03-04	confcall	BULLARD	Athanasios Orphanides, in particular, is one author who has emphasized the pitfalls of gap mismeasurement and has suggested that output growth rates might provide better guidance for monetary policymakers.	92	9
201403	149	2014-03-04	confcall	BULLARD	Some of you may worry that output growth today is relatively robust and, therefore, that this might suggest a more aggressive policy than the Committee intends.	92	9
201403	150	2014-03-04	confcall	BULLARD	But, in my view, even with a reference in the statement to output growth as the key real variable, accommodative policy can still be rationalized because of today’s lower-than-expected inflation outcomes.	92	9
201403	151	2014-03-04	confcall	BULLARD	I recognize, Madam Chair, that the Committee may not be willing to go in this direction at this time, but I think that if we want to change out unemployment for a new real variable, this might be a reasonable alternative—if not now, then perhaps at some point in the future.	92	9
201403	152	2014-03-04	confcall	BULLARD	As you suggested, Madam Chair, this meeting is probably a good opportunity to at least consider possible alternatives, and that’s why I’m putting this one forward.	92	9
201403	153	2014-03-04	confcall	BULLARD	This leads to my second question—namely, is there a case to be made for making inflation the focus variable and deemphasizing references to a real variable?	92	9
201403	154	2014-03-04	confcall	BULLARD	This idea is contained in option 3 in the staff memo.	92	9
201403	155	2014-03-04	confcall	BULLARD	I think there is a compelling case for going in this direction, which I would characterize as something closer to strict inflation targeting.	92	9
201403	156	2014-03-04	confcall	BULLARD	This type of option would make clear that the Committee prefers real variables to be as robust as possible, provided that no serious inflation problem develops, and so does not require the Committee to put explicit limits on either levels or growth rates of real variables.	92	9
201403	157	2014-03-04	confcall	BULLARD	Here I am unwittingly echoing some of the arguments that President Kocherlakota just made, particularly the idea that perhaps the Committee would not want to be putting such limits on real variables.	92	9
201403	158	2014-03-04	confcall	BULLARD	After all, we want low unemployment, high employment, and so on.	92	9
201403	159	2014-03-04	confcall	BULLARD	Surely this approach has much to commend it in terms of transparency, simplicity, and—	92	9
201403	160	2014-03-04	confcall	BULLARD	I believe—consistency with what the Committee truly desires.	92	9
201403	161	2014-03-04	confcall	BULLARD	Why should the Committee put limits on what it thinks may be realistic in terms of levels of unemployment, employment, or output growth when those limits are only educated guesses in any event?	92	9
201403	162	2014-03-04	confcall	BULLARD	Would it not be better to react directly to evidence on inflation alone and simply set monetary policy accordingly?	92	9
201403	163	2014-03-04	confcall	BULLARD	If this means that unemployment can move to very low levels, employment levels can be quite high, and output growth rates can soar, is this not all the better?	92	9
201403	164	2014-03-04	confcall	BULLARD	The answer is that, indeed, it would be better, and so, in many ways, I think that promoting inflation as the key variable in our communication has much to recommend it.	92	9
201403	165	2014-03-04	confcall	BULLARD	Still, my sense is that the Committee may not be ready to go in the strict inflation- targeting direction, and, in any event, I think option 3 as written does have one important problem.	92	9
201403	166	2014-03-04	confcall	BULLARD	The problem, at least in my view, is that the text refers to projected inflation between one and two years ahead.	92	9
201403	167	2014-03-04	confcall	BULLARD	I do not think it is credible for a central bank to project inflation over the medium term as being different from target, at least under ordinary circumstances.	92	9
201403	168	2014-03-04	confcall	BULLARD	Indeed, as President Kocherlakota just stressed, the very criterion for optimal inflation-targeting policy in many models would be to set policy exactly so that inflation would be projected to equal the target over the medium term.	92	9
201403	169	2014-03-04	confcall	BULLARD	Any projection that does not meet this criterion would normally be viewed as involving suboptimal policy, because the central bank could increase the amount of accommodation in a way that would make the projection equal to target over the medium term.	92	9
201403	170	2014-03-04	confcall	BULLARD	Because of this difficulty, I see the adoption of the approach in option 3 as problematic from a communications perspective.	92	9
201403	171	2014-03-04	confcall	BULLARD	If the Committee’s inflation forecast does not equal the target over the medium term, why doesn’t the Committee simply increase the amount of accommodation so that the inflation forecast does equal the target over the medium term?	92	9
201403	172	2014-03-04	confcall	BULLARD	This brings me to question 3, which is how to handle references to financial stability in the statement.	92	9
201403	173	2014-03-04	confcall	BULLARD	On this topic, I think a minimalist reference is appropriate.	92	9
201403	174	2014-03-04	confcall	BULLARD	We need to show that the topic is understood by the Committee without overstating how much of a factor this may be in Committee decisionmaking.	92	9
201403	175	2014-03-04	confcall	BULLARD	The “irrational exuberance” speech by former Chairman Greenspan was given in 1996, and since that time, the Committee has struggled with two extraordinary bubbles in the US economy.	92	9
201403	176	2014-03-04	confcall	BULLARD	The debate on monetary policy and bubbles continues to rage.	92	9
201403	177	2014-03-04	confcall	BULLARD	I do not think that anyone inside or outside the Fed has to be reminded that financial stability is an important concern in the making of monetary policy.	92	9
201403	178	2014-03-04	confcall	BULLARD	If we make a minimal reference to financial stability, that will be sufficient to remind everyone that we are fully cognizant of this issue.	92	9
201403	179	2014-03-04	confcall	BULLARD	The considerations I have emphasized suggest that option 5, with its more minimalist approach to changing the language in the Committee’s forward guidance paragraph, is most likely to succeed in delivering the continuity sought by the Committee in contemplating this change of language.	92	9
201403	180	2014-03-04	confcall	BULLARD	This approach simply removes the thresholds and replaces the previous text with references to a wide variety of indicators and a notion of complete recovery in labor markets in the future.	92	9
201403	181	2014-03-04	confcall	BULLARD	This last criterion will cause some uncertainty as to its meaning but at the same time suggest that a judgment call will have to be made by the Committee based on a wide variety of factors.	92	9
201403	182	2014-03-04	confcall	BULLARD	This is a better approach for the time being and, in my view, moves the Committee somewhat closer to normal monetary policy.	92	9
201403	183	2014-03-04	confcall	BULLARD	An oblique reference to financial stability is included through the phrase “readings on financial developments.”	92	9
201403	184	2014-03-04	confcall	BULLARD	On balance, then, Madam Chair, I prefer option 5 of the options presented to the Committee for its use of mostly qualitative language to replace our existing thresholds on unemployment and inflation.	92	9
201403	185	2014-03-04	confcall	BULLARD	The other options suffer from key drawbacks that I think would introduce unwanted uncertainty into financial markets’ understanding of Committee intentions.	92	9
201403	186	2014-03-04	confcall	BULLARD	Thank you, Madam Chair.	92	9
201403	187	2014-03-04	confcall	YELLEN	Thank you, President Bullard.	92	9
201403	188	2014-03-04	confcall	YELLEN	President Rosengren.	92	9
201403	189	2014-03-04	confcall	ROSENGREN	Thank you, Madam Chair.	92	9
201403	190	2014-03-04	confcall	ROSENGREN	It is a pleasure to be serving in the first meeting in your official capacity.	92	9
201403	191	2014-03-04	confcall	YELLEN	Thank you.	92	9
201403	192	2014-03-04	confcall	ROSENGREN	My hope is that the forward guidance language we choose does the following.	92	9
201403	193	2014-03-04	confcall	ROSENGREN	First, as in the memo on the different options for forward guidance, I believe the language should have a neutral effect on expectations.	92	9
201403	194	2014-03-04	confcall	ROSENGREN	Expectations seem appropriately aligned with the Committee’s thinking at this time.	92	9
201403	195	2014-03-04	confcall	ROSENGREN	Given the weakness in incoming data, I would certainly not want the language to tighten financial conditions.	92	9
201403	196	2014-03-04	confcall	ROSENGREN	Second, given the market focus on calendar dates, the language needs to avoid adding to uncertainty around the implications for our current thinking on the likely liftoff date.	92	9
201403	197	2014-03-04	confcall	ROSENGREN	This is achieved by the statement that the current target range for the federal funds rate will be maintained “for a considerable time after the asset purchase program ends.”	92	9
201403	198	2014-03-04	confcall	ROSENGREN	It is tied to our actions—namely, the tapering program.	92	9
201403	199	2014-03-04	confcall	ROSENGREN	Since the tapering program can be slowed down or sped up, it has flexibility.	92	9
201403	200	2014-03-04	confcall	ROSENGREN	However, the modal interpretation of this language will be that liftoff would likely occur in the latter half of 2015.	92	9
201403	201	2014-03-04	confcall	ROSENGREN	Third, the language should be as simple as possible.	92	9
