meeting	sequence	date	type	speaker	statement	code2	code
201412	54	2014-12-17	meeting	POTTER	Forward inflation compensation declines in the United States are larger than in the euro area over the past year, which may reflect greater sensitivity of domestic inflation to declines in oil prices among other factors.	61	6
201412	55	2014-12-17	meeting	POTTER	Low inflation, along with declining inflation expectations and weak economic growth abroad, has motivated a variety of more-accommodative monetary policy actions or communications outside of the United States.	61	6
201412	56	2014-12-17	meeting	POTTER	This has furthered the divergence in the expected policy rate paths between the Federal Reserve and other central banks in developed countries.	61	6
201412	57	2014-12-17	meeting	POTTER	To encourage inflation and stimulate the economy in Japan, the BOJ unexpectedly announced an expansion of its Quantitative and Qualitative Monetary Easing, or QQE, program to limit deflationary risks, and Prime Minister Abe took steps to postpone the second planned consumption tax increase.	61	6
201412	58	2014-12-17	meeting	POTTER	Both the size and timing of the BOJ announcement surprised market participants, leading to a sharp depreciation of the yen, increase in Japanese equity prices, and decline in 30-year Japanese government bond yields, as shown in the top-right panel.	61	6
201412	59	2014-12-17	meeting	POTTER	The BOJ decision coincided with an announcement from the Government Pension Investment Fund (GPIF) indicating that it would reduce its portfolio allocation to domestic bonds and increase its allocation to equities and international fixed-income assets by more than expected.	61	6
201412	60	2014-12-17	meeting	POTTER	Most market participants expect other Japanese pensions to follow the GPIF strategy, which could result in roughly $90 billion and $175 billion being reallocated toward US Treasury securities and US equities, respectively, over the next year.	61	6
201412	61	2014-12-17	meeting	POTTER	Concerns over low inflation in the euro area also motivated more-accommodative communications from the ECB Governing Council.	61	6
201412	62	2014-12-17	meeting	POTTER	At its November meeting, the Governing Council explicitly stated its intention to increase the size of the ECB balance sheet toward early 2012 levels, which will require a roughly 1 trillion euro expansion, as shown in the middle-left panel.	61	6
201412	63	2014-12-17	meeting	POTTER	A subsequent speech from President Draghi bolstered expectations that the ECB will purchase sovereign bonds.	61	6
201412	64	2014-12-17	meeting	POTTER	Many market participants continue to believe that the current suite of ECB measures is insufficient to increase the balance sheet toward early 2012 levels or sufficiently raise inflation expectations.	61	6
201412	65	2014-12-17	meeting	POTTER	Indeed, take-up in the ECB’s recently announced targeted longer-term refinancing operations has been toward the lower end of market expectations.	61	6
201412	66	2014-12-17	meeting	POTTER	In response, market participants have increased the probability they attach to a sovereign bond purchase program in the first quarter of next year.	61	6
201412	67	2014-12-17	meeting	POTTER	Over the intermeeting period, front-month crude oil futures prices declined around 30 percent and longer-dated oil futures prices declined 15 to 20 percent.	61	6
201412	68	2014-12-17	meeting	POTTER	Market participants believe that the price declines have been driven primarily by supply dynamics, particularly the recent OPEC decision to maintain current production levels amid faster-than-expected growth in US shale output.	61	6
201412	69	2014-12-17	meeting	POTTER	As shown in the middle-right panel, in contrast to the decline in oil prices, industrial metals prices—one potential proxy for global economic activity—have been relatively stable, suggesting that oil price declines are likely only secondarily due to demand dynamics.	61	6
201412	70	2014-12-17	meeting	POTTER	The oil price declines are squeezing the profit margins of many US energy- related firms and contributing to a widening in the high-yield corporate credit spread index, also shown in the middle-right panel, which has a relatively high energy weighting.	61	6
201412	71	2014-12-17	meeting	POTTER	This spread widening may also reflect recent elevated high-yield issuance and a reported increase in credit differentiation as domestic policy normalization approaches.	61	6
201412	72	2014-12-17	meeting	POTTER	The bottom-left panel shows US dollar appreciation against major developed economies and large non-dollarized oil exporting countries over the intermeeting period and year-to-date.	61	6
201412	73	2014-12-17	meeting	POTTER	The US dollar appreciation against major developed economy currencies, shown in solid shades of blue, is largely due to diverging monetary policy expectations and growth outlooks.	61	6
201412	74	2014-12-17	meeting	POTTER	US dollar appreciation against large petroleum exporting countries, shown in dashed shades of blue, largely reflects the impact of lower oil prices on these local economies.	61	6
201412	75	2014-12-17	meeting	POTTER	The Russian ruble, not shown in the chart due to its extremely large moves, has depreciated significantly, especially over the past couple of days.	61	6
201412	76	2014-12-17	meeting	POTTER	The depreciation reflects a combination of low oil prices and the effect of western sanctions and ongoing tensions in Ukraine.	61	6
201412	77	2014-12-17	meeting	POTTER	This, along with the increased possibility of defaults on the large stock of foreign-currency-denominated corporate debt, is leading to increased financial-stability risk in Russia.	61	6
201412	78	2014-12-17	meeting	POTTER	In response to the recent depreciation, the Russian central bank increased its main policy rate from 10.5 percent to 17 percent on Monday night.	61	6
201412	79	2014-12-17	meeting	POTTER	The recent declines in oil prices and concerns over global growth have weighed on emerging market risk assets, as shown in the bottom-right panel, and declines in EM asset prices accelerated late in the intermeeting period.	61	6
201412	80	2014-12-17	meeting	POTTER	In contrast, there has recently been a meteoric rise in the Shanghai Composite Index, also shown in this panel.	61	6
201412	81	2014-12-17	meeting	POTTER	The Shanghai index has risen nearly 20 percent following an interest rate cut by the PBOC in mid-November.	61	6
201412	82	2014-12-17	meeting	POTTER	This rate cut increased market expectations for further PBOC easing amid the subdued mainland inflation prints and activity data.	61	6
201412	83	2014-12-17	meeting	POTTER	Turning to Desk operations, negative interest rates on eligible euro-area investments continue to present challenges to the management of the SOMA euro foreign reserves portfolio.	61	6
201412	84	2014-12-17	meeting	POTTER	The approach taken to reduce the influence of negative interest rates on the portfolio’s return has resulted in an increase in the duration of the portfolio, as shown in the top-left panel of your next exhibit.	61	6
201412	85	2014-12-17	meeting	POTTER	As discussed in a memo distributed before the meeting, the Desk would like to make some changes to the euro portfolio investment strategy to better balance the tradeoff between maintaining maturity liquidity and earning interest income in a negative interest rate environment.	61	6
201412	86	2014-12-17	meeting	POTTER	Assuming the rate structure in France and Germany doesn’t move lower, this revised investment strategy would likely allow us to keep the duration of the portfolio below the FOMC-authorized limit of 18 months.	61	6
201412	87	2014-12-17	meeting	POTTER	However, that 18-month limit will constrain our ability to implement the revised strategy if French and German interest rates fall further.	61	6
201412	88	2014-12-17	meeting	POTTER	To avoid a situation in which the current duration limit becomes a binding constraint on the investment strategy in the negative interest rate environment, we plan to recommend that the FOMC increase the duration limit from 18 to 24 months.	61	6
201412	89	2014-12-17	meeting	POTTER	The Desk views the reauthorization of the foreign operations at the January 2015 FOMC meeting as an opportune time to make such a change.	61	6
201412	90	2014-12-17	meeting	POTTER	Turning to the top-right panel, with the end of the asset purchase program in October, the SOMA currently stands at just under $4.3 trillion, including about $2.5 trillion in Treasury securities and about $1.8 trillion in MBS.	61	6
201412	91	2014-12-17	meeting	POTTER	Rollovers of Treasury securities and reinvestments of agency principal payments will maintain the par value of the portfolio at its current level until these policies are ended.	61	6
201412	92	2014-12-17	meeting	POTTER	For context, only about $3 billion in Treasury holdings will mature in 2015, but the staff estimates that principal paydowns on MBS and maturing agency debt will total almost $300 billion next year.	61	6
201412	93	2014-12-17	meeting	POTTER	MBS reinvestment operations have generally gone smoothly, although in mid-November the Desk cancelled an MBS operation due to a technical glitch.	61	6
201412	94	2014-12-17	meeting	POTTER	The problem was subsequently resolved, and the operation was successfully completed a few days later.	61	6
201412	95	2014-12-17	meeting	POTTER	Additionally, the Desk began trading today with the three small firms that are participating in the Mortgage Operations Counterparty Pilot Program, as part of our ongoing efforts to explore ways to broaden access to open market operations and improve operational capacity and resiliency.	61	6
201412	96	2014-12-17	meeting	POTTER	The Desk continues to take other steps to enhance our operational readiness.	61	6
201412	97	2014-12-17	meeting	POTTER	We plan to conduct small-value sales of MBS early next year.	61	6
201412	98	2014-12-17	meeting	POTTER	In addition, with tremendous support from the management and staff at FRB Chicago, the Markets Group has replicated the infrastructure and human capital necessary to ensure the implementation of all operations, market monitoring, and associated analytical work deemed critical should the New York Fed and its staff be affected by a serious contingency event.	61	6
201412	99	2014-12-17	meeting	POTTER	At the previous meeting I discussed a new service the Federal Reserve could offer known as segregated balance accounts (SBAs).	61	6
201412	100	2014-12-17	meeting	POTTER	The discussion of this service in the October minutes generated considerable interest amongst Fed watchers.	61	6
201412	101	2014-12-17	meeting	POTTER	As you recall, SBAs are designed to improve competition in the deposit market.	61	6
201412	102	2014-12-17	meeting	POTTER	The mechanism through which they would improve competition is similar to, but different in important respects from, the use of RRPs.	61	6
201412	103	2014-12-17	meeting	POTTER	Many market participants interpreted the discussion in the minutes as suggesting SBAs would receive important regulatory relief which would substantially lower the balance sheet costs of attracting funds into such accounts.	61	6
201412	104	2014-12-17	meeting	POTTER	As you know, such relief was not part of the plan for the service, although some other types of regulatory decisions were required for SBAs to be viable.	61	6
201412	105	2014-12-17	meeting	POTTER	In addition, various system changes would be required.	61	6
201412	106	2014-12-17	meeting	POTTER	The staff currently judges that in light of the competing priorities related to normalization and the small marginal effect SBAs would likely have on interest rate control given the readiness of other tools, further work on implementing SBAs should be shelved for now.	61	6
201412	107	2014-12-17	meeting	POTTER	This judgment is supported by the reaction to a request for feedback on continuing work on SBAs in a memo that Bill English and I sent to the Committee.	61	6
201412	108	2014-12-17	meeting	POTTER	Madam Chair, this completes my part of the Desk briefing.	61	6
201412	109	2014-12-17	meeting	POTTER	We would be happy to answer questions before moving on to Lorie’s part.	61	6
201412	110	2014-12-17	meeting	YELLEN	Questions for Simon?	62	6
201412	111	2014-12-17	meeting	YELLEN	President Fisher.	62	6
201412	112	2014-12-17	meeting	FISHER	Thank you, Madam Chair.	62	6
201412	113	2014-12-17	meeting	FISHER	I have a short question, and I also have a clarification which will require a longer question.	62	6
201412	114	2014-12-17	meeting	FISHER	On slide number 10, you have the high yield OAS.	62	6
201412	115	2014-12-17	meeting	FISHER	And if I did my numbers right, just looking at the red line, the broad index is off 22 percent.	62	6
201412	116	2014-12-17	meeting	FISHER	If memory serves, energy is off about 68 percent.	62	6
201412	117	2014-12-17	meeting	FISHER	You mentioned it’s about 18 percent of the index, I think—it’s a heavy weight.	62	6
201412	118	2014-12-17	meeting	FISHER	I just wanted to clarify that.	62	6
201412	119	2014-12-17	meeting	FISHER	The index altogether is off by 22 percent, and, excluding energy, it would be something around 15 or 16 percent.	62	6
201412	120	2014-12-17	meeting	FISHER	I just want to clarify that.	62	6
201412	121	2014-12-17	meeting	FISHER	So it’s mainly energy-driven.	62	6
201412	122	2014-12-17	meeting	POTTER	I’m not as good with numbers in my head as you are.	62	6
201412	123	2014-12-17	meeting	POTTER	That sounds about right.	62	6
201412	124	2014-12-17	meeting	FISHER	Well, you’re much better with bigger numbers than I am, but just for clarification I think that’s correct.	62	6
201412	125	2014-12-17	meeting	FISHER	So we read about panic—which we have been warning about, Madam Chair, at this table—at least I have, for quite some time.	62	6
201412	126	2014-12-17	meeting	FISHER	I believe we are beginning to see that, but it is heavily concentrated with marginal energy operators.	62	6
201412	127	2014-12-17	meeting	FISHER	I think that needs to be understood, and I’m going to talk a little bit about oil during the economic go-round.	62	6
201412	128	2014-12-17	meeting	FISHER	I just want to put that in context.	62	6
201412	129	2014-12-17	meeting	FISHER	And then, with regard to numbers, you did send around to the research directors an excellent, very insightful memo which gives more background to your slide number 14.	62	6
201412	130	2014-12-17	meeting	FISHER	And these are numbers I know you’re familiar with, so I just want to make sure I understand them, because you referenced them just now.	62	6
201412	131	2014-12-17	meeting	POTTER	Okay.	62	6
201412	132	2014-12-17	meeting	FISHER	So you just said we have $2.3 trillion in Treasuries and about $1.8 trillion in mortgage-backed securities.	62	6
201412	133	2014-12-17	meeting	FISHER	Is that correct?	62	6
201412	134	2014-12-17	meeting	POTTER	It’s $2.5 trillion in Treasuries, I thought.	62	6
201412	135	2014-12-17	meeting	FISHER	Okay, $2.5 trillion.	62	6
201412	136	2014-12-17	meeting	FISHER	That’s even better.	62	6
201412	137	2014-12-17	meeting	FISHER	We have only about $3 billion in Treasury redemptions in 2015, so nothing to speak of—	62	6
201412	138	2014-12-17	meeting	POTTER	That’s correct.	62	6
201412	139	2014-12-17	meeting	FISHER	—until 2016.	62	6
201412	140	2014-12-17	meeting	FISHER	And then, in this memo, which, again, was superb as far as I’m concerned, but here is where I get into the stuff I just want to make sure I understand and my colleagues understand.	62	6
201412	141	2014-12-17	meeting	FISHER	So we estimate paydown reinvestments from mortgage-backed securities for 2015 will be approximately $20 billion per month.	62	6
201412	142	2014-12-17	meeting	POTTER	Maybe a little bit higher, but about that level.	62	6
201412	143	2014-12-17	meeting	FISHER	And your memo says that’s 25 percent of gross issuance and three times net issuance.	62	6
201412	144	2014-12-17	meeting	POTTER	Correct.	62	6
201412	145	2014-12-17	meeting	FISHER	That’s as long as we keep our mortgage-backed securities at about $1.8 trillion, until we change our reinvestment policy.	62	6
201412	146	2014-12-17	meeting	FISHER	Then, in the memo you use the prepayment speed projections of BlackRock Solutions, and we project that by August 2021, we will have an MBS portfolio of $980 billion and a 90 percent confidence band around that of $700 billion to $1.16 trillion.	62	6
201412	147	2014-12-17	meeting	FISHER	So, in other words, we’d halve our mortgage-backed security portfolio in a period of five years.	62	6
201412	148	2014-12-17	meeting	FISHER	The stated intention of the Committee right now is to not let these reinvestments roll off until after we have raised rates, whenever that is going to be, whenever we begin to normalize.	62	6
201412	149	2014-12-17	meeting	FISHER	So it’s really taking five years, and, therefore, we would reduce by $900 billion over that five- year period.	62	6
201412	150	2014-12-17	meeting	FISHER	Correct?	62	6
201412	151	2014-12-17	meeting	POTTER	Yes.	62	6
201412	152	2014-12-17	meeting	POTTER	That’s the point estimate, with a lot of uncertainty around it.	62	6
201412	153	2014-12-17	meeting	FISHER	Right.	62	6
201412	154	2014-12-17	meeting	FISHER	But you illustrated that, and you have a 90 percent confidence band around that.	62	6
201412	155	2014-12-17	meeting	FISHER	Then, concomitantly, on excess reserves, you noted that they will be reduced from their current level.	62	6
201412	156	2014-12-17	meeting	FISHER	We thought at the peak it would be $2.95 trillion, but it’s $2.5 trillion, whatever the number is.	62	6
201412	157	2014-12-17	meeting	FISHER	Where is it now?	62	6
201412	158	2014-12-17	meeting	POTTER	It depends on the take-up in the TDF and the overnight RRP.	62	6
201412	159	2014-12-17	meeting	POTTER	So because the $400 billion TDF rolled off, we should add probably $400 billion to that number.	62	6
201412	160	2014-12-17	meeting	POTTER	So it’s around $2.8 trillion to $2.9 trillion.	62	6
201412	161	2014-12-17	meeting	FISHER	Okay.	62	6
201412	162	2014-12-17	meeting	FISHER	And we expect to reduce it to what you call the normal level of $100 billion by mid-2021.	62	6
201412	163	2014-12-17	meeting	FISHER	So over a six-year period, we will have gone from $2.9 trillion to $100 billion in excess reserves.	62	6
201412	164	2014-12-17	meeting	FISHER	I just want to make sure I understand the numbers.	62	6
201412	165	2014-12-17	meeting	FISHER	That’s a lot.	62	6
201412	166	2014-12-17	meeting	POTTER	Yes.	62	6
201412	167	2014-12-17	meeting	FISHER	Thank you.	62	6
201412	168	2014-12-17	meeting	FISHER	I hope the Committee realizes all these numbers.	62	6
201412	169	2014-12-17	meeting	FISHER	This is very important to me.	62	6
201412	170	2014-12-17	meeting	FISHER	That’s asking a lot.	62	6
201412	171	2014-12-17	meeting	FISHER	To reduce by that size over that short of a time period, it’s going to require our successors, meaning President Plosser’s and my successors, and you all and your successors, to be very artful—and I’m trying to think through, how are those excess reserves going to be reduced by 95 percent?	62	6
201412	172	2014-12-17	meeting	FISHER	That’s a big number.	62	6
201412	173	2014-12-17	meeting	FISHER	I would like the Committee just to start thinking about that.	62	6
201412	174	2014-12-17	meeting	FISHER	I would urge everybody to read this research-director memo.	62	6
201412	175	2014-12-17	meeting	FISHER	It’s one of the most enlightening documents I have read yet.	62	6
201412	176	2014-12-17	meeting	FISHER	Simon has written a lot of enlightening documents, but this one is particularly good because it puts this all in perspective.	62	6
201412	177	2014-12-17	meeting	FISHER	We’re talking about big swings, and I think we just need to realize the order of difficulty and the art form it is going to require to pull it off.	62	6
201412	178	2014-12-17	meeting	FISHER	And that’s why I mentioned it to you.	62	6
201412	179	2014-12-17	meeting	FISHER	Thank you.	62	6
201412	180	2014-12-17	meeting	YELLEN	Thank you.	62	6
201412	181	2014-12-17	meeting	YELLEN	Other questions or comments?	62	6
201412	182	2014-12-17	meeting	YELLEN	President Kocherlakota.	62	6
201412	183	2014-12-17	meeting	KOCHERLAKOTA	Thank you, Madam Chair.	62	6
201412	184	2014-12-17	meeting	KOCHERLAKOTA	I had a comment on slide 4, which I thought was quite interesting.	62	6
201412	185	2014-12-17	meeting	KOCHERLAKOTA	I would be interested in seeing this for other meetings beyond the current one.	62	6
201412	186	2014-12-17	meeting	KOCHERLAKOTA	I think it would help make the point that markets are focusing on other aspects of the SEP than the median.	62	6
201412	187	2014-12-17	meeting	KOCHERLAKOTA	So what would this chart look like if we went back to September and to June, that kind of thing?	62	6
201412	188	2014-12-17	meeting	POTTER	If you look at chart 3, you can see that it is really in July that this divergence starts.	62	6
201412	189	2014-12-17	meeting	POTTER	So the chart is going to be less interesting or require us to have positive term premiums or something else to produce these results.	62	6
201412	190	2014-12-17	meeting	KOCHERLAKOTA	So the problem I was having with understanding slide 4 is that there’s lots of different stories I can construct to explain—	62	6
201412	191	2014-12-17	meeting	POTTER	That’s right.	62	6
201412	192	2014-12-17	meeting	POTTER	This is just one way of taking a number and splitting it up into four parts.	62	6
201412	193	2014-12-17	meeting	POTTER	There are many ways you could split a number into four parts.	62	6
201412	194	2014-12-17	meeting	KOCHERLAKOTA	Right.	62	6
201412	195	2014-12-17	meeting	KOCHERLAKOTA	And I thought it would be more compelling if it actually worked for other meetings beyond this one.	62	6
201412	196	2014-12-17	meeting	POTTER	Again, what I was trying to focus on is—	62	6
201412	197	2014-12-17	meeting	KOCHERLAKOTA	Just this divergence.	62	6
201412	198	2014-12-17	meeting	POTTER	—there’s this big divergence recently.	62	6
201412	199	2014-12-17	meeting	POTTER	And we could go back and look at the history of the fourth to seventh versus the median dot—what was definitely true and striking to me is that until recently, if I took the mean of the PDF for the federal funds rate distributions, then that lined up pretty well with the market-implied path.	62	6
201412	200	2014-12-17	meeting	POTTER	Sometime in late September they started to move further apart, particularly for the 2017 contract and further out.	62	6
201412	201	2014-12-17	meeting	KOCHERLAKOTA	Right.	62	6
201412	202	2014-12-17	meeting	KOCHERLAKOTA	I’ll note, Madam Chair, just for your amusement, that the implied federal funds rate for the end of 2017 is 2 percent, which corresponds to the lowest number, I think, on the SEP, in fact.	62	6
201412	203	2014-12-17	meeting	KOCHERLAKOTA	Thank you.	62	6
201412	204	2014-12-17	meeting	POTTER	Not adjusting for term premiums and the other stuff.	62	6
201412	205	2014-12-17	meeting	KOCHERLAKOTA	No.	62	6
201412	206	2014-12-17	meeting	KOCHERLAKOTA	That’s right.	62	6
201412	207	2014-12-17	meeting	POTTER	But then, when you adjust it, you get back to that.	62	6
201412	208	2014-12-17	meeting	YELLEN	President Bullard.	62	6
201412	209	2014-12-17	meeting	BULLARD	Thank you, Madam Chair.	62	6
201412	210	2014-12-17	meeting	BULLARD	My question is on exhibit 1, panels 5 and 6, which are about US inflation expectations.	62	6
201412	211	2014-12-17	meeting	BULLARD	I’m looking at panel 5, and it shows that the primary dealer inflation expectation, five-year, five-year-forward, is 2.2 percent.	62	6
201412	212	2014-12-17	meeting	BULLARD	And then I look at panel 6 and it says, if I’m interpreting this correctly, that the primary dealers are saying that their expectations went down 17 basis points on expected inflation.	62	6
201412	213	2014-12-17	meeting	BULLARD	No?	62	6
201412	214	2014-12-17	meeting	BULLARD	Is that not right?	62	6
201412	215	2014-12-17	meeting	POTTER	This is a question that came up last time.	62	6
201412	216	2014-12-17	meeting	POTTER	We asked them for their view of what CPI inflation will be five years forward, over the next five years after that.	62	6
201412	217	2014-12-17	meeting	POTTER	Then we asked them to explain what the market pricing is.	62	6
201412	218	2014-12-17	meeting	POTTER	So we are trying to get their beliefs or understanding of what in market sentiment is driving the drop in inflation compensation.	62	6
201412	219	2014-12-17	meeting	BULLARD	Okay.	62	6
201412	220	2014-12-17	meeting	BULLARD	But, you know, panel 5 says none of the primary dealers changed any of their expectations about inflation.	62	6
