meeting	sequence	date	type	speaker	statement	code2	code
201407	20	2014-07-30	meeting	FISCHER	We are waiting for the third “Fisher” to come follow me and say something.	97	9
201407	21	2014-07-30	meeting	FISCHER	[Laughter]	97	9
201407	22	2014-07-30	meeting	FISCHER	The communications subcommittee consists now of Jay Powell, Loretta Mester, John Williams, and me.	97	9
201407	23	2014-07-30	meeting	FISCHER	We had our first, primarily agenda- setting, meeting this morning, and the first item on the agenda is going to be revising the statement on longer-term goals and monetary policy strategy that was agreed on in January by the Federal Open Market Committee.	97	9
201407	24	2014-07-30	meeting	FISCHER	We’ve had the idea of circulating some of the discussion that took place in this Committee when that was discussed, so that people can see what the issues are.	97	9
201407	25	2014-07-30	meeting	FISCHER	We are clearly going to have to find some way of relating to the financial-stability function, which is not defined as part of our dual mandate.	97	9
201407	26	2014-07-30	meeting	FISCHER	We have a hard time getting financial stability into the dual mandate, but we clearly are focusing more on it than we did in the past, and it will have to make an appearance of some sort.	97	9
201407	27	2014-07-30	meeting	FISCHER	There are other issues that you discussed earlier, ones that possibly we could make another incremental step on, but we will see what those are, and we hope to have something ready to discuss at the December meeting.	97	9
201407	28	2014-07-30	meeting	FISCHER	Thank you.	97	9
201407	29	2014-07-30	meeting	YELLEN	Great.	97	9
201407	30	2014-07-30	meeting	YELLEN	Thank you.	97	9
201407	31	2014-07-30	meeting	YELLEN	Our first two items this morning will be considered in a joint meeting of the FOMC and the Board.	97	9
201407	32	2014-07-30	meeting	YELLEN	I need a motion to close the Board meeting.	97	9
201407	33	2014-07-30	meeting	FISCHER	So moved.	97	9
201407	34	2014-07-30	meeting	YELLEN	Without objection.	97	9
201407	35	2014-07-30	meeting	YELLEN	Thank you.	97	9
201407	36	2014-07-30	meeting	YELLEN	Let me turn over the floor now to Simon for the Desk report.	61	6
201407	37	2014-07-30	meeting	POTTER	Thank you, Madam Chair.	61	6
201407	38	2014-07-30	meeting	POTTER	Over the intermeeting period, domestic financial conditions eased as longer-term interest rates declined and equity prices increased.	61	6
201407	39	2014-07-30	meeting	POTTER	As shown in the top-left panel of your first exhibit, markets responded to some better-than-expected labor market data and Federal Reserve communications that focused less on the recent uptick in inflation than some had anticipated.	61	6
201407	40	2014-07-30	meeting	POTTER	Market participants paid particular attention to the discussion of policy normalization in the June FOMC meeting minutes, which reportedly put downward pressure on short-term interest rates.	61	6
201407	41	2014-07-30	meeting	POTTER	Broad US financial markets were little affected, on net, by unfavorable geopolitical developments, though they led to declines in Treasury yields at times.	61	6
201407	42	2014-07-30	meeting	POTTER	In terms of broader themes, market participants continued to focus on the substantial decline in longer-dated forward rates across advanced economies and the low levels of volatility in financial markets since the beginning of the year.	61	6
201407	43	2014-07-30	meeting	POTTER	There is also growing attention on the relative stability of the expected federal funds path.	61	6
201407	44	2014-07-30	meeting	POTTER	The top-right panel shows this path is little changed since December, despite better- than-expected labor market data and shifts higher in the SEP rate projections.	61	6
201407	45	2014-07-30	meeting	POTTER	At present, the market-implied path lies notably below the median of the June SEP paths.	61	6
201407	46	2014-07-30	meeting	POTTER	The Desk’s surveys can be used to examine more directly whether aspects of market beliefs on the path of policy have changed more materially despite the relative stability of the market-implied path.	61	6
201407	47	2014-07-30	meeting	POTTER	Since dealers’ and buy-side participants’ responses were not notably different from each other in the most recent surveys, I will focus on the dealer results, for which we have a longer history.	61	6
201407	48	2014-07-30	meeting	POTTER	As shown in the middle-left panel, since December the average probability dealers assign to liftoff occurring in 2015 has increased about 25 percentage points.	61	6
201407	49	2014-07-30	meeting	POTTER	Further, the dealers are placing increasingly more weight on liftoff in the first half of 2015.	61	6
201407	50	2014-07-30	meeting	POTTER	However, views of the pace of tightening thereafter do not seem to have changed much.	61	6
201407	51	2014-07-30	meeting	POTTER	The middle- right panel shows dealer average responses for the modal pace of tightening after liftoff since the start of 2013.	61	6
201407	52	2014-07-30	meeting	POTTER	On average, dealers expect the FOMC to tighten about 125 basis points per year for the first two years after liftoff, and there has been little change in this view.	61	6
201407	53	2014-07-30	meeting	POTTER	The modal pace in the third year is lower, and has declined recently, consistent with the lower expectations for the longer-run neutral rate.	61	6
201407	54	2014-07-30	meeting	POTTER	One explanation for the recent stability in the modal pace of tightening in the first two years of rate normalization is that market participants’ broad economic outlook is not markedly changed.	61	6
201407	55	2014-07-30	meeting	POTTER	Indeed, while unemployment rate forecasts from the Desk’s and other surveys have markedly declined since December, GDP growth and inflation forecasts for 2015 and 2016 are little changed.	61	6
201407	56	2014-07-30	meeting	POTTER	With regard to the growing difference between the market-implied path and the SEP  path, contacts have suggested this partly reflects the interpretation of the so-called dots.	61	6
201407	57	2014-07-30	meeting	POTTER	Market participants generally believe that the futures market is priced near the perceived level of the Chair’s projections, which most believe is the 4th to 7th lowest dot.	61	6
201407	58	2014-07-30	meeting	POTTER	However, there are many market participants who suggest the market as a whole might be overly complacent in forming their expectations for monetary policy amid continued accommodation supported by forward guidance and low market volatility.	61	6
201407	59	2014-07-30	meeting	POTTER	Direct evidence on this issue from market reaction to economic data releases is mixed:  The Tealbook, examining a sample going back to 1990, finds little convincing evidence of excessively low sensitivity to economic news.	61	6
201407	60	2014-07-30	meeting	POTTER	However, Desk analysis using a smaller sample finds, as does the Tealbook, that the responsiveness of longer-term interest rates to economic data surprises has been lower this year than it was in the prior three years.	61	6
201407	61	2014-07-30	meeting	POTTER	Market prices that could register possible unease about the policy rate path show almost the opposite of concern.	61	6
201407	62	2014-07-30	meeting	POTTER	Measures of fixed-income skew, while still positive, have declined since the start of the year, as shown in the bottom-left panel, suggesting investors in these markets now see less risk of a shift up in rates.	61	6
201407	63	2014-07-30	meeting	POTTER	Additionally, as shown in the bottom-right panel, longer-term measures of inflation compensation are very stable, although shorter-dated measures have increased in recent months along with realized inflation.	61	6
201407	64	2014-07-30	meeting	POTTER	However, if there was excess complacency in financial markets about the level of longer-term interest rates promoted by the accommodative stance of advanced economy central banks, this complacency might also cause measures of interest rate skew and inflation compensation not to reflect the underlying risks.	61	6
201407	65	2014-07-30	meeting	POTTER	An alternative explanation for some of the patterns observed in financial markets given by some market participants—not related to complacency but perhaps even more concerning—is that the decline in long-forward rates is partly driven by the risk of a policy error, whereby the Committee will tighten policy before the economy can sustain higher rates, necessitating a subsequent easing of policy back toward the zero bound.	61	6
201407	66	2014-07-30	meeting	POTTER	Your next exhibit reviews international developments over the period.	61	6
201407	67	2014-07-30	meeting	POTTER	In the UK, market attention focused on recent communications from the Bank of England.	61	6
201407	68	2014-07-30	meeting	POTTER	These included Governor Carney’s Mansion House speech, in which he stated that a rate hike could happen “sooner than markets currently expect.”	61	6
201407	69	2014-07-30	meeting	POTTER	This comment prompted an increase in front-end UK interest rates and a modest rise in shorter- dated interest rate implied volatility, as shown in your top-left panel.	61	6
201407	70	2014-07-30	meeting	POTTER	While these moves partially retraced, following evolving Bank of England commentary, both interest rates and implied volatility remain higher.	61	6
201407	71	2014-07-30	meeting	POTTER	Longer-dated interest rates and equity prices in the UK declined following the speech and remained lower.	61	6
201407	72	2014-07-30	meeting	POTTER	Global risk asset performance was mixed, with US equities outperforming those in Europe over the period, as shown in the top-right panel.	61	6
201407	73	2014-07-30	meeting	POTTER	European financial markets responded to concerns about the possible imposition of further criminal penalties on European banks, which increased in April following media reports on this topic.	61	6
201407	74	2014-07-30	meeting	POTTER	Since then, the share prices of many of the largest euro-area and UK banks have declined due to increasing uncertainty regarding future litigation and associated penalties.	61	6
201407	75	2014-07-30	meeting	POTTER	US banks have been less affected by these concerns as market participants view them as more advanced in resolving outstanding litigation.	61	6
201407	76	2014-07-30	meeting	POTTER	Separately, European banking sector concerns escalated further after corporate governance issues and liquidity stresses intensified at Banco Espírito Santo.	61	6
201407	77	2014-07-30	meeting	POTTER	Its shares have fallen more than 50 percent over the intermeeting period, and have damped investor sentiment toward other peripheral banks.	61	6
201407	78	2014-07-30	meeting	POTTER	These banking concerns and, to a lesser extent, rising geopolitical tensions also contributed to a small widening in euro-area peripheral government bond spreads, as shown in your middle-left panel.	61	6
201407	79	2014-07-30	meeting	POTTER	Similarly, US high-yield corporate spreads widened slightly over the period, in part because of a paring back of investor positions as spreads reached average levels from 2005 to 2007.	61	6
201407	80	2014-07-30	meeting	POTTER	Emerging market asset prices continued to increase despite a marked decline in Russian financial markets, shown in your middle-right panel.	61	6
201407	81	2014-07-30	meeting	POTTER	Prices of Russian assets fell because of a worsened growth outlook, partially as an effect of sanctions related to the Ukraine situation and to fears of further sanctions following the downing of a commercial airplane in Ukraine.	61	6
201407	82	2014-07-30	meeting	POTTER	Spillover of these concerns to other emerging markets was limited as asset price increases likely reflected the ongoing reach for higher-yielding investments amidst low volatility, better-than-expected economic data in China, and continued highly accommodative monetary policy in advanced economies.	61	6
201407	83	2014-07-30	meeting	POTTER	With regard to the ECB, euro-area money market rates continued to trade at very low or negative levels in the wake of the rate cuts and liquidity measures announced at the June ECB meeting, including the new targeted LTROs, which will begin in September.	61	6
201407	84	2014-07-30	meeting	POTTER	These so-called TLTROs are intended to incentivize lending to euro-area nonfinancial corporates and households, with contacts estimating up to €850 billion in participation across all eight operations.	61	6
201407	85	2014-07-30	meeting	POTTER	Such usage could result in further modest downward pressure on euro-area money market rates, including the already negative overnight repo rates for French and German collateral shown in the bottom-left panel.	61	6
201407	86	2014-07-30	meeting	POTTER	The Desk’s management of the SOMA and ESF euro foreign currency reserve portfolio has been affected by these negative money market rates.	61	6
201407	87	2014-07-30	meeting	POTTER	To minimize the effect of negative rates, the Desk extended the term of some investments.	61	6
201407	88	2014-07-30	meeting	POTTER	This has caused the portfolio duration to rise very close to the Desk’s 12-month internal limit, as shown in the bottom-right panel.	61	6
201407	89	2014-07-30	meeting	POTTER	In the current environment, we will continue to face tradeoffs between accepting negative rates and extending duration by investing in longer-dated positive-yielding instruments.	61	6
201407	90	2014-07-30	meeting	POTTER	Depending on the evolution of market rates, the Desk may seek the Committee’s approval to extend the public 18-month duration limit.	61	6
201407	91	2014-07-30	meeting	POTTER	In domestic operations, usage of the overnight RRP, shown in the top-left panel of your final exhibit, averaged about $130 billion per day over the intermeeting period, about $30 billion lower than in the previous period.	61	6
201407	92	2014-07-30	meeting	POTTER	The decline was primarily due to decreased demand from money market funds, which had higher-yielding alternatives than last period, when decreases in the supply of Treasury bills put downward pressure on money market rates.	61	6
201407	93	2014-07-30	meeting	POTTER	However, over quarter-end, overnight RRP take-up reached $339 billion, with nearly $200 billion flowing into the operation on June 30 and exiting on July 1.	61	6
201407	94	2014-07-30	meeting	POTTER	This large one-day increase reflects the contraction in borrowing activity associated with banks’ and dealers’ behavior around financial reporting dates.	61	6
201407	95	2014-07-30	meeting	POTTER	As a result, short-term investors, including money funds, have fewer investment opportunities.	61	6
201407	96	2014-07-30	meeting	POTTER	In the absence of the overnight RRP exercise, these funds would increase their unremunerated balances at custodial banks or invest in other assets at lower and perhaps negative rates.	61	6
201407	97	2014-07-30	meeting	POTTER	The top-right panel shows some of these dynamics: Reserve balances of foreign banking organizations decrease sharply at quarter-ends as they pare back the size of their balance sheets, while reserve balances at custodial banks rise.	61	6
201407	98	2014-07-30	meeting	POTTER	The contraction in FBO borrowing activity at quarter-ends has increased as firms prepare to comply with Basel III leverage ratio requirements and excess reserves continue to grow.	61	6
201407	99	2014-07-30	meeting	POTTER	In addition, this was the first quarter in which balance sheet size will be used to assess whether an FBO will need to form an intermediate holding company and thus become subject to US regulatory requirements.	61	6
201407	100	2014-07-30	meeting	POTTER	This consideration may have further encouraged dealers owned by foreign financial institutions to shrink their balance sheets.	61	6
201407	101	2014-07-30	meeting	POTTER	Participation in TDF test operations was also influenced by quarter-end dynamics.	61	6
201407	102	2014-07-30	meeting	POTTER	As you are aware, the staff completed its most recent series of tests, which involved increasing the offered rate over the past four operations.	61	6
201407	103	2014-07-30	meeting	POTTER	As shown in the middle-left panel, take-up rose as we offered higher rates, and reached $153 billion in the final operation.	61	6
201407	104	2014-07-30	meeting	POTTER	The operation that covered quarter-end was an exception to this trend, as some large domestic and foreign participants appeared reluctant to hold term deposits over their regulatory reporting date.	61	6
201407	105	2014-07-30	meeting	POTTER	As discussed in a memo you received before the meeting, a wide range of banks continue to note that demand for TDF deposits is constrained because of how these deposits effect the LCR.	61	6
201407	106	2014-07-30	meeting	POTTER	If banks had the option to withdraw funds on a same-day basis prior to maturity, TDF deposits would become LCR-compliant.	61	6
201407	107	2014-07-30	meeting	POTTER	The staff has developed plans for preliminary testing in late summer or early fall of a variation of the TDF that includes an early withdrawal feature.	61	6
201407	108	2014-07-30	meeting	POTTER	Under such testing, a penalty rate would be charged to firms for breaking a TDF deposit, and it would be set at a level that would make opportunistic withdrawal of funds very unlikely.	61	6
201407	109	2014-07-30	meeting	POTTER	Turning to Treasury markets, as shown in the middle-right panel, fails increased sharply in June, although they were quickly resolved and did not affect broader Treasury market functioning.	61	6
201407	110	2014-07-30	meeting	POTTER	The increase largely reflected a temporary bout of fails in three of the most recently issued, or “benchmark,” securities.	61	6
201407	111	2014-07-30	meeting	POTTER	Non-public data suggest that large holdings by certain foreign official accounts, which tend not to lend securities, help explain some of the spike in benchmark fails in June.	61	6
201407	112	2014-07-30	meeting	POTTER	Importantly, it does not appear that the fails are related to large SOMA holdings of individual securities.	61	6
201407	113	2014-07-30	meeting	POTTER	In fact, our holdings often help prevent fails because we make them available to the market through Desk securities lending operations.	61	6
201407	114	2014-07-30	meeting	POTTER	There has been little change in our securities lending activity despite the rise in fails, largely because recent fails have been concentrated in benchmark securities of which we have few, if any, holdings.	61	6
201407	115	2014-07-30	meeting	POTTER	Some market participants have speculated that changes in the regulatory environment may have made fails more likely, perhaps due to reluctance on the part of dealers to devote their balance sheet to low-margin businesses like repo or securities lending.	61	6
201407	116	2014-07-30	meeting	POTTER	In the MBS market, lower mortgage rates and increased summer purchase activity led to faster prepayment speeds on the SOMA portfolio, with paydowns increasing from $17 billion in June to $19 billion in July.	61	6
201407	117	2014-07-30	meeting	POTTER	As a result, reinvestment purchases will exceed the size of outright purchases.	61	6
201407	118	2014-07-30	meeting	POTTER	Following the discussion of reinvestments in the June FOMC minutes, nearly all Desk survey respondents expect the Committee to continue reinvestments until after liftoff.	61	6
201407	119	2014-07-30	meeting	POTTER	If the Committee reduces the pace of Treasury or MBS purchases at this meeting, as expected by nearly all market participants, we would release a Desk statement at the same time as the Committee statement.	61	6
201407	120	2014-07-30	meeting	POTTER	Lorie and I will have copies of the statement available for review tomorrow.	61	6
201407	121	2014-07-30	meeting	POTTER	Next, I will review the market reaction to the discussion of policy normalization in the June FOMC minutes.	61	6
201407	122	2014-07-30	meeting	POTTER	Prior to the minutes, many market participants anticipated that the overnight RRP and IOER would be the primary tools used to control rates, particularly while the balance sheet is large.	61	6
201407	123	2014-07-30	meeting	POTTER	Market participants now expect overnight RRP to play a more supplementary role.	61	6
201407	124	2014-07-30	meeting	POTTER	Some market participants were surprised that the Committee anticipates a spread between the IOER and ON RRP rates that is near or above its current level.	61	6
201407	125	2014-07-30	meeting	POTTER	Following the minutes, the median expectation for the spread at liftoff seen in the Desk’s surveys shifted from 10 basis points to 20 basis points, as shown in the bottom-left panel.	61	6
201407	126	2014-07-30	meeting	POTTER	Market participants still have dispersed expectations for usage of the ON RRP.	61	6
201407	127	2014-07-30	meeting	POTTER	Among survey respondents who expect the spread between the IOER and ON RRP rates to be 20 basis points, the median expected level of overnight RRP usage at liftoff is $350 billion, down a bit from expectations ahead of the June FOMC.	61	6
201407	128	2014-07-30	meeting	POTTER	Some market participants have argued that ongoing regulatory developments, including recently announced money market fund reforms, could lead to higher average usage in the future.	61	6
201407	129	2014-07-30	meeting	POTTER	Dealers’ expectations for the levels of short-term rates at liftoff appear to have coalesced following the minutes, as shown in the bottom-right panel.	61	6
201407	130	2014-07-30	meeting	POTTER	The average respondent now expects the effective federal funds rate to trade in the middle of the range created by the IOER and ON RRP rates, rather than near the top of the range.	61	6
201407	131	2014-07-30	meeting	POTTER	Following the discussion in the minutes, most respondents now appear to interpret liftoff as entailing the first increase in IOER rather than just a tightening of the spread between the IOER and ON RRP rates.	61	6
201407	132	2014-07-30	meeting	POTTER	When we condition on the views of respondents who had a consistent definition of liftoff across the June and July surveys—specifically, the 20 respondents who expected IOER to be 50 basis points, represented by the red dot—we find that expectations for the effective federal funds rate at liftoff declined, on average, 13 basis points between the surveys.	61	6
201407	133	2014-07-30	meeting	POTTER	This decline is consistent with the market reaction following the release of the minutes.	61	6
201407	134	2014-07-30	meeting	POTTER	Money market rates broadly declined, with rates on Eurodollar futures maturing in late 2015 and early 2016 falling as much as 9 basis points.	61	6
201407	135	2014-07-30	meeting	POTTER	Market participants suggested that both secured and unsecured money market rates may trade lower than previously expected as a result of the wider anticipated spread between the IOER and ON RRP rates.	61	6
201407	136	2014-07-30	meeting	POTTER	Finally, I would like to highlight briefly two distinct counterparty proposals from the Desk.	61	6
201407	137	2014-07-30	meeting	POTTER	In early August, the Desk is planning to announce a pilot program to extend our MBS trading relationship to a few firms that are too small to qualify as primary dealers, similar to the nearly complete Treasury Operations Counterparty Pilot Program.	61	6
201407	138	2014-07-30	meeting	POTTER	Both pilot programs will provide useful insights into our counterparty framework.	61	6
201407	139	2014-07-30	meeting	POTTER	Second, in a memo you received before the meeting, we discussed that in light of the understanding under which the current extended counterparties in the ON RRP operations were enrolled, the interests of reasonable governance argue for revisiting the counterparty list.	61	6
201407	140	2014-07-30	meeting	POTTER	Specifically, we requested authorization to open an enrollment wave to firms that meet the current eligibility criteria.	61	6
201407	141	2014-07-30	meeting	POTTER	However, if preferred, we can postpone reopening until the Committee has finalized the normalization principles.	61	6
201407	142	2014-07-30	meeting	POTTER	Thank you, Madam Chair.	61	6
201407	143	2014-07-30	meeting	POTTER	That concludes my prepared remarks.	61	6
201407	144	2014-07-30	meeting	YELLEN	Thank you.	61	6
201407	145	2014-07-30	meeting	YELLEN	Questions for Simon?	62	6
201407	146	2014-07-30	meeting	YELLEN	President Rosengren.	62	6
201407	147	2014-07-30	meeting	ROSENGREN	Thank you.	62	6
201407	148	2014-07-30	meeting	ROSENGREN	Looking at your charts 13 and 14—when I do econometric work I spend a lot of time looking at outliers, and it looks like the end of the quarter has outliers that are relevant for understanding short-term credit behavior.	62	6
201407	149	2014-07-30	meeting	ROSENGREN	When I think of federal funds, I think it’s a GSE-dominated market.	62	6
201407	150	2014-07-30	meeting	ROSENGREN	When I think of excess reserves, I think of it as basically a foreign branch–dominated market.	62	6
201407	151	2014-07-30	meeting	ROSENGREN	I wonder if you could expand a little bit more on the behavior—we have been calling it “window-dressing” in some of the memos, but it might be worth just elaborating a little bit more on what is encouraging the branches to dramatically change toward the end of the quarter, and what would be the implication—are there other ways that we could affect behavior?	62	6
201407	152	2014-07-30	meeting	ROSENGREN	If we had significant limitations on some of our facilities, are there other alternatives that could make us think about foreign branch behavior at the end of the quarter?	62	6
201407	153	2014-07-30	meeting	POTTER	My view of what’s going on is that a large amount of the reserves in the system are held at these foreign banks.	62	6
201407	154	2014-07-30	meeting	POTTER	About 52 to 54 percent is the average.	62	6
201407	155	2014-07-30	meeting	POTTER	Most of the trading in the federal funds market, and also the Eurodollar market, is an arbitrage trade.	62	6
201407	156	2014-07-30	meeting	POTTER	It is an overnight trade, in which someone who doesn’t have access to interest on excess reserves gives money to a foreign banking organization who can then earn interest on excess reserves.	62	6
201407	157	2014-07-30	meeting	POTTER	At quarter-end, the easiest way for the foreign banks to reduce their balance sheet is to reduce those excess reserves, because they are not really serving any purpose other than the arbitrage trade.	62	6
201407	158	2014-07-30	meeting	POTTER	It’s a rather neutral event within financial markets for the foreign banking organizations.	62	6
201407	159	2014-07-30	meeting	POTTER	It does cause challenges for the investors that they deal with.	62	6
201407	160	2014-07-30	meeting	POTTER	As you can see, last year what would happen is the custodial balances in big custodian banks would go up at that point, because there wouldn’t be balance sheet available elsewhere.	62	6
201407	161	2014-07-30	meeting	POTTER	In terms of how we could change this, I’m not completely sure what the economics are behind the window-dressing that happens.	62	6
201407	162	2014-07-30	meeting	POTTER	It seems that there could be accounting incentives to do it.	62	6
201407	163	2014-07-30	meeting	POTTER	There are regulatory incentives.	62	6
201407	164	2014-07-30	meeting	POTTER	Clearly, the incentive—not in the branches here, but for the other parts of a foreign banking organization—to reduce their balance sheet in the most recent quarter were quite strong because of their trying to calculate the $50 billion asset threshold for the IHC requirement.	62	6
201407	165	2014-07-30	meeting	POTTER	I think it is worthy of more investigation.	62	6
201407	166	2014-07-30	meeting	POTTER	But overall this is reasonably neutral.	62	6
201407	167	2014-07-30	meeting	POTTER	I think going in and out, there is no friction within money markets from the existence of the overnight RRP.	62	6
201407	168	2014-07-30	meeting	POTTER	It probably does make it a little bit easier for some of the people who want to do this behavior to maintain the relationships they have after that.	62	6
201407	169	2014-07-30	meeting	POTTER	If I’m a money fund, I feel less disturbed by the fact that I have to go to the ON RRP for one day, and then I form my relationship back with a foreign banking organization.	62	6
201407	170	2014-07-30	meeting	ROSENGREN	Just one quick follow-up.	62	6
201407	171	2014-07-30	meeting	ROSENGREN	This is indexed to 100.	62	6
201407	172	2014-07-30	meeting	ROSENGREN	When I look at $630 billion, how much of a movement was there just of the FBOs in terms of quantity of excess reserves?	62	6
201407	173	2014-07-30	meeting	POTTER	It was a reduction of 25 percent.	62	6
201407	174	2014-07-30	meeting	POTTER	We have the numbers.	62	6
201407	175	2014-07-30	meeting	POTTER	[Aside to Ms.	62	6
201407	176	2014-07-30	meeting	POTTER	Logan]	62	6
201407	177	2014-07-30	meeting	POTTER	Is that right?	62	6
201407	178	2014-07-30	meeting	POTTER	How much? $150 billion?	62	6
201407	179	2014-07-30	meeting	LOGAN	$350 billion, maybe—something on that order.	62	6
201407	180	2014-07-30	meeting	POTTER	It’s in one of my notes—$340 billion or 25 percent.	62	6
201407	181	2014-07-30	meeting	ROSENGREN	Thank you.	62	6
201407	182	2014-07-30	meeting	YELLEN	President Fisher.	62	6
201407	183	2014-07-30	meeting	FISHER	Can I just follow up on chart 13?	62	6
201407	184	2014-07-30	meeting	FISHER	If we weren’t to have a discussion, as we’re about to have this morning, or change the parameters, the normalization principles, all of the things we hope to issue in September, and we come to quarter-end September, would you expect a similar bar to what you saw in Q2?	62	6
201407	185	2014-07-30	meeting	POTTER	These bars have been growing.	62	6
201407	186	2014-07-30	meeting	POTTER	One of the differences from the previous quarter-end was that the cap was $10 billion rather than $7 billion.	62	6
201407	187	2014-07-30	meeting	POTTER	I think four funds were maxed out at quarter-end, if I remember exactly, might have been a few more.	62	6
201407	188	2014-07-30	meeting	POTTER	I would expect this to perhaps be a little bit higher, depending on what the dynamics were in money markets at that time.	62	6
201407	189	2014-07-30	meeting	POTTER	The dynamics were quite unusual in this quarter-end, as dealers were trying to net down their repo books.	62	6
201407	190	2014-07-30	meeting	POTTER	It’s hard for us to think through what the rate configuration was, because rates are actually quite high in the GCF market.	62	6
201407	191	2014-07-30	meeting	POTTER	That wouldn’t be predictive of this kind of spike, but that’s what we got.	62	6
201407	192	2014-07-30	meeting	POTTER	It was a pretty sudden spike.	62	6
201407	193	2014-07-30	meeting	POTTER	I think it surprised some of us here that it was that big.	62	6
201407	194	2014-07-30	meeting	POTTER	Is that fair, Bill?	62	6
201407	195	2014-07-30	meeting	POTTER	Yes.	62	6
201407	196	2014-07-30	meeting	YELLEN	Further questions?	62	6
201407	197	2014-07-30	meeting	YELLEN	Governor Powell.	62	6
201407	198	2014-07-30	meeting	POWELL	I have a question on the term deposit facility, and that is, we have a reference in the draft normalization principles to our other supplementary tools, which I take to include the TDF.	62	6
201407	199	2014-07-30	meeting	POWELL	The take-up is kind of interesting.	62	6
201407	200	2014-07-30	meeting	POWELL	There is really a big increase in take-up.	62	6
201407	201	2014-07-30	meeting	POWELL	I guess my question is, if you eliminate the individual caps, make it LCR-friendly, and then start playing around with price, what kind of size could it get to?	62	6
201407	202	2014-07-30	meeting	POWELL	Really, the question is, at the start, is this a tool that we can actually think might have some effect around the time of liftoff?	62	6
201407	203	2014-07-30	meeting	POWELL	Or how many reserves do we really need to drain, do we think?	62	6
201407	204	2014-07-30	meeting	POTTER	I’m going to let Bill answer this one—I’m sure I will agree with him.	62	6
201407	205	2014-07-30	meeting	ENGLISH	I guess my first answer is, we don’t know.	62	6
201407	206	2014-07-30	meeting	ENGLISH	We’ll be doing testing of the breakable TDF, and we will get better information on how much that helps to increase the amount that we can drain.	62	6
201407	207	2014-07-30	meeting	ENGLISH	I think that my expectation is that it will help a fair amount—that we will get considerably larger amounts that we can drain.	62	6
201407	208	2014-07-30	meeting	ENGLISH	But I don’t think they will be so large that we will get to a situation in which reserves will be scarce, and we can kind of implement policy through scarcity of reserves, unless the rate is extraordinarily high.	62	6
201407	209	2014-07-30	meeting	ENGLISH	Nonetheless, draining some reserves in this way, and offering an attractive investment for banks that they can then respond to, and their actions in other markets, should help to firm rates.	62	6
201407	210	2014-07-30	meeting	ENGLISH	The extent to which that’s the case—it’s just hard to judge, I’m afraid.	62	6
201407	211	2014-07-30	meeting	POTTER	Yes.	62	6
201407	212	2014-07-30	meeting	POTTER	I think that there are two things that could happen—the profits of banks go up, or they pass on some of this rate increase, and there will be some mixture.	62	6
201407	213	2014-07-30	meeting	POTTER	We will have more rate control from it the less it just increases the profits of banks.	62	6
201407	214	2014-07-30	meeting	POWELL	We shouldn’t count on this tool being useful at the time of liftoff?	62	6
201407	215	2014-07-30	meeting	POTTER	I think in terms of theatrics, it might be useful, that we are actually doing things.	62	6
201407	216	2014-07-30	meeting	POTTER	But in terms of changing some of the competitive dynamics that might be there, you’d have to work really hard because it’s the same set of counterparties who have access to interest on excess reserves.	62	6
201407	217	2014-07-30	meeting	POTTER	You are not changing that competitive dynamic in money markets.	62	6
201407	218	2014-07-30	meeting	POWELL	Okay.	62	6
