meeting	sequence	date	type	speaker	statement	code2	code
201401	116	2014-01-29	meeting	POTTER	I would also like to update the Committee on one item related to the foreign portfolio.	44	4
201401	117	2014-01-29	meeting	POTTER	Paragraph 6 of the Foreign Authorization requires that all foreign operations “be reported promptly to the Foreign Currency Subcommittee and the Committee.”	44	4
201401	118	2014-01-29	meeting	POTTER	The Desk performs a wide variety of tasks within its mandate to manage the foreign portfolio, and the reporting time varies by each specific operation, depending on the nature of each activity.	44	4
201401	119	2014-01-29	meeting	POTTER	The memo we circulated ahead of the meeting titled “Request for Votes on Authorization for Desk Operations” included an appendix that clarifies the New York Fed’s Markets Group staff’s reporting practices related to operations conducted under the foreign authorization.	44	4
201401	120	2014-01-29	meeting	POTTER	Thank you, Mr.	44	4
201401	121	2014-01-29	meeting	POTTER	Chairman.	44	4
201401	122	2014-01-29	meeting	BERNANKE	Thank you.	44	4
201401	123	2014-01-29	meeting	BERNANKE	In designating these changes as technical, I certainly didn’t mean to preclude any questions or discussion.	44	4
201401	124	2014-01-29	meeting	BERNANKE	Are there any questions for Simon?	44	4
201401	125	2014-01-29	meeting	BERNANKE	Any comments?	44	4
201401	126	2014-01-29	meeting	BERNANKE	[No response]	44	4
201401	127	2014-01-29	meeting	BERNANKE	I have no objections, then?	44	4
201401	128	2014-01-29	meeting	BERNANKE	[No response]	44	4
201401	129	2014-01-29	meeting	BERNANKE	All right.	44	4
201401	130	2014-01-29	meeting	BERNANKE	We will take those as approved.	44	4
201401	131	2014-01-29	meeting	BERNANKE	Item 5 is “Proposed Revisions to the Statement on Longer-Run Goals and Monetary Policy Strategy.”	92	9
201401	132	2014-01-29	meeting	BERNANKE	What we have before us was circulated before the meeting.	92	9
201401	133	2014-01-29	meeting	BERNANKE	It is the statement that we have approved in the two prior years, with only two, nonsubstantive changes—changing “judges” to “reaffirms its judgment” and updating the central tendency for longer-run unemployment where that number comes up.	92	9
201401	134	2014-01-29	meeting	BERNANKE	So this is essentially identical to the statement of policy that we have approved the last two years.	92	9
201401	135	2014-01-29	meeting	BERNANKE	Because this is our third time through, I’ve conferred with Governor Yellen, and I think we agree that this year would be a good time to review this statement and to see if we’re satisfied with it, if it is saying what we want it to say, and if it’s consistent with our policy approach.	92	9
201401	136	2014-01-29	meeting	BERNANKE	Governor Yellen tells me that she intends to ask a new subcommittee on communications, which—I assume, because Stan Fischer’s not here— will be headed by Stan if he is confirmed and willing, to look at this statement and consult with the Committee and see if there are any more substantive changes or questions that should be raised.	92	9
201401	137	2014-01-29	meeting	BERNANKE	Is that correct?	92	9
201401	138	2014-01-29	meeting	YELLEN	That is, indeed.	92	9
201401	139	2014-01-29	meeting	BERNANKE	Today we have before us the statement as amended.	92	9
201401	140	2014-01-29	meeting	BERNANKE	Does anyone want to comment on the statement?	92	9
201401	141	2014-01-29	meeting	BERNANKE	President Plosser.	92	9
201401	142	2014-01-29	meeting	PLOSSER	Yes, Mr Chairman.	92	9
201401	143	2014-01-29	meeting	PLOSSER	Thank you very much.	92	9
201401	144	2014-01-29	meeting	PLOSSER	I don’t have any objections to the first change, in terms of “reaffirms its judgment” versus “judges.”	92	9
201401	145	2014-01-29	meeting	PLOSSER	I’m not sure the nuances there will be picked up by the marketplace, but, nonetheless, I’m fine with that.	92	9
201401	146	2014-01-29	meeting	PLOSSER	Regarding the second change, though, there remains considerable uncertainty both in the marketplace and around this table about what we mean by true maximum employment and what it actually is.	92	9
201401	147	2014-01-29	meeting	PLOSSER	And I think we struggle with understanding what it means and how it varies over time.	92	9
201401	148	2014-01-29	meeting	PLOSSER	I’m concerned that, unfortunately, over time, the markets and the public have come to think of what we report in the SEP as somehow our target as opposed to some information about our assessment, despite what we’ve said.	92	9
201401	149	2014-01-29	meeting	PLOSSER	We had a discussion about this when we first launched this statement—and maybe this is a topic for the Committee coming up—but I’d be inclined to try to drop the last two sentences of that paragraph altogether so that we don’t find ourselves having to change the unemployment numbers every time the SEP changes.	92	9
201401	150	2014-01-29	meeting	PLOSSER	We ought to think about doing that—at least dropping the last sentence even if we don’t drop the second-to-last sentence.	92	9
201401	151	2014-01-29	meeting	PLOSSER	So I’d like to put that on the table as something for discussion and for consideration by this Committee.	92	9
201401	152	2014-01-29	meeting	PLOSSER	Thank you, Mr Chairman.	92	9
201401	153	2014-01-29	meeting	BERNANKE	I think it’s something that the subcommittee would have to look at.	92	9
201401	154	2014-01-29	meeting	BERNANKE	It’s certainly a very substantive change.	92	9
201401	155	2014-01-29	meeting	BERNANKE	We do say, in the course of the statement, that this is our assessment of the long-run normal unemployment rate and that it can change.	92	9
201401	156	2014-01-29	meeting	BERNANKE	This, of course, illustrates that it, in fact, can change.	92	9
201401	157	2014-01-29	meeting	BERNANKE	President Kocherlakota.	92	9
201401	158	2014-01-29	meeting	KOCHERLAKOTA	Thank you, Mr Chairman.	92	9
201401	159	2014-01-29	meeting	KOCHERLAKOTA	As I indicated last year—and I won’t go through my thinking again—I found the statement—and, in particular, the fifth paragraph—very useful in guiding my own thinking about policy.	92	9
201401	160	2014-01-29	meeting	KOCHERLAKOTA	But I’m very glad to hear that a subcommittee will be formed to evaluate the statement in its third year of use.	92	9
201401	161	2014-01-29	meeting	KOCHERLAKOTA	In particular, I think that—and I mentioned this last time at our meeting—as time evolves and we get closer to maximum employment and inflation gets closer to target, financial-stability concerns are likely to play more of a role in our deliberations.	92	9
201401	162	2014-01-29	meeting	KOCHERLAKOTA	And financial stability is mentioned explicitly in the second paragraph as being a factor that we take into account when we think about policy.	92	9
201401	163	2014-01-29	meeting	KOCHERLAKOTA	But it is not linked back to our description of the monetary policy strategy in the fifth paragraph.	92	9
201401	164	2014-01-29	meeting	KOCHERLAKOTA	So I think that is a potential opportunity for improvement that the subcommittee could take into account; that was the only comment I had.	92	9
201401	165	2014-01-29	meeting	BERNANKE	Thank you.	92	9
201401	166	2014-01-29	meeting	BERNANKE	Other comments?	92	9
201401	167	2014-01-29	meeting	BERNANKE	President Rosengren.	92	9
201401	168	2014-01-29	meeting	ROSENGREN	I’d like to follow up on that comment.	92	9
201401	169	2014-01-29	meeting	ROSENGREN	Thinking about financial stability in the fifth paragraph is something that is worth considering.	92	9
201401	170	2014-01-29	meeting	ROSENGREN	Also, maybe taking a fresh look at the inflation paragraph would be worth doing in two respects: first, maybe clarifying a little bit more the difference between a target and a ceiling and how the Committee feels about that; and, second, thinking about deviations below as well as deviations above and how we think about that.	92	9
201401	171	2014-01-29	meeting	ROSENGREN	So when it’s time for this Committee to rethink this whole strategy, in addition to the two other suggestions, those would be things to consider as well.	92	9
201401	172	2014-01-29	meeting	BERNANKE	We will put all of these suggestions before the new subcommittee when that deliberation begins.	92	9
201401	173	2014-01-29	meeting	BERNANKE	Governor Tarullo.	92	9
201401	174	2014-01-29	meeting	TARULLO	Thank you, Mr Chairman.	92	9
201401	175	2014-01-29	meeting	TARULLO	I will again abstain from the vote on the adoption of this statement.	92	9
201401	176	2014-01-29	meeting	TARULLO	On the one hand, I continue to believe that it doesn’t actually reflect a strong enough consensus among Committee members to permit a more effective communication of our policies to the public.	92	9
201401	177	2014-01-29	meeting	TARULLO	On the other hand, I don’t think it’s done any particular harm, and, particularly as interpreted and explained by the current Chairman—and, I’m quite confident, the future Chair—I’m very comfortable with those explanations.	92	9
201401	178	2014-01-29	meeting	TARULLO	I do welcome the prospect of further discussion of the entire statement.	92	9
201401	179	2014-01-29	meeting	TARULLO	Some of you may recall that my original concerns a couple of years ago were focused on the absence of what I thought to be an explicit enough statement of our having a symmetrical loss function with respect to the two policy aims of the dual mandate set forth in the Federal Reserve Act, which is, after all, the source of this Committee’s powers.	92	9
201401	180	2014-01-29	meeting	TARULLO	I continue to have those concerns, although, more recently, I join Eric in having some concerns about the way in which the inflation number is actually understood—whether it is understood as a target, properly stated, or as more of a ceiling.	92	9
201401	181	2014-01-29	meeting	TARULLO	I dare say that some members of the Committee would be distressed with a forecast that inflation would be 2.6 percent, 2.4 percent, and 2.3 percent, respectively, over the next several years.	92	9
201401	182	2014-01-29	meeting	TARULLO	But, as we sit here today, we have a forecast of inflation at 1.4 percent, 1.6 percent, and 1.7 percent, respectively, over the next three years—that is to say, deviating on the downside by exactly the amounts hypothesized as upside deviations a moment ago.	92	9
201401	183	2014-01-29	meeting	TARULLO	I want to be clear:  I pose this hypothetical not to argue for a specific policy response, but just to draw attention to what I think is at least a latent issue with respect to the stated goal of 2 percent inflation in the current statement.	92	9
201401	184	2014-01-29	meeting	TARULLO	So when it comes time for Committee deliberation on this, I would be very interested in hearing an elaboration of not only the points that have already been made by some of our colleagues but also, I hope, the points that will be made by others of you.	92	9
201401	185	2014-01-29	meeting	TARULLO	Thank you, Mr Chairman.	92	9
201401	186	2014-01-29	meeting	BERNANKE	Thank you.	92	9
201401	187	2014-01-29	meeting	BERNANKE	Anyone else?	92	9
201401	188	2014-01-29	meeting	BERNANKE	Governor Tarullo has noted his abstention if we take a vote now.	92	9
201401	189	2014-01-29	meeting	BERNANKE	Is there anyone else who would like to abstain or vote no?	92	9
201401	190	2014-01-29	meeting	BERNANKE	[No response]	92	9
201401	191	2014-01-29	meeting	BERNANKE	Seeing none, may I take it, then, that we approve the statement?	92	9
201401	192	2014-01-29	meeting	BERNANKE	[No response]	92	9
201401	193	2014-01-29	meeting	BERNANKE	Thank you.	92	9
201401	194	2014-01-29	meeting	BERNANKE	Item 6, “Proposed Revisions to the Rules of Procedure, and the Program for Security of FOMC Information.”	44	4
201401	195	2014-01-29	meeting	BERNANKE	Again, without prejudice, I would say that both changes were mostly technical; a memo was circulated.	44	4
201401	196	2014-01-29	meeting	BERNANKE	I think the most substantive item here is to create a deputy manager for the SOMA.	44	4
201401	197	2014-01-29	meeting	BERNANKE	Did you have anything to say on this, Simon?	44	4
201401	198	2014-01-29	meeting	POTTER	No, I think the memo discussed the role of the deputy manager.	44	4
201401	199	2014-01-29	meeting	BERNANKE	Okay.	44	4
201401	200	2014-01-29	meeting	BERNANKE	The memo was circulated.	44	4
201401	201	2014-01-29	meeting	BERNANKE	Are there any questions or concerns?	44	4
201401	202	2014-01-29	meeting	BERNANKE	[No response]	44	4
201401	203	2014-01-29	meeting	BERNANKE	If not, may I take this as approved?	44	4
201401	204	2014-01-29	meeting	BERNANKE	[No response]	44	4
201401	205	2014-01-29	meeting	BERNANKE	Okay.	44	4
201401	206	2014-01-29	meeting	BERNANKE	Thank you.	44	4
201401	207	2014-01-29	meeting	BERNANKE	Item 7, following on item 6, would be the selection of the manager and the deputy manager.	44	4
201401	208	2014-01-29	meeting	BERNANKE	Simon Potter is again willing to serve as manager.	44	4
201401	209	2014-01-29	meeting	BERNANKE	Given that the new deputy manager position has been approved, Lorie Logan is willing to serve in that role.	44	4
201401	210	2014-01-29	meeting	BERNANKE	Let’s have some discussion.	44	4
201401	211	2014-01-29	meeting	BERNANKE	I’ll give the floor to Vice Chairman Dudley.	44	4
201401	212	2014-01-29	meeting	DUDLEY	Thank you, Mr Chairman.	44	4
201401	213	2014-01-29	meeting	DUDLEY	Lorie is a fine choice.	44	4
201401	214	2014-01-29	meeting	DUDLEY	She played a very important role in the Markets Group when I was head of the Markets Group back in the darkest days of 2007 and 2008.	44	4
201401	215	2014-01-29	meeting	DUDLEY	She was Brian Sack’s chief of staff when Brian was the head of the Markets Group, and today she’s essentially Simon’s direct deputy on the SOMA and the Treasury operations in the Markets Group.	44	4
201401	216	2014-01-29	meeting	DUDLEY	So she’s extraordinarily well qualified to be the deputy manager.	44	4
201401	217	2014-01-29	meeting	BERNANKE	Thank you.	44	4
201401	218	2014-01-29	meeting	BERNANKE	Any other questions or comments?	44	4
201401	219	2014-01-29	meeting	BERNANKE	[No response]	44	4
201401	220	2014-01-29	meeting	BERNANKE	Without objection.	44	4
201401	221	2014-01-29	meeting	BERNANKE	Thank you.	44	4
201401	222	2014-01-29	meeting	BERNANKE	All right.	44	4
201401	223	2014-01-29	meeting	BERNANKE	We’re going to get into the substance of our policy discussion.	44	4
201401	224	2014-01-29	meeting	BERNANKE	Item 8, “Financial Developments and Open Market Operations.”	61	6
201401	225	2014-01-29	meeting	BERNANKE	Let me turn to Simon Potter.	61	6
201401	226	2014-01-29	meeting	POTTER	Thank you, Mr Chairman.	61	6
201401	227	2014-01-29	meeting	POTTER	Markets responded positively to the Committee’s decision at the December meeting to reduce the pace of asset purchases, with a rise in equity prices and stable longer-term interest rates.	61	6
201401	228	2014-01-29	meeting	POTTER	Shorter-term interest rates rose the day after the meeting, however, as some investors reportedly viewed the Committee’s qualitative modification to its forward rate guidance as less forceful than other options it was thought to be considering.	61	6
201401	229	2014-01-29	meeting	POTTER	Since then, markets have fluctuated in response to economic data and, most recently, an increase in concerns regarding financial and economic stability in some emerging market economies.	61	6
201401	230	2014-01-29	meeting	POTTER	These concerns pushed U.S equity prices and interest rates significantly lower last week.	61	6
201401	231	2014-01-29	meeting	POTTER	As shown in the first column of the top-left panel of your initial exhibit, using a slightly longer event window than usual to compensate for the extended horizon over which market participants reportedly digested the information provided by the Committee, short-dated rates increased and risk assets rallied following the December meeting.	61	6
201401	232	2014-01-29	meeting	POTTER	As shown in the second column, on net over the intermeeting period, the implied rate on the December 2016 Eurodollar futures contract increased, while the 10-year nominal Treasury yield and 30-year primary mortgage rate declined.	61	6
201401	233	2014-01-29	meeting	POTTER	Option- adjusted spreads on high-yield corporate credit narrowed, and the S&P 500 and DXY dollar indexes were little changed.	61	6
201401	234	2014-01-29	meeting	POTTER	As shown in the top-right panel, shorter-term US interest rates and domestic equity prices fluctuated around the levels reached after the digestion of the FOMC decision, until conflicting labor market data introduced turbulence into short rates.	61	6
201401	235	2014-01-29	meeting	POTTER	Toward the end of last week, increased concerns about growth and financial stability in China and other emerging market economies pushed US interest rates and risk asset prices significantly lower.	61	6
201401	236	2014-01-29	meeting	POTTER	Market participants have highlighted several factors in explaining this pattern of movements in short-dated rates and equity prices.	61	6
201401	237	2014-01-29	meeting	POTTER	First, the FOMC’s modification to its forward rate guidance at the December meeting was perceived as less forceful than other options that the Committee was thought to be considering alongside a reduction in asset purchases, prompting a rise in short-dated rates the day after the meeting.	61	6
201401	238	2014-01-29	meeting	POTTER	Second, fixed-income markets were relatively stable in the immediate wake of the announcement of the reduction in the pace of asset purchases; the passage of this risk event without the initial adverse market impact that some had expected supported risk asset prices.	61	6
201401	239	2014-01-29	meeting	POTTER	Third, investors’ confidence in the economic outlook improved over the early part of the period, in part because of the Committee’s policy action and communications at the December meeting, as well as some better-than-expected economic data.	61	6
201401	240	2014-01-29	meeting	POTTER	The dark-blue bars in the middle-left panel show the net changes in nominal one- year forward Treasury rates over the intermeeting period.	61	6
201401	241	2014-01-29	meeting	POTTER	One-year rates two to three years forward increased, while one-year rates six to nine years forward declined notably.	61	6
201401	242	2014-01-29	meeting	POTTER	In addition to reflecting a small upward shift in the expected target rate path, the rise in short-dated forwards likely reflects some increase in uncertainty regarding the target rate path, especially as the unemployment rate approaches the 6½ percent threshold.	61	6
201401	243	2014-01-29	meeting	POTTER	Indeed, matching the moves in short-dated forward rates, three-month implied volatility on shorter-dated tenors increased over the period, as shown by the light-blue bars.	61	6
201401	244	2014-01-29	meeting	POTTER	The decline in longer-dated forward rates and implied volatility at those long horizons may reflect some reduction in term premiums due to the less-adverse-than- expected impact of the “taper” announcement, as well as some reduction in uncertainty about the future path of the Federal Reserve’s asset purchases.	61	6
201401	245	2014-01-29	meeting	POTTER	Demand for Treasury securities driven by developments in emerging markets last week also appears to have contributed to the fall in longer-dated forward rates.	61	6
