meeting	sequence	date	type	speaker	statement	newcode	mem_num
201612	83	2016-12-14	meeting	POTTER	Despite the substantial re- pricing in the market-implied path, survey respondents generally do not expect the median SEP rate forecasts to change materially at this meeting, with some noting that it may be too soon for FOMC participants to adjust their forecasts.	61.0	999.0
201612	84	2016-12-14	meeting	POTTER	As shown in the bottom-left panel, the distribution of respondents’ expected outcomes for the federal funds rate of the year-end 2018, conditional on not moving to the effective lower bound, shifted right, with the average probability ascribed to the rate being at or below 1 percent falling from roughly 20 percent to less than 10 percent.	61.0	999.0
201612	85	2016-12-14	meeting	POTTER	The skewness of the distribution shifted slightly toward higher rates.	61.0	999.0
201612	86	2016-12-14	meeting	POTTER	The bottom-right panel shows the probability individual respondents assigned to a move to the ELB sometime between now and the end of 2019 on each of the previous three Desk surveys.	61.0	999.0
201612	87	2016-12-14	meeting	POTTER	The bubbles are scaled by the percent of respondents, and the average probability, denoted by the blue diamonds, declined to roughly 20 percent in the most recent survey.	61.0	999.0
201612	88	2016-12-14	meeting	POTTER	This level is the lowest this year, and the dispersion of responses also fell a bit.	61.0	999.0
201612	89	2016-12-14	meeting	POTTER	The top-left panel of your next exhibit shows the relative contributions of each of these factors to the change in the unconditional PDF-implied point estimates for 2018 and 2019.	61.0	999.0
201612	90	2016-12-14	meeting	POTTER	The shift toward higher rates, conditional on not moving to the ELB, accounts for the majority of the increase in the path, the dark blue area, followed by a reduction in the probability of moving to the ELB over the forecast horizon, the red area.	61.0	999.0
201612	91	2016-12-14	meeting	POTTER	Thomas will show further supporting evidence on the sources of the increase in the path from Eurodollar options and term structure models.	61.0	999.0
201612	92	2016-12-14	meeting	POTTER	Despite the steepening in the expected path of the policy rate, the median survey respondent expects no change to reinvestments until the second quarter of 2018, roughly unchanged compared with the November surveys, as shown in the top-right panel.	61.0	999.0
201612	93	2016-12-14	meeting	POTTER	That said, 10 respondents cited expected changes to the composition of the FOMC in 2018 as influencing their expectations regarding the timing of a change in reinvestment policy, and, interestingly, all but one of these respondents pulled forward their timing estimates.	61.0	999.0
201612	94	2016-12-14	meeting	POTTER	Average PDF-implied mean expectations for the par value of SOMA at year-end 2019 were little changed.	61.0	999.0
201612	95	2016-12-14	meeting	POTTER	As a result, it seems unlikely that changes in expectations for the size of the SOMA portfolio contributed significantly to the rise in 10-year Treasury yields over the intermeeting period.	61.0	999.0
201612	96	2016-12-14	meeting	POTTER	As a means of further informing our understanding of the rise in Treasury yields, the Desk surveys asked respondents to decompose the intermeeting period change in the 10-year yield.	61.0	999.0
201612	97	2016-12-14	meeting	POTTER	As shown in the middle-left panel, respondents, on average, decomposed the move fairly evenly across possible factors.	61.0	999.0
201612	98	2016-12-14	meeting	POTTER	However, there was a wide dispersion of views regarding this decomposition, with the exception of inflation risk premiums, which most agreed contributed to about one-fourth of the move in the nominal Treasury yields.	61.0	999.0
201612	99	2016-12-14	meeting	POTTER	US five-year, five-year forward inflation compensation as measured by inflation swaps increased roughly 30 basis points over the period, shown in in the middle-right panel, to the highest level year-to-date.	61.0	999.0
201612	100	2016-12-14	meeting	POTTER	The Desk’s survey measures of expected inflation also moved up, and the distribution of PCE inflation in 2019 is now assessed as roughly symmetric around 2 percent.	61.0	999.0
201612	101	2016-12-14	meeting	POTTER	The increase in domestic inflation expectations and compensation was part of a global re-pricing.	61.0	999.0
201612	102	2016-12-14	meeting	POTTER	The roughly 15 percent increase in oil prices over the period was an additional contributor.	61.0	999.0
201612	103	2016-12-14	meeting	POTTER	That said, inflation compensation in the euro area and Japan still remains well below the central banks’ respective inflation targets.	61.0	999.0
201612	104	2016-12-14	meeting	POTTER	Consistent with higher growth forecasts and an increase in investor confidence, the S&P 500 index jumped by around 7 percent over the period.	61.0	999.0
201612	105	2016-12-14	meeting	POTTER	As shown in the bottom-left panel, financials outperformed dramatically.	61.0	999.0
201612	106	2016-12-14	meeting	POTTER	In fact, they outperformed the broader S&P 500 index by the largest intermeeting margin since 2009 and performed better than would have been predicted purely on the basis of the increase in interest rates and the appreciation in the overall stock market.	61.0	999.0
201612	107	2016-12-14	meeting	POTTER	Market participants attributed this outperformance to expectations of less stringent financial regulations.	61.0	999.0
201612	108	2016-12-14	meeting	POTTER	However, contacts are uncertain about exactly what form these regulatory changes might take, and Desk analysis has not found any differentiation in performance across banking sector shares that might indicate expectations for specific regulatory changes.	61.0	999.0
201612	109	2016-12-14	meeting	POTTER	Bank shares also outperformed markedly in Europe and Japan.	61.0	999.0
201612	110	2016-12-14	meeting	POTTER	The outperformance of industrials and materials sectors was attributed to expectations for increased infrastructure spending, while the stock prices of companies with higher effective tax rates that would benefit the most from potential changes to the corporate tax system also saw outsized gains.	61.0	999.0
201612	111	2016-12-14	meeting	POTTER	As shown in bottom-right panel, the dollar appreciated broadly over the period.	61.0	999.0
201612	112	2016-12-14	meeting	POTTER	Supported by wider interest rate differentials, the broad trade-weighted dollar has now strengthened to its highest level in 14 years.	61.0	999.0
201612	113	2016-12-14	meeting	POTTER	Potential changes to US trade and immigration policies reportedly weighed heavily on the Mexican peso, while monetary policy actions in Japan and the euro area served to reinforce depreciation pressures on the yen and the euro.	61.0	999.0
201612	114	2016-12-14	meeting	POTTER	As part of its yield-curve control framework, the Bank of Japan conducted a fixed-rate full allotment purchase operation for the first time, unexpectedly targeting the two- and five-year maturity sectors.	61.0	999.0
201612	115	2016-12-14	meeting	POTTER	Consistent with theory, the operations generated no demand but were effective in controlling rates.	61.0	999.0
201612	116	2016-12-14	meeting	POTTER	The JGB yield curve has been relatively stable since the introduction of yield-curve control in September.	61.0	999.0
201612	117	2016-12-14	meeting	POTTER	The bar chart in the top-left panel of your next exhibit compares the steepening of sovereign debt curves across the G4 by showing the change in the spread between the 2- and 30-year securities.	61.0	999.0
201612	118	2016-12-14	meeting	POTTER	As shown by the left bar, the JGB curve steepened by about 10 basis points over the intermeeting period.	61.0	999.0
201612	119	2016-12-14	meeting	POTTER	As you can see, this move is small compared with other countries in the developed world.	61.0	999.0
201612	120	2016-12-14	meeting	POTTER	Meanwhile, the German yield curve, the right bar, steepened dramatically.	61.0	999.0
201612	121	2016-12-14	meeting	POTTER	The steepening was driven in part by a decline in short-dated rates and an increase in long-dated rates following last week’s ECB meeting.	61.0	999.0
201612	122	2016-12-14	meeting	POTTER	The ECB announced an extension of its asset purchase program until at least December 2017, though starting in April the monthly pace of purchases will be trimmed to €60 billion.	61.0	999.0
201612	123	2016-12-14	meeting	POTTER	The ECB also announced some technical changes to the program’s parameters to address a growing scarcity of eligible assets for purchase; most notably, securities trading below the deposit facility rate will be eligible for purchase beginning in January.	61.0	999.0
201612	124	2016-12-14	meeting	POTTER	We estimate that the parameter changes allow the ECB’s asset purchase program to run until at least December 2017.	61.0	999.0
201612	125	2016-12-14	meeting	POTTER	The abrupt re-pricing of longer-term US Treasury securities has had a significant effect on the market value of the SOMA portfolio.	61.0	999.0
201612	126	2016-12-14	meeting	POTTER	As shown in the top-right panel, the unrealized profit, measured by the difference between market and book value, has declined by the largest amount since the “taper tantrum.”	61.0	999.0
201612	127	2016-12-14	meeting	POTTER	It is important to note that after many years of QE and a longer period of official-sector dollar reserve accumulation, much of the decrease in market value is registering on central bank balance sheets.	61.0	999.0
201612	128	2016-12-14	meeting	POTTER	Stepping back from the immediate price action and bearing in mind the failure of the market to price any of these moves before the election, market participants have cited several key areas of uncertainty.	61.0	999.0
201612	129	2016-12-14	meeting	POTTER	First, many market participants say that the nature, extent, and ultimate effect of any fiscal stimulus is quite unknown.	61.0	999.0
201612	130	2016-12-14	meeting	POTTER	Potential changes to US trade and immigration policies are also viewed as key tail risks that have the potential to offset the macroeconomic benefits of other economic policies.	61.0	999.0
201612	131	2016-12-14	meeting	POTTER	Additionally, market participants are reportedly concerned about political risk in Europe over the next year or so.	61.0	999.0
201612	132	2016-12-14	meeting	POTTER	As shown in the lower-left panel, the Global Economic Policy Uncertainty Index, the red line, has increased notably: The index is at its highest level since the beginning of the time series in 1997.	61.0	999.0
201612	133	2016-12-14	meeting	POTTER	However, identifying market pricing that reflects these uncertainties is difficult.	61.0	999.0
201612	134	2016-12-14	meeting	POTTER	While some measures of implied volatility have increased a bit, the Desk’s standardized cross-asset implied volatility index, the blue line, is nearly one standard deviation below its historical average.	61.0	999.0
201612	135	2016-12-14	meeting	POTTER	The subdued levels of implied volatility across markets could reflect the difficulty in effectively pricing risk associated with events or policies for which the timing and effect is unknown and potentially might not materialize for some time.	61.0	999.0
201612	136	2016-12-14	meeting	POTTER	A simpler explanation is that there could be some complacency or overconfidence among investors.	61.0	999.0
201612	137	2016-12-14	meeting	POTTER	A final and related risk identified by market participants is a further sharp appreciation of the US dollar and the potential challenges it poses for China.	61.0	999.0
201612	138	2016-12-14	meeting	POTTER	As shown in the lower-right panel, the onshore renminbi, the red line, depreciated 2 percent against the dollar over the intermeeting period to its weakest level since the financial crisis.	61.0	999.0
201612	139	2016-12-14	meeting	POTTER	The persistent depreciation of the renminbi against the dollar has occurred amid large net capital outflows, the blue bars.	61.0	999.0
201612	140	2016-12-14	meeting	POTTER	Chinese government officials have reportedly responded by enhancing capital controls and by intervening to stem renminbi depreciation.	61.0	999.0
201612	141	2016-12-14	meeting	POTTER	China’s foreign reserves declined over the intermeeting period and intervention activity is likely at its highest level since early this year.	61.0	999.0
201612	142	2016-12-14	meeting	POTTER	For now, market participants appear relatively comfortable with these developments concerning China, but if capital outflows increase significantly, global financial market instability may return.	61.0	999.0
201612	143	2016-12-14	meeting	POTTER	Brian will analyze possible reactions of the dollar to various scenarios in his briefing.	61.0	999.0
201612	144	2016-12-14	meeting	POTTER	I will now turn to money markets and Desk operations on your final exhibit.	61.0	999.0
201612	145	2016-12-14	meeting	POTTER	The FX swap basis has widened across major US dollar currency pairs, shown in the top-left panel.	61.0	999.0
201612	146	2016-12-14	meeting	POTTER	The basis indicates the implied cost of borrowing US dollars offshore through the foreign exchange market, above what it would cost to borrow dollars directly at US dollar LIBOR.	61.0	999.0
201612	147	2016-12-14	meeting	POTTER	If covered interest parity held, it would be zero.	61.0	999.0
201612	148	2016-12-14	meeting	POTTER	Specifically, the one- and three-month FX swap bases have widened as investors have sought to secure US dollar funding over the year-end date.	61.0	999.0
201612	149	2016-12-14	meeting	POTTER	The reduction in the size of lending by US prime money market funds to banks had already reduced one alternative supply of dollar funding for foreign banks.	61.0	999.0
201612	150	2016-12-14	meeting	POTTER	The most pronounced widening has occurred following the US election, as interest rate differentials between the US dollar and other currencies increased.	61.0	999.0
201612	151	2016-12-14	meeting	POTTER	As yields on US assets become more attractive and this increases cross-border purchases of dollar-denominated assets, demand for hedging in the FX forward market will likely increase, contributing to a further widening of the swap basis.	61.0	999.0
201612	152	2016-12-14	meeting	POTTER	Lastly, emerging market reserve managers reportedly reduced their provision of dollars in the FX swap market since the US election, as they maintained higher levels of liquidity to prepare for possible FX intervention to support their currencies.	61.0	999.0
201612	153	2016-12-14	meeting	POTTER	The further widening of the basis might produce more demand at the dollar auctions run by central banks in the standing swap network, particularly over year-end.	61.0	999.0
201612	154	2016-12-14	meeting	POTTER	In domestic funding markets, we have observed a significant decline in overnight secured rates in recent weeks.	61.0	999.0
201612	155	2016-12-14	meeting	POTTER	The average Treasury triparty ex-GCF repo rate, which is the market in which the bulk of money market fund lending in the repo market occurs, has fallen to 28 basis points this cycle, compared with 33 last intermeeting period.	61.0	999.0
201612	156	2016-12-14	meeting	POTTER	As shown in the top-right panel, rates on triparty repo transactions for Treasury collateral have shifted lower since the middle of November and have been largely concentrated at or just above the 25 basis point ON RRP rate.	61.0	999.0
201612	157	2016-12-14	meeting	POTTER	We observed an increase in the number of triparty repo transactions executed below the ON RRP rate, although the overall magnitude of such trades remained relatively small.	61.0	999.0
201612	158	2016-12-14	meeting	POTTER	Cash lenders at these low rates were exclusively non-RRP counterparties.	61.0	999.0
201612	159	2016-12-14	meeting	POTTER	In addition to the increase in government money funds seeking investment in Treasury repo driven by money fund reform, some market contacts have noted that the recent rise in rates has reduced the market value of the collateral to fund.	61.0	999.0
201612	160	2016-12-14	meeting	POTTER	The rise in rates has also amplified demand to establish short positions in the Treasury securities market, which has served to increase the amount of securities trading special.	61.0	999.0
201612	161	2016-12-14	meeting	POTTER	When securities trade special, they are removed from the GC collateral pool, putting further downward pressure on the GC rate.	61.0	999.0
201612	162	2016-12-14	meeting	POTTER	These factors had an even more pronounced effect on rates for Treasury GCF repo—a smaller market made up largely of transactions between dealers—which averaged 36 basis points this period, compared with 55 basis points last cycle.	61.0	999.0
201612	163	2016-12-14	meeting	POTTER	This effect has compressed the spread between the GCF and GC rates, shown in the middle-left panel.	61.0	999.0
201612	164	2016-12-14	meeting	POTTER	This spread represents the compensation required by dealers with large, stable repo funding bases to intermediate between money funds and smaller, less creditworthy dealers.	61.0	999.0
201612	165	2016-12-14	meeting	POTTER	The increase in government money fund AUM and the lower levels of overnight secured rates were both reflected in ON RRP usage over the period.	61.0	999.0
201612	166	2016-12-14	meeting	POTTER	ON RRP take-up continues to be larger than earlier this year, with government funds making up the large majority of the increase, shown as the dark blue area in the middle-right panel.	61.0	999.0
201612	167	2016-12-14	meeting	POTTER	As a result of the lower level of repo rates, participation by government securities dealers, included in the red area, has also increased modestly, as the 25 basis points offered by the ON RRP facility has at times become attractive to them as an arbitrage activity.	61.0	999.0
201612	168	2016-12-14	meeting	POTTER	Usage of the ON RRP is expected to increase materially as we approach year-end.	61.0	999.0
201612	169	2016-12-14	meeting	POTTER	The Desk recently conducted a survey of money fund counterparties to gauge their expectations for demand around year-end, shown as the gray bars in the panel.	61.0	999.0
201612	170	2016-12-14	meeting	POTTER	While respondents expect the ON RRP facility to see demand of around $500 billion on the year-end date, the expected change from its current level is similar to that seen on previous quarter- and year-ends and smaller compared with year-end 2015.	61.0	999.0
201612	171	2016-12-14	meeting	POTTER	One consideration with regard to year-end is whether some large government money fund and GSE counterparties may be limited by the $30 billion individual cap on the ON RRP facility.	61.0	999.0
201612	172	2016-12-14	meeting	POTTER	The bottom-left panel shows a time series of the number and types of counterparties that have participated in the ON RRP facility at a level equal to or greater than $15 billion, half of the individual cap.	61.0	999.0
201612	173	2016-12-14	meeting	POTTER	While this has occurred more frequently since the middle of this year as some government money funds have grown in size, the number of counterparties participating at these levels on any given day has remained low.	61.0	999.0
201612	174	2016-12-14	meeting	POTTER	In contrast to the movement in secured rates this period, the effective federal funds and overnight bank funding rates were unchanged at 41 basis points.	61.0	999.0
201612	175	2016-12-14	meeting	POTTER	As noted, all respondents in our surveys expect an increase in the federal funds target range at this meeting.	61.0	999.0
201612	176	2016-12-14	meeting	POTTER	Based on responses to the Desk’s recent survey of money market participants, the median expectation is for nearly full pass-through of such a tightening to money market rates, shown in the bottom-right panel as a spread relative to the IOER rate.	61.0	999.0
201612	177	2016-12-14	meeting	POTTER	These expected rates are generally consistent with forward rates implied by financial markets.	61.0	999.0
201612	178	2016-12-14	meeting	POTTER	To conclude, we would like to note that in the appendix, in addition to the usual summary of small value test operations that have been conducted by the Desk, you will find a short update pertaining to a memo that was recently circulated describing the Desk’s operational readiness framework.	61.0	999.0
201612	179	2016-12-14	meeting	POTTER	Thank you, Madam Chair, that completes my prepared remarks.	61.0	999.0
201612	180	2016-12-14	meeting	POTTER	We would be happy to take questions.	61.0	999.0
201612	181	2016-12-14	meeting	YELLEN	Thank you.	61.0	65.0
201612	182	2016-12-14	meeting	YELLEN	Are there questions for Simon?	62.0	65.0
201612	183	2016-12-14	meeting	YELLEN	President Lacker.	62.0	65.0
201612	184	2016-12-14	meeting	LACKER	Yes, I have two or three questions.	62.0	81.0
201612	185	2016-12-14	meeting	LACKER	One is about the SOMA Domestic Portfolio Unrealized Profit and Loss on exhibit 3.	62.0	81.0
201612	186	2016-12-14	meeting	POTTER	Yes.	62.0	999.0
201612	187	2016-12-14	meeting	LACKER	There’s also a figure in Tealbook B, and, for November 30, I wasn’t sure if they lined up.	62.0	81.0
201612	188	2016-12-14	meeting	LACKER	Is there something conceptually different between those numbers?	62.0	81.0
201612	189	2016-12-14	meeting	LACKER	Because some of us are going to be eager trackers of unrealized capital gains or losses in the months and weeks ahead, I suspect.	62.0	81.0
201612	190	2016-12-14	meeting	POTTER	That’s very perceptive of you.	62.0	999.0
201612	191	2016-12-14	meeting	POTTER	I also noticed that.	62.0	999.0
201612	192	2016-12-14	meeting	POTTER	So, my reckoning is 80; they’ve got 120 there.	62.0	999.0
201612	193	2016-12-14	meeting	POTTER	I think there’s a difference in definition and timing involved in that, but you’re right.	62.0	999.0
201612	194	2016-12-14	meeting	POTTER	There is a bit of a difference.	62.0	999.0
201612	195	2016-12-14	meeting	LAUBACH	I believe that in Tealbook B we are using our estimates of what we would show in the Quarterly Financial Report.	62.0	999.0
201612	196	2016-12-14	meeting	LACKER	I see.	62.0	81.0
201612	197	2016-12-14	meeting	POTTER	So I’m just giving you right up to what the controllers and markets tell us on that day.	62.0	999.0
201612	198	2016-12-14	meeting	LACKER	Okay.	62.0	81.0
201612	199	2016-12-14	meeting	LACKER	I don’t expect someone to regurgitate the difference now, but would it be possible to circulate a little write-up of what the difference is?	62.0	81.0
201612	200	2016-12-14	meeting	POTTER	We will do that, yes.	62.0	999.0
201612	201	2016-12-14	meeting	POTTER	It’s a question I raised this morning on the call.	62.0	999.0
201612	202	2016-12-14	meeting	LACKER	Second, I really appreciated the overview of the operational-readiness framework.	62.0	81.0
