meeting	sequence	date	type	speaker	statement	newcode	mem_num
201611	37	2016-11-02	meeting	DAVIG	Thank you Madam Chair.	93.0	999.0
201611	38	2016-11-02	meeting	DAVIG	We will be referring to the materials titled “Material for Briefing on Long-Run Monetary Policy Implementation Framework.”	93.0	999.0
201611	39	2016-11-02	meeting	DAVIG	The briefings today summarize the work of the latest phase of the long- run framework project.	93.0	999.0
201611	40	2016-11-02	meeting	DAVIG	As you are aware, this has been a Systemwide project featuring contributions from the Board and all Reserve Banks.	93.0	999.0
201611	41	2016-11-02	meeting	DAVIG	In addition to the presenters at the table, there were several additional coauthors on the main memos, including Ron Feldman, who is also present and available to answer questions.	93.0	999.0
201611	42	2016-11-02	meeting	DAVIG	Following on the foundational work presented at the July meeting, which covered money markets, foreign experiences, and lessons from the crisis, this phase of the project focused on issues related to possible policy rate targets and operating regimes as well as considerations regarding the balance sheet.	93.0	999.0
201611	43	2016-11-02	meeting	DAVIG	In general, the combination of these elements comprises the key aspects of an operating “framework.”	93.0	999.0
201611	44	2016-11-02	meeting	DAVIG	The scope of this project was outlined now over one year ago, with three broad objectives listed on page 3 of your briefing packet.	93.0	999.0
201611	45	2016-11-02	meeting	DAVIG	The first project objective was that any framework needs to achieve an appropriate degree of short-term interest rate control, including in periods of financial distress and in a manner robust to structural changes in the financial system.	93.0	999.0
201611	46	2016-11-02	meeting	DAVIG	As the briefings by Jane Ihrig and Antoine Martin will highlight, this objective can be achieved using different policy rates and with a range of operating frameworks, which could vary in the use of ceiling and floor facilities, the level of reserves, and the breadth of counterparties.	93.0	999.0
201611	47	2016-11-02	meeting	DAVIG	The second objective was that a framework should enhance the ability to achieve macroeconomic and financial-stability objectives at the effective lower bound.	93.0	999.0
201611	48	2016-11-02	meeting	DAVIG	Here the work reveals that the ability to effectively respond to the effective lower bound does not create sharp distinctions across operating regimes, though some operating regimes would require adjustments at the lower bound.	93.0	999.0
201611	49	2016-11-02	meeting	DAVIG	In addition, maintaining operational readiness is important, particularly if the Committee intends to possibly use asset purchases or other tools that are not used routinely as part of the day-to-day operational framework.	93.0	999.0
201611	50	2016-11-02	meeting	DAVIG	In terms of balance sheet policy, Deborah Leonard and David López-Salido will discuss how the balance sheet can be used to support interest rate control as well as macroeconomic goals and financial stability.	93.0	999.0
201611	51	2016-11-02	meeting	DAVIG	The third objective was that a framework should support the System’s ability to address liquidity strains in money markets and support overall financial stability.	93.0	999.0
201611	52	2016-11-02	meeting	DAVIG	Regarding liquidity strains, the work suggests there may be advantages to having separate lending facilities for different types of liquidity provision as well as a broad set of counterparties.	93.0	999.0
201611	53	2016-11-02	meeting	DAVIG	Tradeoffs often exist when decisions about one aspect of the framework can have implications for others, though there are exceptions.	93.0	999.0
201611	54	2016-11-02	meeting	DAVIG	For example, the briefings will discuss arrangements that allow for some separation between decisions about the balance sheet and the policy rate, such as in the current framework.	93.0	999.0
201611	55	2016-11-02	meeting	DAVIG	Decisions about various aspects of a framework, of course, can also have important implications from a political economy perspective.	93.0	999.0
201611	56	2016-11-02	meeting	DAVIG	In addition to the three project objectives I just discussed, there was a set of additional objectives listed on the top of page 4 of your packet that are addressed in today’s briefings.	93.0	999.0
201611	57	2016-11-02	meeting	DAVIG	Finally, the Committee’s normalization principles and plans provided an additional set of criteria, also listed on page 4.	93.0	999.0
201611	58	2016-11-02	meeting	DAVIG	In general, the issues discussed in the memos do not necessarily call for any near-term decisions about a long-run framework or for a need to make decisions about changes to the existing framework.	93.0	999.0
201611	59	2016-11-02	meeting	DAVIG	Looking ahead, today’s discussion will help inform any additional staff work or dimension of the project that warrants further analysis.	93.0	999.0
201611	60	2016-11-02	meeting	DAVIG	Thank you.	93.0	999.0
201611	61	2016-11-02	meeting	DAVIG	With that, I will now turn the briefing over to Jane.	93.0	999.0
201611	62	2016-11-02	meeting	IHRIG	Thanks, Troy.	93.0	999.0
201611	63	2016-11-02	meeting	IHRIG	As noted on slide 6, the memo titled “Interest Rate Targets and Operating Regimes” analyzes several interest rates that you may wish to consider using as a policy rate and analyzes operating regimes designed to promote money market conditions consistent with the target policy rate.	93.0	999.0
201611	64	2016-11-02	meeting	IHRIG	Antoine and I would like to thank Ron Feldman—our co-lead—and many staff from around the System who helped develop the ideas we are about to discuss.	93.0	999.0
201611	65	2016-11-02	meeting	IHRIG	The memo’s goal is to illustrate tradeoffs across a variety of policy implementation frameworks with respect to a few considerations, including the objectives Troy just outlined, to help the Committee begin evaluating features that it may want in a long-run framework.	93.0	999.0
201611	66	2016-11-02	meeting	IHRIG	To start, on slide 7 we review some choices of policy rates.	93.0	999.0
201611	67	2016-11-02	meeting	IHRIG	The policy rate serves the function of communicating the stance of policy as well as supporting transmission of monetary policy to broader financial conditions.	93.0	999.0
201611	68	2016-11-02	meeting	IHRIG	The memo considers several overnight rates that can be grouped into money market rates and administered rates.	93.0	999.0
201611	69	2016-11-02	meeting	IHRIG	In terms of an unsecured rate, the Committee could continue with the federal funds rate as the policy rate or move to the overnight bank funding rate, or OBFR, which the Federal Reserve began to publish in March.	93.0	999.0
201611	70	2016-11-02	meeting	IHRIG	A secured rate could be a general collateral Treasury repo rate, and the administered rates could be interest on reserves, such as excess or required, or an overnight reverse repurchase offering rate, an ON RRP rate.	93.0	999.0
201611	71	2016-11-02	meeting	IHRIG	The choice of the policy rate is an important factor affecting the selection of operating tools and the counterparties with which the Federal Reserve interacts to achieve interest rate control.	93.0	999.0
201611	72	2016-11-02	meeting	IHRIG	This point can be seen by looking at the three illustrative frameworks presented in the memo.	93.0	999.0
201611	73	2016-11-02	meeting	IHRIG	Your next slide summarizes case 1, in which the policy rate can be an unsecured market rate or the interest rate on excess reserves, and a key feature of the operating regime is that the Federal Reserve operates on the flat portion of the reserve demand curve.	93.0	999.0
201611	74	2016-11-02	meeting	IHRIG	This case encompasses the current framework.	93.0	999.0
201611	75	2016-11-02	meeting	IHRIG	In this regime, floor tools, such as interest on excess reserves and the overnight RRP facility, are the main mechanism through which the framework influences the level of market interest rates.	93.0	999.0
201611	76	2016-11-02	meeting	IHRIG	Ceiling tools could be useful to contain rate volatility, should it emerge, although a high level of excess reserves would put downward pressure on market rates.	93.0	999.0
201611	77	2016-11-02	meeting	IHRIG	Reserve requirements and fine-tuning open market operations would be unnecessary in this framework.	93.0	999.0
201611	78	2016-11-02	meeting	IHRIG	A question, though, is: What is the appropriate level of reserves?	93.0	999.0
201611	79	2016-11-02	meeting	IHRIG	Policymakers would need to evaluate tradeoffs with relatively large and small balance sheets with respect to issues such as financial stability and macroeconomic objectives that Debby and David will soon discuss as well as payment system efficiencies and political economy risks.	93.0	999.0
201611	80	2016-11-02	meeting	IHRIG	Case 2, described on your next slide, has similarities to the pre-crisis system.	93.0	999.0
201611	81	2016-11-02	meeting	IHRIG	The policy rate can be an unsecured market rate or the interest rate on required reserves.	93.0	999.0
201611	82	2016-11-02	meeting	IHRIG	The Federal Reserve would operate on the steep portion of the reserve demand curve and actively manage the supply of reserves to control interest rates.	93.0	999.0
201611	83	2016-11-02	meeting	IHRIG	A key tool in this type of framework is reserve requirements, either mandatory or voluntary, to establish a fairly stable and predictable downward-sloping reserve demand curve.	93.0	999.0
201611	84	2016-11-02	meeting	IHRIG	Discretionary open market operations would also play an important role in offsetting volatile autonomous factors affecting the supply of reserves.	93.0	999.0
201611	85	2016-11-02	meeting	IHRIG	Ceiling and floor tools can play important roles in this framework to limit the volatility of interest rates.	93.0	999.0
201611	86	2016-11-02	meeting	IHRIG	Indeed, operating on the steep portion of the reserve demand curve could lead to greater interest rate volatility than in the previous case.	93.0	999.0
201611	87	2016-11-02	meeting	IHRIG	Historically, the discount window was intended to limit upward spikes in the policy rate, and Antoine will discuss a possible variant of the discount window that could help establish a more effective ceiling.	93.0	999.0
201611	88	2016-11-02	meeting	IHRIG	In terms of a floor, interest on excess reserves would be the primary tool in the framework.	93.0	999.0
201611	89	2016-11-02	meeting	IHRIG	In times of stress, the Federal Reserve could use sterilization tools to remain in this regime or use interest on excess reserves, or possibly an overnight RRP facility if the tool was in the regime, to transition to a floor system.	93.0	999.0
201611	90	2016-11-02	meeting	IHRIG	Case 3, which is noted on slide 10, focuses on the repo market.	93.0	999.0
201611	91	2016-11-02	meeting	IHRIG	The policy rate in this case could be a measure of the general collateral Treasury repo rate or the overnight RRP offering rate.	93.0	999.0
201611	92	2016-11-02	meeting	IHRIG	The operating regime would focus on the supply and demand conditions in the repo market.	93.0	999.0
201611	93	2016-11-02	meeting	IHRIG	As discussed in some of the staff memos, the quantity of reserves and the setting of interest on excess reserves would remain important factors influencing repo market conditions.	93.0	999.0
201611	94	2016-11-02	meeting	IHRIG	In this framework, an overnight repurchase facility may be desirable to limit unwanted upward spikes in money market rates, and an overnight reverse repurchase facility would be desirable in order to limit downward spikes in repo rates.	93.0	999.0
201611	95	2016-11-02	meeting	IHRIG	The number and type of counterparties as well as the cap and offering rate settings on an overnight RP and overnight RRP facility would affect the interest rate control.	93.0	999.0
201611	96	2016-11-02	meeting	IHRIG	If the objective was to maintain the policy rate within a reasonable broad range, the framework could function very much like the current one, but if, instead, you wanted to target a much narrower range, or a point target, then fine-tuning open market operations might be desirable.	93.0	999.0
201611	97	2016-11-02	meeting	IHRIG	It would be important to consider how the use of standing and discretionary open market operations affect the level of reserve balances, which influence the effect of unsecured rate volatility.	93.0	999.0
201611	98	2016-11-02	meeting	IHRIG	Policymakers may prefer to operate with abundant reserves in this regime for this reason, and, in this situation, reserve requirements and discretionary open market operations may not be necessary.	93.0	999.0
201611	99	2016-11-02	meeting	IHRIG	Your next three slides evaluate the three cases with respect to the long-run framework objectives.	93.0	999.0
201611	100	2016-11-02	meeting	IHRIG	As mentioned by Troy, one key conclusion is that, in normal times, interest-rate control can be achieved in the case of a wide range of potential policy rates through the appropriate choice of operating regime tools, and the policy rates will likely also effectively transmit the stance of policy to broader financial conditions and the real economy.	93.0	999.0
201611	101	2016-11-02	meeting	IHRIG	Interest rate control would be maintained at the effective lower bound as well, although it might require some changes in operating regimes in some cases.	93.0	999.0
201611	102	2016-11-02	meeting	IHRIG	Turning to your next slide, the memo highlights a difference between the regimes with respect to how they mitigate liquidity strains.	93.0	999.0
201611	103	2016-11-02	meeting	IHRIG	Regimes that operate on the flat part of the demand curve for reserves, such as in case 1, can easily accommodate liquidity injections, as the increase in the level of reserves does not affect money market rates much.	93.0	999.0
201611	104	2016-11-02	meeting	IHRIG	In contrast, when operating on a steep portion of the demand curve for reserves, as in case 2, interest rate control can be maintained by using reserve sterilization tools.	93.0	999.0
201611	105	2016-11-02	meeting	IHRIG	Alternatively, this framework could transition to case 1 by raising the level of interest on excess reserves.	93.0	999.0
201611	106	2016-11-02	meeting	IHRIG	In a repo regime, you could rely on the overnight RRP facility and interest on excess reserves to support the policy rate.	93.0	999.0
201611	107	2016-11-02	meeting	IHRIG	Other long-run framework objectives are mentioned on the next slide.	93.0	999.0
201611	108	2016-11-02	meeting	IHRIG	In all cases, burdens of mandatory reserve requirements could be reduced or eliminated.	93.0	999.0
201611	109	2016-11-02	meeting	IHRIG	Reserve requirements could be set to zero in case 1 and possibly case 3, while voluntary reserve targets could be considered in case 2.	93.0	999.0
201611	110	2016-11-02	meeting	IHRIG	All regimes support active money markets, although only regimes that operate on the steep portion of the demand curve for reserves would support an active interbank market.	93.0	999.0
201611	111	2016-11-02	meeting	IHRIG	Finally, payment system efficiency is achieved in different ways across the regimes.	93.0	999.0
201611	112	2016-11-02	meeting	IHRIG	In particular, frameworks featuring high levels of reserve balances facilitate early payment settlements, a state of affairs that delivers this objective directly.	93.0	999.0
201611	113	2016-11-02	meeting	IHRIG	Meanwhile, regimes characterized by low levels of reserve balances would rely on the Board’s existing payment system risk policies to achieve payment efficiencies through the provision of free collateralized daylight credit.	93.0	999.0
201611	114	2016-11-02	meeting	IHRIG	I will now turn the presentation to Antoine to summarize the key considerations across the cases.	93.0	999.0
201611	115	2016-11-02	meeting	MARTIN	Thanks, Jane.	93.0	999.0
201611	116	2016-11-02	meeting	MARTIN	Slide 14 provides a summary of some of the salient considerations associated with each of the three cases.	93.0	999.0
201611	117	2016-11-02	meeting	MARTIN	The first two rows concern the policy rate.	93.0	999.0
201611	118	2016-11-02	meeting	MARTIN	As noted in row 1, the choice of policy rate would be familiar in cases 1 and 2, particularly if the Committee chose to continue targeting the federal funds rate or move to the closely associated overnight bank funding rate.	93.0	999.0
201611	119	2016-11-02	meeting	MARTIN	The interest rates paid on reserves, both required and excess, have been used in FOMC communication, so they are also familiar.	93.0	999.0
201611	120	2016-11-02	meeting	MARTIN	In case 3, a market repo rate or the overnight RRP offering rate, which represent risk-free rates, would be less familiar to market participants and a more significant change.	93.0	999.0
201611	121	2016-11-02	meeting	MARTIN	Row 2 notes that case 1, using the federal funds rate as the policy rate, would not be robust to a significant reduction in federal funds lending by Federal Home Loan Banks.	93.0	999.0
201611	122	2016-11-02	meeting	MARTIN	Those concerns would be mitigated by the OBFR, particularly if that rate could be broadened to include onshore wholesale deposits.	93.0	999.0
201611	123	2016-11-02	meeting	MARTIN	These concerns would be lessened in case 2, as an interbank market would likely reemerge.	93.0	999.0
201611	124	2016-11-02	meeting	MARTIN	There are few robustness concerns associated with a repo rate.	93.0	999.0
201611	125	2016-11-02	meeting	MARTIN	The next three rows concern properties of the operating regime.	93.0	999.0
201611	126	2016-11-02	meeting	MARTIN	In row 3, case 1 would be particularly simple to operate in normal times, even if the Committee wanted to supply a smaller quantity of reserves than at present.	93.0	999.0
201611	127	2016-11-02	meeting	MARTIN	Case 2, while familiar from the pre-crisis experience, is more complicated.	93.0	999.0
201611	128	2016-11-02	meeting	MARTIN	Case 3 would be least familiar, although the experience of the last few years suggests that it could work like the current operating regime.	93.0	999.0
201611	129	2016-11-02	meeting	MARTIN	As noted in row 4, since the level of reserves doesn’t affect interest rates much in case 1, injecting liquidity in times of market stress would not be an issue.	93.0	999.0
201611	130	2016-11-02	meeting	MARTIN	In contrast, sterilization tools would be needed in case 2, or the regime would have to transition to case 1.	93.0	999.0
201611	131	2016-11-02	meeting	MARTIN	Liquidity provision may not be an issue in case 3 if this framework operated with the supply of reserves intersecting the flat part of the demand for reserves.	93.0	999.0
201611	132	2016-11-02	meeting	MARTIN	For similar reasons, cases 1 and 3 could remain unchanged at the effective lower bound, as noted in row 5, whereas case 2 would likely have to transition to a framework like case 1 in instances of large-scale asset purchases.	93.0	999.0
201611	133	2016-11-02	meeting	MARTIN	Row 6 concerns reserve requirements.	93.0	999.0
201611	134	2016-11-02	meeting	MARTIN	These requirements could be set to zero in case 1, as they would not play any role in a regime that operates on the flat portion of the reserve demand curve.	93.0	999.0
201611	135	2016-11-02	meeting	MARTIN	To operate on the steep part, as in case 2, reserve requirements could be maintained, or you could consider voluntary reserve targets, which would reduce some of the costs associated with reserve requirements.	93.0	999.0
201611	136	2016-11-02	meeting	MARTIN	Reserve requirements could also be set to zero in case 3 if operating with abundant reserves.	93.0	999.0
201611	137	2016-11-02	meeting	MARTIN	Finally, row 7 discusses political economy risk.	93.0	999.0
201611	138	2016-11-02	meeting	MARTIN	Some risks are associated with having a relatively large balance sheet, as could happen in cases 1 and 3.	93.0	999.0
201611	139	2016-11-02	meeting	MARTIN	Case 2 likely represents the lowest amount of political economy risk, because it could be accompanied by a smaller balance sheet and money market rates would be above IOER.	93.0	999.0
201611	140	2016-11-02	meeting	MARTIN	Slide 15 discusses considerations for a ceiling tool that may be relevant for any of the cases Jane reviewed, with some focus on the discount window.	93.0	999.0
201611	141	2016-11-02	meeting	MARTIN	Historically, the discount window has been used for three purposes:  to help support interest-rate control, to provide liquidity to address broad-based market funding pressures, and to provide liquidity to individual firms facing idiosyncratic liquidity shocks.	93.0	999.0
201611	142	2016-11-02	meeting	MARTIN	Stigma— the reluctance of an institution to access a central bank’s standing lending facility out of concern that, if detected, it could be interpreted as a sign of financial weakness—is perhaps most closely related to the third role.	93.0	999.0
201611	143	2016-11-02	meeting	MARTIN	But because use of the discount window does not distinguish the motivation, the presence of stigma for that one purpose likely prevents the discount window from performing all roles effectively.	93.0	999.0
201611	144	2016-11-02	meeting	MARTIN	Policymakers may want to consider options to reduce stigma.	93.0	999.0
201611	145	2016-11-02	meeting	MARTIN	One approach, as Troy mentioned, is to establish separate facilities, one for each role, which may allow some tools to work more effectively.	93.0	999.0
201611	146	2016-11-02	meeting	MARTIN	The memo provides two examples of facilities that may act as a more robust ceiling for interest rate control.	93.0	999.0
201611	147	2016-11-02	meeting	MARTIN	Policymakers could consider introducing a depository institution repo facility (DIRF) or a financial institution repo facility (FIRF).	93.0	999.0
201611	148	2016-11-02	meeting	MARTIN	These facilities would be established under Section 14 authority for open market operations.	93.0	999.0
201611	149	2016-11-02	meeting	MARTIN	More work could be done on considering the effectiveness of these facilities and other options could also be considered.	93.0	999.0
201611	150	2016-11-02	meeting	MARTIN	These ceiling tools could be used alongside the discount window, which would only address individual liquidity needs, and a version of the term auction facility, or TAF, which could be considered for broad-based liquidity needs.	93.0	999.0
201611	151	2016-11-02	meeting	MARTIN	Slide 16 considers the degree to which these types of liquidity backstop might be incorporated into the framework.	93.0	999.0
201611	152	2016-11-02	meeting	MARTIN	For example, the discount window and swap lines are “integrated” into the current operating regime—that is, they are continuously available as part of the monetary policy implementation framework.	93.0	999.0
201611	153	2016-11-02	meeting	MARTIN	A potential drawback of integration is that integrated tools are more likely to lead to moral hazard compared with other approaches.	93.0	999.0
201611	154	2016-11-02	meeting	MARTIN	The degree of integration could range from fully integrated tools to those that are less integrated and made available only under some preannounced conditions.	93.0	999.0
201611	155	2016-11-02	meeting	MARTIN	Or, tools could be left inactive, such as the TAF is now, with no specific preannounced conditions under which it would be used again.	93.0	999.0
201611	156	2016-11-02	meeting	MARTIN	Slide 17 discusses the breadth of the counterparty framework.	93.0	999.0
201611	157	2016-11-02	meeting	MARTIN	In normal times, a narrow set of counterparties may reduce the risk of distorting markets but could be seen as providing privileges to a few institutions.	93.0	999.0
201611	158	2016-11-02	meeting	MARTIN	A broader set of counterparties for liquidity provision tools could be viewed as more inclusive but might also increase the risk of moral hazard or of political scrutiny.	93.0	999.0
201611	159	2016-11-02	meeting	MARTIN	However, in times of stress and perhaps in normal times, it might be advantageous to have broader reach in markets, for both OMO and liquidity facilities, to help with interest-rate control and transmission.	93.0	999.0
201611	160	2016-11-02	meeting	MARTIN	These tradeoffs would need to be considered as the Committee moves forward with building a long-run framework.	93.0	999.0
201611	161	2016-11-02	meeting	MARTIN	I will now turn the discussion over the David to begin the presentation of the balance sheet workgroup’s findings.	93.0	999.0
201611	162	2016-11-02	meeting	LÓPEZ-SALIDO	Thank you, Antoine.	93.0	999.0
201611	163	2016-11-02	meeting	LÓPEZ-SALIDO	Debby and I will now present findings made by the balance sheet workgroup, which we co-led with Fabio Natalucci.	93.0	999.0
201611	164	2016-11-02	meeting	LÓPEZ-SALIDO	As noted on slide 19, we were tasked with exploring a range of issues that are relevant in determining the longer-run size and composition of the Federal Reserve’s balance sheet.	93.0	999.0
201611	165	2016-11-02	meeting	LÓPEZ-SALIDO	I will start with a discussion of the roles that you might want the balance sheet to play in the long-run framework.	93.0	999.0
201611	166	2016-11-02	meeting	LÓPEZ-SALIDO	These roles include interest rate control, achieving macroeconomic objectives, and supporting financial stability.	93.0	999.0
201611	167	2016-11-02	meeting	LÓPEZ-SALIDO	Debby will then discuss the implications that choices about the balance sheet objectives may have for the design of the System Open Market Account as well as the fiscal and political economic considerations related to use of the balance sheet as an active policy tool.	93.0	999.0
201611	168	2016-11-02	meeting	LÓPEZ-SALIDO	In slide 20, if effective interest rate control is the only role assigned to the balance sheet, its size would likely be determined primarily by currency in circulation, other autonomous factors, and the level of reserve balances associated with the central bank’s operating regime.	93.0	999.0
201611	169	2016-11-02	meeting	LÓPEZ-SALIDO	As Jane and Antoine illustrated, interest-rate control can be achieved with either a small or a large balance sheet.	93.0	999.0
201611	170	2016-11-02	meeting	LÓPEZ-SALIDO	Just as the choice of the operating regime can influence the size of the balance sheet, decisions to use the balance sheet as an active policy tool to achieve macroeconomic goals or promote financial stability may also have implications for the operating regime.	93.0	999.0
201611	171	2016-11-02	meeting	LÓPEZ-SALIDO	For instance, if policymakers wished to maintain elevated levels of reserves to foster financial stability, they would need to rely heavily on policy tools such as IOER, overnight RRP, or voluntary reserve targets to control interest rates effectively.	93.0	999.0
201611	172	2016-11-02	meeting	LÓPEZ-SALIDO	Slide 21 addresses the balance sheet’s use to support macroeconomic objectives.	93.0	999.0
201611	173	2016-11-02	meeting	LÓPEZ-SALIDO	A large research literature has documented the point that, through a number of channels, large-scale purchases of longer-term assets can lower term premiums and long-term bond yields and boost prices of various other financial assets.	93.0	999.0
201611	174	2016-11-02	meeting	LÓPEZ-SALIDO	These changes in financial conditions support stronger economic growth and higher inflation.	93.0	999.0
201611	175	2016-11-02	meeting	LÓPEZ-SALIDO	The experience of central banks since the crisis suggests that asset purchases have appreciable macroeconomic benefits when the effective lower bound binds, especially in the event of stressed market conditions.	93.0	999.0
201611	176	2016-11-02	meeting	LÓPEZ-SALIDO	Economic theory would suggest using all available tools, especially in the presence of multiple goals.	93.0	999.0
201611	177	2016-11-02	meeting	LÓPEZ-SALIDO	However, policymakers would have to coordinate the use of multiple policy tools.	93.0	999.0
201611	178	2016-11-02	meeting	LÓPEZ-SALIDO	Communicating the nature of the central bank’s multidimensional “policy reaction function” could be challenging.	93.0	999.0
201611	179	2016-11-02	meeting	LÓPEZ-SALIDO	Moreover, the ongoing use of asset purchases could affect financial markets in ways that are difficult to anticipate.	93.0	999.0
201611	180	2016-11-02	meeting	LÓPEZ-SALIDO	Policymakers may therefore assess the tradeoffs between the benefits and costs of active use of the balance sheet differently at the effective lower bound versus away from it.	93.0	999.0
201611	181	2016-11-02	meeting	LÓPEZ-SALIDO	One possible approach would be to use the changes in the size and the composition of the balance sheet to achieve macroeconomic objectives only when the policy rate is constrained at the effective lower bound or during periods of stressed market conditions, and then revert to its passive role and prior structure at other times.	93.0	999.0
201611	182	2016-11-02	meeting	LÓPEZ-SALIDO	This strategy would seek to preserve space that permitted future use of expanding the balance sheet by holding a relatively small balance sheet and a low level of duration risk outside the effective lower bound episodes.	93.0	999.0
201611	183	2016-11-02	meeting	LÓPEZ-SALIDO	There may also be benefits of using the balance sheet actively away from the effective lower bound, although the case may be less clear.	93.0	999.0
201611	184	2016-11-02	meeting	LÓPEZ-SALIDO	In a post-crisis “new normal” characterized by a low equilibrium real rate, there will be less room than in the past to cut the policy rate in response to a recessionary shock, and there may be more frequent, and potentially longer, spells at the effective lower bound.	93.0	999.0
201611	185	2016-11-02	meeting	LÓPEZ-SALIDO	An open question is whether a permanently large balance sheet would permanently reduce the risk premiums and thus it would raise the equilibrium real risk-free rate.	93.0	999.0
201611	186	2016-11-02	meeting	LÓPEZ-SALIDO	If that is the case, from an ex ante viewpoint, holding a large balance sheet that bears a relatively high level of duration risk away from the effective lower bound might create additional scope to cut interest rates in the event of a recessionary shock.	93.0	999.0
