meeting	sequence	date	type	speaker	statement	newcode	mem_num
201604	20	2016-04-27	meeting	FUHRER	But if the merry-go-round stops and prices drop, an all-too-familiar chain of events ensues:  Defaults rise, liquidity seizes, fire sales spread, prices fall further, solvency is threatened, and we lurch into a full-blown financial crisis, complete with a huge recession.	94.0	999.0
201604	21	2016-04-27	meeting	FUHRER	It is unlikely that we will forever avoid the dynamics that have historically led to financial instability, no matter the regulatory environment and no matter who wins the presidential race.	94.0	999.0
201604	22	2016-04-27	meeting	FUHRER	Strong capital buffers and other structural tools will make the financial system more resilient in the face of disruptions, but they will likely not eliminate all financial instability and the potential for financial crises.	94.0	999.0
201604	23	2016-04-27	meeting	FUHRER	Thus, it is critical to think about how best to minimize the effects of financial disruptions on households and businesses using cyclical, time-varying tools to complement structural tools like capital ratios.	94.0	999.0
201604	24	2016-04-27	meeting	FUHRER	A key question is whether monetary policy should be one of these tools.	94.0	999.0
201604	25	2016-04-27	meeting	FUHRER	As emphasized in exhibit 3 in your packet, if macroprudential tools had already proven reliable and fully effective at curtailing financial instability, there would be little need to consider using monetary policy to address financial instability concerns.	94.0	999.0
201604	26	2016-04-27	meeting	FUHRER	Other things being equal, it would be better not to charge monetary policy with additional goals beyond those specified in its dual mandate, but instead to allow macroprudential tools, if effective, to address financial instability.	94.0	999.0
201604	27	2016-04-27	meeting	FUHRER	We briefly summarize research on the efficacy of cyclical macroprudential tools in the balance of this exhibit.	94.0	999.0
201604	28	2016-04-27	meeting	FUHRER	Developed economies have typically chosen not to use monetary policy to address financial stability concerns.	94.0	999.0
201604	29	2016-04-27	meeting	FUHRER	Instead, they have often used housing-related macroprudential tools—notably, loan-to-value, or LTV, and debt- service-to-income caps.	94.0	999.0
201604	30	2016-04-27	meeting	FUHRER	Mark Carey’s memo examines the effects of such policies in eight advanced foreign economies, or AFEs, and concludes that the effects on borrowing, while mixed, are somewhat hopeful.	94.0	999.0
201604	31	2016-04-27	meeting	FUHRER	Those countries that put in place LTV caps saw a decline in LTVs for newly originated loans—you sort of hope that at least that much happens.	94.0	999.0
201604	32	2016-04-27	meeting	FUHRER	Reductions in LTVs likely reduced losses to banks, improving somewhat the resilience of the system.	94.0	999.0
201604	33	2016-04-27	meeting	FUHRER	The effect of these caps on the trajectory of house prices is less clear.	94.0	999.0
201604	34	2016-04-27	meeting	FUHRER	Exhibit 4 provides some history on LTV caps and house prices.	94.0	999.0
201604	35	2016-04-27	meeting	FUHRER	It displays house prices for four AFEs, indexed to 100 in 2010.	94.0	999.0
201604	36	2016-04-27	meeting	FUHRER	The vertical dashed lines indicate the dates of the implementation or reduction of LTV caps.	94.0	999.0
201604	37	2016-04-27	meeting	FUHRER	Spain and Singapore’s LTV caps began in 2000, at the far left side of the chart.	94.0	999.0
201604	38	2016-04-27	meeting	FUHRER	You can see that the imposition of LTV caps in these countries left little near-term imprint on the subsequent trajectory of housing prices.	94.0	999.0
201604	39	2016-04-27	meeting	FUHRER	In countries whose prices turned down, it was either four years later (as in Singapore, the black line) or in the wake of a wrenching financial crisis (as in Spain, the red line)—perhaps not exactly what was hoped for.	94.0	999.0
201604	40	2016-04-27	meeting	FUHRER	It may be that the limited effects of LTV caps to date reflect a too-timid approach, for as long as asset prices are expected to continue rising rapidly, the incentives to continue borrowing are strong.	94.0	999.0
201604	41	2016-04-27	meeting	FUHRER	And the longer and higher prices rise, the greater is the risk of price collapse.	94.0	999.0
201604	42	2016-04-27	meeting	FUHRER	This is why slowing price appreciation is a much-desired goal for macroprudential tools.	94.0	999.0
201604	43	2016-04-27	meeting	FUHRER	In view of current uncertainty about the efficacy of macroprudential tools, we consider whether monetary policy can and should be used to address episodes of emergent financial instability, the subject of your next exhibit.	94.0	999.0
201604	44	2016-04-27	meeting	FUHRER	To do so, policymakers must be able to detect unsustainable increases in debt and asset prices early enough to take preventative action.	94.0	999.0
201604	45	2016-04-27	meeting	FUHRER	They must also have confidence that monetary policy actions of moderate size can have sizable effects on debt accumulation and asset price increases.	94.0	999.0
201604	46	2016-04-27	meeting	FUHRER	I would note that these two challenges are also faced by macroprudential policymakers.	94.0	999.0
201604	47	2016-04-27	meeting	FUHRER	With respect to the first hurdle, recent US history is not encouraging, and neither is longer-term global history.	94.0	999.0
201604	48	2016-04-27	meeting	FUHRER	It is notoriously difficult to identify undesirable combinations of asset price and debt buildup early enough to take preventative action.	94.0	999.0
201604	49	2016-04-27	meeting	FUHRER	The recent experience of this Committee during the buildup to the financial crisis is sobering.	94.0	999.0
201604	50	2016-04-27	meeting	FUHRER	The paper summarizes the results of a little trip down memory lane via the transcripts of FOMC meetings in 2005 and 2006.	94.0	999.0
201604	51	2016-04-27	meeting	FUHRER	I will not dwell further on painful memories.	94.0	999.0
201604	52	2016-04-27	meeting	FUHRER	With respect to the second hurdle, typical estimates of the elasticities linking the federal funds rate to, say, house prices or household debt appear to be relatively small.	94.0	999.0
201604	53	2016-04-27	meeting	FUHRER	This implies that only large movements in monetary instruments would have sizable effects on the evolution of these key variables.	94.0	999.0
201604	54	2016-04-27	meeting	FUHRER	And our confidence about policy’s effects is especially low during a credit boom or bubble period—how will bubbles respond to a change in fundamentals?	94.0	999.0
201604	55	2016-04-27	meeting	FUHRER	It’s hard to know.	94.0	999.0
201604	56	2016-04-27	meeting	FUHRER	Whether monetary policy should address financial instability depends in part on how much such actions are estimated to reduce the probability of a crisis and its severity, should it occur.	94.0	999.0
201604	57	2016-04-27	meeting	FUHRER	But these benefits must be balanced against the potential for monetary policy to inflict collateral damage on the rest of the economy while seeking to mitigate financial instability.	94.0	999.0
201604	58	2016-04-27	meeting	FUHRER	As indicated at the bottom of this exhibit, employing a conventional model, Lars Svensson finds that in almost no case does a monetary policy that leans against the winds of financial instability do more good than harm.	94.0	999.0
201604	59	2016-04-27	meeting	FUHRER	We need more research to assess these tradeoffs, but what we know today suggests we might want to tread lightly in using monetary policy to lean against the winds of financial instability.	94.0	999.0
201604	60	2016-04-27	meeting	FUHRER	As discussed in exhibit 6, because both monetary policy and at least some macroprudential tools are likely to remain in the toolkit for US policymakers, we need to consider the interactions between the two sets of tools and their policymaking bodies.	94.0	999.0
201604	61	2016-04-27	meeting	FUHRER	Arguably, the longer-run goals of both policies coincide, although the short- run goals differ, and, of course, the tools differ.	94.0	999.0
201604	62	2016-04-27	meeting	FUHRER	It is clear that monetary policymakers at the least need to take into account the effects that macroprudential policies might have on employment and inflation.	94.0	999.0
201604	63	2016-04-27	meeting	FUHRER	Similarly, macroprudential policymakers need to take into account the effect that interest rate policy may have on risk-taking, borrowing, and asset price appreciation.	94.0	999.0
201604	64	2016-04-27	meeting	FUHRER	As illustrated in the diagram on this exhibit, in view of the potential for multiple rounds of feedback—note the primary policy effects that are indicated by the red arrows and the secondary effects indicated by the yellow arrows—a closer coordination of policies might avoid arm’s- length policymaking that ignores or only partially captures the implications of these feedbacks.	94.0	999.0
201604	65	2016-04-27	meeting	FUHRER	Institutional implications of these interactions are addressed in your next exhibit, exhibit 7.	94.0	999.0
201604	66	2016-04-27	meeting	FUHRER	Whether monetary and macroprudential policy should be set by the same or different committees, within the same institution or not, and what the makeup of those committees should be are the subjects of much recent discussion.	94.0	999.0
201604	67	2016-04-27	meeting	FUHRER	As indicated in the middle of the exhibit, the United Kingdom employs a structure in which two separate committees set monetary and macroprudential policy, but with fairly close coordination.	94.0	999.0
201604	68	2016-04-27	meeting	FUHRER	They sit in the same building, and there is high-level overlap in membership across the committees.	94.0	999.0
201604	69	2016-04-27	meeting	FUHRER	Whatever the structure, it seems likely that strong cooperation would be beneficial.	94.0	999.0
201604	70	2016-04-27	meeting	FUHRER	Exhibit 8 discusses what to conclude.	94.0	999.0
201604	71	2016-04-27	meeting	FUHRER	In light of uncertainty about the effectiveness of macroprudential policies, we should consider the use of monetary policy to address financial instability.	94.0	999.0
201604	72	2016-04-27	meeting	FUHRER	However, because it would add another potentially conflicting goal, because recognition of instability is difficult, because the effects of monetary policy on asset prices and borrowing during a boom are uncertain, and because the collateral damage may well outweigh the benefits, we suggest relying least on monetary policy for addressing financial-stability concerns.	94.0	999.0
201604	73	2016-04-27	meeting	FUHRER	The first order of business is to make the financial system as resilient as possible, and we hope before facing another episode of financial instability.	94.0	999.0
201604	74	2016-04-27	meeting	FUHRER	Macroprudential tools could then be the primary targeted and time-varying approach to slow the buildup of financial imbalances and lower the risk of a crisis.	94.0	999.0
201604	75	2016-04-27	meeting	FUHRER	But, as the exhibit notes, we need to do more to improve our confidence in employing macroprudential tools.	94.0	999.0
201604	76	2016-04-27	meeting	FUHRER	Your final exhibit provides a to-do list to that end.	94.0	999.0
201604	77	2016-04-27	meeting	FUHRER	It includes expanding the available set of macroprudential tools, shortening the implementation lags of such tools where possible, adding to extant research on the effectiveness of tools and new transmission channels, considering better coordination of monetary and macroprudential policies, assessing the potential for regulatory arbitrage, and developing strategies to mitigate it.	94.0	999.0
201604	78	2016-04-27	meeting	FUHRER	Effective implementation of many of these tools may also require greater independence of macroprudential regulators.	94.0	999.0
201604	79	2016-04-27	meeting	FUHRER	This is indeed a formidable set of tasks.	94.0	999.0
201604	80	2016-04-27	meeting	FUHRER	Tobias will now discuss “Financial Vulnerability and Monetary Policy:  The Empirical Evidence.”	94.0	999.0
201604	81	2016-04-27	meeting	ADRIAN	Thanks, Jeff.	94.0	999.0
201604	82	2016-04-27	meeting	ADRIAN	I will now speak about the empirical evidence of financial vulnerability in the risk-taking channel of monetary policy.	94.0	999.0
201604	83	2016-04-27	meeting	ADRIAN	This presentation is based on work with Nina Boyarchenko, Richard Crump, and Matthew Plosser, all from the New York Fed.	94.0	999.0
201604	84	2016-04-27	meeting	ADRIAN	Exhibit 1 explains two views of the relationship between monetary policy and financial stability.	94.0	999.0
201604	85	2016-04-27	meeting	ADRIAN	One view is that monetary policy and financial stability are separate.	94.0	999.0
201604	86	2016-04-27	meeting	ADRIAN	In that view, the transmission of monetary policy is via the expected path of interest rates.	94.0	999.0
201604	87	2016-04-27	meeting	ADRIAN	Policy rate expectations capture all financial market information, and risk premiums are either constant or move around exogenously.	94.0	999.0
201604	88	2016-04-27	meeting	ADRIAN	Another view is that monetary policy transmission and financial stability interact.	94.0	999.0
201604	89	2016-04-27	meeting	ADRIAN	In that view, monetary policy influences risk-taking of financial intermediaries.	94.0	999.0
201604	90	2016-04-27	meeting	ADRIAN	Risk-taking, in turn, influences financial conditions and vulnerabilities.	94.0	999.0
201604	91	2016-04-27	meeting	ADRIAN	Financial vulnerabilities matter for the macroeconomy, particularly for the downside risks to the dual mandate.	94.0	999.0
201604	92	2016-04-27	meeting	ADRIAN	This second view is the risk-taking channel of monetary policy transmission.	94.0	999.0
201604	93	2016-04-27	meeting	ADRIAN	We review the existing evidence of this channel and present some new evidence.	94.0	999.0
201604	94	2016-04-27	meeting	ADRIAN	Before reviewing the so-called risk-taking channel of monetary policy, I will start by reviewing financial stability considerations in the credit channel of monetary policy on exhibit 2.	94.0	999.0
201604	95	2016-04-27	meeting	ADRIAN	In the traditional credit channel of monetary policy transmission, a lower short-term policy interest rate spurs lending and spending.	94.0	999.0
201604	96	2016-04-27	meeting	ADRIAN	The credit channel features an amplification mechanism beyond the interest rate channel but does not incorporate risk-taking or vulnerabilities of financial institutions.	94.0	999.0
201604	97	2016-04-27	meeting	ADRIAN	Empirically, based on a data set spanning 16 advanced economies over 140 years, Jordà, Schularick, and Taylor find sizable responses to lower short-term policy interest rates of credit and house prices.	94.0	999.0
201604	98	2016-04-27	meeting	ADRIAN	Furthermore, credit growth can threaten financial stability.	94.0	999.0
201604	99	2016-04-27	meeting	ADRIAN	They estimate that credit growth one standard deviation above its sample mean is associated with a reduction in the level of real GDP by 3 percent.	94.0	999.0
201604	100	2016-04-27	meeting	ADRIAN	These costs of activity might suggest interest rates should be raised preemptively to slow credit or housing prices.	94.0	999.0
201604	101	2016-04-27	meeting	ADRIAN	However, increasing interest rates preemptively to slow credit or house price growth potentially comes at the cost of distorting the dual-mandate objectives.	94.0	999.0
201604	102	2016-04-27	meeting	ADRIAN	Svensson argues that such costs of leaning against the wind always outweigh the benefits.	94.0	999.0
201604	103	2016-04-27	meeting	ADRIAN	But Svensson’s calculations do not allow for the risk-taking channel of monetary policy—the focus of our memo.	94.0	999.0
201604	104	2016-04-27	meeting	ADRIAN	Exhibit 3 explains the three key features of the risk-taking channel of monetary policy.	94.0	999.0
201604	105	2016-04-27	meeting	ADRIAN	First, monetary policy influences the risk-taking of financial institutions.	94.0	999.0
201604	106	2016-04-27	meeting	ADRIAN	Risk-taking, in turn, determines leverage and maturity transformation, which are vulnerabilities for the system.	94.0	999.0
201604	107	2016-04-27	meeting	ADRIAN	Second, risk premiums are endogenous and time varying.	94.0	999.0
201604	108	2016-04-27	meeting	ADRIAN	Put differently, the pricing of risk determines financial conditions.	94.0	999.0
201604	109	2016-04-27	meeting	ADRIAN	Third, endogenous risk-taking increases downside risks to real activity.	94.0	999.0
201604	110	2016-04-27	meeting	ADRIAN	Hence, financial vulnerabilities create risks to the dual mandate.	94.0	999.0
201604	111	2016-04-27	meeting	ADRIAN	Exhibit 4 presents the existing evidence on the risk-taking channel, which relates the stance of monetary policy to the risk-taking of financial intermediaries.	94.0	999.0
201604	112	2016-04-27	meeting	ADRIAN	A number of studies have examined different dimensions of risk-taking, finding that US banks ease lending standards and charge smaller premiums to riskier borrowers during periods of easy monetary policy; a similar result has been found for European banks.	94.0	999.0
201604	113	2016-04-27	meeting	ADRIAN	Ex ante risk-taking as measured by the risk-rating of the bank’s new loans is negatively associated with increases in short-term policy interest rates.	94.0	999.0
201604	114	2016-04-27	meeting	ADRIAN	Furthermore, balance sheets of nonbank financial intermediaries tend to expand when monetary policy is expansionary.	94.0	999.0
201604	115	2016-04-27	meeting	ADRIAN	In sum, existing empirical evidence shows that looser monetary policy increases financial intermediaries’ risk-taking.	94.0	999.0
201604	116	2016-04-27	meeting	ADRIAN	We next turn to additional evidence from financial markets.	94.0	999.0
201604	117	2016-04-27	meeting	ADRIAN	Exhibit 5 presents evidence that monetary policy announcements are associated with significant increases in financial market volatility.	94.0	999.0
201604	118	2016-04-27	meeting	ADRIAN	The figure shows the variability of financial indicators on FOMC announcement days in red triangles and the variability on all other days in blue circles.	94.0	999.0
201604	119	2016-04-27	meeting	ADRIAN	The x-axis indicates the specific financial indicators, while the y-axis presents the variability as measured by the average absolute two-day change in units of standard deviations.	94.0	999.0
201604	120	2016-04-27	meeting	ADRIAN	The first two indicators, the ACM path and the BHP path, represent estimates of the expected near-term path of policy.	94.0	999.0
201604	121	2016-04-27	meeting	ADRIAN	The third and fourth indicators, the ACM and the BHP term premiums, show metrics pertaining to Treasury term premiums.	94.0	999.0
201604	122	2016-04-27	meeting	ADRIAN	They indicate that variability of the expected path and of term premiums is significantly higher on FOMC announcement days.	94.0	999.0
201604	123	2016-04-27	meeting	ADRIAN	The fifth and sixth indicators show the variability of the equity market return and that of the bank stock return.	94.0	999.0
201604	124	2016-04-27	meeting	ADRIAN	In these cases, there is not significantly higher variability.	94.0	999.0
201604	125	2016-04-27	meeting	ADRIAN	The seventh and last indicator is equity market implied volatility as measured by the VIX.	94.0	999.0
201604	126	2016-04-27	meeting	ADRIAN	In addition, in the memo we show that variability is significantly higher even after controlling for news about monetary policy.	94.0	999.0
201604	127	2016-04-27	meeting	ADRIAN	Exhibit 6 provides background on our thinking about financial vulnerability.	94.0	999.0
201604	128	2016-04-27	meeting	ADRIAN	We use a measure of vulnerability called CoVaR.	94.0	999.0
201604	129	2016-04-27	meeting	ADRIAN	CoVaR is defined as the value-at-risk of the financial system conditional on the distress of a particular financial institution.	94.0	999.0
201604	130	2016-04-27	meeting	ADRIAN	CoVaR as a summary measure is correlated strongly with measures of leverage, maturity transformation and liquidity transformation, as well as other measures of vulnerability.	94.0	999.0
201604	131	2016-04-27	meeting	ADRIAN	Financial vulnerabilities are amplification mechanisms that can generate systemic risk, defined as the risk that the intermediation capacity of the financial system as a whole becomes impaired.	94.0	999.0
201604	132	2016-04-27	meeting	ADRIAN	Exhibit 7 summarizes our main empirical results from regressions of two-day bank equity returns on an announcement-day dummy, a measure of changes in the expected path of interest rates, a measure of the term premium, CoVaR, and associated interaction terms.	94.0	999.0
201604	133	2016-04-27	meeting	ADRIAN	Our empirical approach exploits differential cross- sectional variation in asset prices—here, bank equity returns—around FOMC announcements relative to non-announcement days.	94.0	999.0
201604	134	2016-04-27	meeting	ADRIAN	Monetary policy announcements significantly affect the performance of bank equity returns, and even more so for firms with higher CoVaR.	94.0	999.0
201604	135	2016-04-27	meeting	ADRIAN	A 25 basis point increase in the expected path of interest rates on an FOMC announcement day, on average, lowers bank equity returns 36 to 50 basis points.	94.0	999.0
201604	136	2016-04-27	meeting	ADRIAN	A 15 percent increase in the term premium risk on an FOMC announcement day lowers bank equity returns 8 to 13 basis points.	94.0	999.0
201604	137	2016-04-27	meeting	ADRIAN	Comparing the most vulnerable with the least vulnerable banks, the decline in returns in response to either a higher expected path of interest rates or a higher term premium is 20 to 24 percent larger than for more vulnerable banks.	94.0	999.0
201604	138	2016-04-27	meeting	ADRIAN	Our results thus show that there is significant interaction between monetary policy announcements, the evolution of term premiums, and the performance of relatively vulnerable institutions.	94.0	999.0
201604	139	2016-04-27	meeting	ADRIAN	Let me conclude on exhibit 8.	94.0	999.0
201604	140	2016-04-27	meeting	ADRIAN	The empirical evidence that I presented today is consistent with the risk-taking channel of monetary policy transmission.	94.0	999.0
201604	141	2016-04-27	meeting	ADRIAN	Easier policy increases risk-taking, compresses risk premiums, and thus could create financial sector vulnerabilities.	94.0	999.0
201604	142	2016-04-27	meeting	ADRIAN	These findings suggest further work to quantify the effect of risk-taking on downside risk to the dual mandate.	94.0	999.0
201604	143	2016-04-27	meeting	ADRIAN	Incorporating the risk- taking channel in macroeconomic models might change the tradeoff regarding preemptive moves in interest rates.	94.0	999.0
201604	144	2016-04-27	meeting	ADRIAN	Next, Jae Sim will talk about such macroeconomic models in the presentation “Monetary Policy and Financial Stability: Lessons from DSGE Models.”	94.0	999.0
201604	145	2016-04-27	meeting	SIM	Thank you, Tobias.	94.0	999.0
201604	146	2016-04-27	meeting	SIM	As highlighted in exhibit 1, the central question of our memo, written with coauthors Bora Durdu and Matthias Paustian, is what advice a range of DSGE models have to offer about the appropriate response of monetary policy to financial imbalances.	94.0	999.0
201604	147	2016-04-27	meeting	SIM	The literature has offered a range of perspectives, highlighted in exhibit 2.	94.0	999.0
201604	148	2016-04-27	meeting	SIM	One strand emphasizes the idea that various frictions in credit markets lead to inefficient saving and investment decisions and may contribute to excessive volatility in employment or inflation, calling for a role for monetary policy to lean against excessive credit fluctuations.	94.0	999.0
201604	149	2016-04-27	meeting	SIM	This view is often rationalized with the notion that monetary policy transmission partly involves changes in bank risk-taking.	94.0	999.0
201604	150	2016-04-27	meeting	SIM	The second bullet of exhibit 2 illustrates one example of how the risk-taking channel works.	94.0	999.0
201604	151	2016-04-27	meeting	SIM	Low interest rates may tilt the capital structure of banks toward more debt, which then gives banks an incentive to choose riskier projects, as the higher leverage increases the value of banks’ default option.	94.0	999.0
201604	152	2016-04-27	meeting	SIM	If credit expansion is accompanied by increased spending and inflation, a central bank pursuing conventional dual-mandate goals automatically stabilizes the financial system.	94.0	999.0
201604	153	2016-04-27	meeting	SIM	However, such divine coincidence may not exist in reality.	94.0	999.0
201604	154	2016-04-27	meeting	SIM	While a blunt tool, monetary policy may “get in all the cracks.”	94.0	999.0
201604	155	2016-04-27	meeting	SIM	Accordingly, monetary policy should react to a measure of financial imbalances, such as the credit-to-GDP gap or credit spreads.	94.0	999.0
201604	156	2016-04-27	meeting	SIM	However, the increase in interest rates required to curb risk-taking may be greater than what is needed to attain price stability and maximum employment.	94.0	999.0
201604	157	2016-04-27	meeting	SIM	Exhibit 3 highlights some of the factors weighing against the use of monetary policy to lean against financial imbalances, including the issue of coordination with macroprudential policies.	94.0	999.0
201604	158	2016-04-27	meeting	SIM	In many DSGE models, monetary policy is an indirect tool with which to address the underlying microeconomic distortions leading to inefficiency.	94.0	999.0
201604	159	2016-04-27	meeting	SIM	Depending on the source of inefficiency, macroprudential tools may more directly affect the underlying distortion.	94.0	999.0
201604	160	2016-04-27	meeting	SIM	For example, distortions related to inefficient leverage of financial institutions may be addressed more directly through capital requirements, and the presence of robust, countercyclical capital requirements may eliminate the role for monetary policy, as stressed by Collard, Dellas, Diba, and Loisel.	94.0	999.0
201604	161	2016-04-27	meeting	SIM	These authors also show how the combination of monetary and macroprudential policies can improve economic outcomes, a topic I will touch on later.	94.0	999.0
201604	162	2016-04-27	meeting	SIM	A central challenge confronting the use of monetary policy to lean against financial imbalances is the measurement of the relevant imbalance, the topic of exhibit 4.	94.0	999.0
201604	163	2016-04-27	meeting	SIM	DSGE models differ in the imbalances they emphasize.	94.0	999.0
201604	164	2016-04-27	meeting	SIM	Even focusing on an individual imbalance, such as the ratio of nonfinancial credit to GDP, raises difficulties.	94.0	999.0
201604	165	2016-04-27	meeting	SIM	The figure shows that real-time estimates of the credit-to-GDP gap, shown by the green line, can substantially differ from the final estimate, shown by the purple line, indicating the risk that any attempt of monetary policy to “lean against the wind” may be informed by noisy and imperfect assessments.	94.0	999.0
201604	166	2016-04-27	meeting	SIM	Of course, this issue also applies equally to the measurement of resource utilization in the pursuit of conventional monetary policy goals.	94.0	999.0
201604	167	2016-04-27	meeting	SIM	So far, my discussion has been largely qualitative, in line with much of the literature.	94.0	999.0
201604	168	2016-04-27	meeting	SIM	Our memo emphasized some of the quantitative lessons from the literature through simulations of a model I developed with Michael Kiley.	94.0	999.0
201604	169	2016-04-27	meeting	SIM	As highlighted in exhibit 5, in this model, financial intermediaries choose their leverage ratio in a manner that maximizes their own profits but fails to take into account the social costs imposed by these choices.	94.0	999.0
201604	170	2016-04-27	meeting	SIM	Importantly for our purposes, the model is estimated and contains many of the features relevant for monetary policy analysis, allowing for a quantitative evaluation of the potential for monetary policy to lean against the credit cycle.	94.0	999.0
201604	171	2016-04-27	meeting	SIM	Some of our results are presented in exhibit 6.	94.0	999.0
201604	172	2016-04-27	meeting	SIM	The impulse responses of output, hours worked, and inflation show the response of the economy to a reduction in perceived risk facing financial intermediaries.	94.0	999.0
201604	173	2016-04-27	meeting	SIM	The black lines, showing essentially no response, represent the efficient outcomes:  Changes in idiosyncratic risk should lead to no movement in the macroeconomy under ideal conditions because diversification would insulate the economy from such idiosyncratic factors in the absence of inefficiencies in financial markets.	94.0	999.0
201604	174	2016-04-27	meeting	SIM	However, a credit boom follows the shock under a standard inertial Taylor rule approach to monetary policy, as shown in the blue lines.	94.0	999.0
201604	175	2016-04-27	meeting	SIM	Augmenting the monetary policy strategy with a term reacting to the credit-to-GDP ratio, shown by the red lines, helps stabilize the credit cycle and limit the fluctuations in the labor market and inflation that otherwise would ensue.	94.0	999.0
201604	176	2016-04-27	meeting	SIM	As we emphasized in the memo, not all, and probably not even the majority, of fluctuations in credit reflect inefficiencies—rather, credit fluctuations are due importantly to the savings and investment choices of firms and households trying to manage the time profile of consumption, the adoption of new technologies, and other factors.	94.0	999.0
201604	177	2016-04-27	meeting	SIM	As a result, the quantitative importance of a role for monetary policy in leaning against the wind depends on the relative importance of different factors.	94.0	999.0
201604	178	2016-04-27	meeting	SIM	The figure in exhibit 7 summarizes the overall performance of the economy under monetary policy approaches that do not lean against credit and those that do lean against credit, as implied by the model.	94.0	999.0
201604	179	2016-04-27	meeting	SIM	More complicated analyses that take account of the full range of shocks that can hit the economy find that, if the optimal monetary policy already responds to output, inflation, and the lagged funds rate, there’s little to be gained in terms of improved macroeconomic performances by adding the credit- to-GDP ratio to the rule.	94.0	999.0
201604	180	2016-04-27	meeting	SIM	This is in stark contrast to the Ramsey allocations shown at the bottom.	94.0	999.0
201604	181	2016-04-27	meeting	SIM	The Ramsey allocation with only a monetary policy instrument, shown by the green dot, achieves a significant efficiency gain.	94.0	999.0
201604	182	2016-04-27	meeting	SIM	As shown by the red dot, with an additional macroprudential instrument implemented by a time-varying leverage tax, the planner achieves even greater efficiency gain.	94.0	999.0
201604	183	2016-04-27	meeting	SIM	Such large efficiency gains are feasible when the planner directly responds to driving sources of credit cycles, distinguishing inefficient credit cycles from efficient ones, but may not be achieved when a monetary policy rule reacts to endogenous fluctuations in the credit- to-GDP ratio.	94.0	999.0
201604	184	2016-04-27	meeting	SIM	As I mentioned earlier, the types of inefficiencies emphasized in DSGE models often point to a role for macroprudential policies.	94.0	999.0
201604	185	2016-04-27	meeting	SIM	Earlier, Jeff Fuhrer reviewed some of the resulting coordination issues.	94.0	999.0
201604	186	2016-04-27	meeting	SIM	The DSGE literature has also confronted these issues, and I discuss a sample of this literature on your final exhibit.	94.0	999.0
201604	187	2016-04-27	meeting	SIM	De Paoli and Paustian study a setting in which separate institutions conduct monetary and macroprudential policies, respectively, and each institution is assigned only a subset of the stabilization objectives that are relevant for welfare.	94.0	999.0
