meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199402	14	GREENSPAN	 Thank you. Are there any objections to that listing of officers? If not, I will assume that they have been selected by the Committee. Before we go further, let me just indicate that we have a problem that emerges as a consequence of our meeting on a Thursday and Friday as distinct from the middle of the week. I don't know what we will eventually decide tomorrow, but it's clear that we may decide to take some action with respect to rates. Should that be the case, we are caught in a position where under our normal procedures we would be going into the weekend with a very important decision having been made and without public disclosure thereof. So, what I would intend to do at the end of our session today is to discuss contingency plans in the event that we decide tomorrow actually to move toward tightening. If that policy issue has to be resolved, we clearly have to do it in the morning, which means we would have to reverse our agenda and first discuss the regular short-term policy issues that we usually discuss and leave the long-term target issues as the second policy item on the agenda. In the event that we choose to do nothing, all we'll do is create a minor difference in the order we usually handle things. But I think it's probably a worthwhile precaution in the event that we decide to do something. Until we actually see how it evolves tomorrow we won't know for sure, but I think the point at issue here is that we not be in a position where we are restricted in taking action because of concerns about security. So, later this afternoon I would like to discuss a hypothetical case of what we might do even though it might take a few minutes to do so and it may not prove to be necessary. But it's probably a worthwhile precaution. Let's move on now to item 2, which is the selection of a Federal Reserve Bank to execute transactions for the System Open Market Account; this is traditionally New York and I'd like somebody to make such a motion. 	3	3	0.0	1.0	47.0
199402	15	SPEAKER	 So move. 	3	3	0.0	0.0	999.0
199402	16	GREENSPAN	 Is there a second? 	3	3	0.0	1.0	47.0
199402	17	SPEAKER	 Second. 	3	3	0.0	0.0	999.0
199402	18	GREENSPAN	 Without objection. Similarly, we need to select the Manager for Domestic Operations and the Manager for Foreign Operations. Our incumbents are of course respectively Joan Lovett and Peter Fisher. I would ask whether there are any objections to their selection with the understanding that the decision made by this Committee is still subject to agreement of the directors of the Federal Reserve Bank of New York. So, would somebody like to move that? ﻿ 	3	3	0.0	1.0	47.0
199402	19	SPEAKER	 So move. 	3	3	0.0	0.0	999.0
199402	20	GREENSPAN	 Is there a second? 	3	3	0.0	1.0	47.0
199402	21	SPEAKER	 (?) . Second. 	3	3	0.0	0.0	999.0
199402	22	GREENSPAN	" Without objection. Item 4 is the regular review of the Authorization for Domestic Open Market Operations. That authorization has been circulated and if there are no comments, I will ask whether there are any objections. Hearing none, I assume that there are no problems there. Next, we have the review of: (1) the Authorization for Foreign Currency Operations; (2) the Foreign Currency Directive, and (3) the Procedural Instructions with Respect to Foreign Currency Operations, including a review of the ""warehousing"" authority incorporated in the Authorization and in the Directive. Copies of all of these have been sent out to the Committee, and I believe that Mr. Truman dispatched a memorandum on the warehousing issue a few days ago. Are there any questions or comments on those particular issues? Yes? "	41	41	0.0	1.0	47.0
199402	23	JORDAN	" All those issues including the ""warehousing""? "	41	41	0.0	1.0	58.0
199402	24	GREENSPAN	 Yes. 	41	41	0.0	1.0	47.0
199402	25	JORDAN	 I have some comments on that. 	41	41	0.0	1.0	58.0
199402	26	GREENSPAN	 Sure, please go ahead. 	41	41	0.0	1.0	47.0
199402	27	JORDAN	" Warehousing is a loan by the central bank to the Treasury. That issue is one that's general not only to this central bank but to central banks around the world. Central banks around the world are moving toward more arms length dealings with Ministries of Finance. Certainly, the ""accord"" between the Federal Reserve and the United States Treasury over 40 years ago had that in mind. As I understand it, warehousing was proposed by Secretary Bill Simon in a letter to Chairman Burns about a week or so before the Ford Administration left office, and I can't for the life of me imagine why he did that. I haven't asked him yet, but I am going to ask him what was he thinking when he did that. Subsequently, in 1979, there was legislation providing for temporary lending in effect by the Reserve Banks to the Treasury because of so-called liquidity problems having to do with debt ceiling limitations and all of that. That authority was controversial at the time; it lasted for only two years. It was decided that it was a bad idea and Congress let it lapse. Yet warehousing continues as a practice, or at least the authority is still on the books for us to make a loan to the Treasury Department when it was generally agreed going back 80 years that that should happen only under very, very exceptional circumstances. I would take the latter to involve conditions warranting a full discussion by this Committee. So I think it's not appropriate for us to have a standing authority for a line of credit for the Treasury to get us to lend to them up to $5 billion. And I think we should not authorize this. "	41	41	0.0	1.0	58.0
199402	28	GREENSPAN	 I call on Ted Truman. ﻿ 	41	41	0.0	1.0	47.0
199402	29	TRUMAN	 Well, let me deal with the historical issue first. The reason why Secretary Simon proposed this arrangement in 1977 was to establish a mechanism that would allow the United States to participate in the arrangement As I remember, the arrangement was in effect for a period of a year or two. It was a joint operation that had been negotiated by the Treasury and the Federal Reserve. The System was very much involved, but the Treasury was also very much involved and the arrangement was linked to The warehousing agreement was very much in that context. It was very well thought out; it wasn't a casual action. The warehousing facility had existed before that time, but it had been more ad hoc. It had existed in similar circumstances in the late 1960s when there also was a special arrangement The issue of whether warehousing is a loan is obviously a question primarily for the lawyers. This Committee faced that issue in 1990. There was one group who felt that it was a loan and should be regarded as a loan. The lawyers have informed me that it should not be considered a loan. It is a market transaction that's carried off at market rates. Although people can disagree with that interpretation, that has been the interpretation of this Committee to date. That is a matter of public record. That's the majority interpretation of the Committee, and it hasn't been challenged by the majority of Congress or even a substantial minority of Congress. 	41	41	0.0	0.0	999.0
199402	30	GREENSPAN	 Any further issues or discussion relative to the three items I mentioned? If not, let's take a single vote on all. Would somebody like to move their approval? 	41	41	0.0	1.0	47.0
199402	31	MCDONOUGH	 So move. 	41	41	0.0	1.0	61.0
199402	32	GREENSPAN	 Is there a second? 	41	41	0.0	1.0	47.0
199402	33	SPEAKER	 Second. 	41	41	0.0	0.0	999.0
199402	34	GREENSPAN	" All in favor say ""Aye."" "	41	41	0.0	1.0	47.0
199402	35	SPEAKERS	 Aye. 	41	41	0.0	0.0	999.0
199402	36	GREENSPAN	 Opposed? 	41	41	0.0	1.0	47.0
199402	37	JORDAN	 No. 	41	41	0.0	1.0	58.0
199402	38	GREENSPAN	" Okay, the ""Ayes"" have it. The next item on the agenda is updating the Managers' titles in the Committee's Rules of Organization and other documents. A memorandum from Mr. Gillum was distributed a week or so ago. Any questions? "	44	44	0.0	1.0	47.0
199402	39	LINDSEY	 Mr. Chairman? 	44	44	0.0	1.0	54.0
199402	40	GREENSPAN	 Yes. ﻿ 	44	44	0.0	1.0	47.0
199402	41	LINDSEY	" I'm sorry, there was a resounding silence on the last vote. I think that may reflect the fact—frankly, I didn't understand the issue and that's why I didn't say anything. I think we had two ""Yeses"" and one ""No. "" While I agree it passed, could we at least have some kind of document laying out the pros and cons? "	44	44	0.0	1.0	54.0
199402	42	GREENSPAN	 Was that sent? 	44	44	0.0	1.0	47.0
199402	43	TRUMAN	 Not the pros and cons. A document summarizing the history was circulated earlier. 	44	44	0.0	0.0	999.0
199402	44	LINDSEY	 Well, I suppose what I really want to hear is— I'm asking Jerry Jordan—you said we had a letter outlining what Secretary Simon said. At some point, perhaps next year, I'd— 	44	44	0.0	1.0	54.0
199402	45	GREENSPAN	 Sure, certainly. Ted, why don't you arrange to distribute some information on this? Actually, we've been over this a number of times over the years, and it's an open dispute; there has not been unanimity in this Committee on this. Jerry Jordan has raised these issues before. Perhaps it would be useful to get a set of documents that would cover this, and Jerry you could possibly add a piece of paper to that package. 	44	44	0.0	1.0	47.0
199402	46	TRUMAN	 Well, we can recirculate the documents. The documentation was circulated to the Committee in 1990; not all of you were here then. 	44	44	0.0	0.0	999.0
199402	47	LINDSEY	 I was not here in 1990. 	44	44	0.0	1.0	54.0
199402	48	TRUMAN	 We'd be glad to recirculate that document to the Committee, and we will remind you of it next year when the topic comes up. 	44	44	0.0	0.0	999.0
199402	49	LINDSEY	 Thank you. 	44	44	0.0	1.0	54.0
199402	50	GREENSPAN	 Okay? On updating the managers' titles, is there any question on that? Is there any objection to it? If not, I will assume it's passed. We now move to our regular pre Humphrey- Hawkins meeting and I will ask somebody to move the approval of the minutes of the Federal Open Market Committee meeting of December 21. 	44	44	0.0	1.0	47.0
199402	51	MCDONOUGH	 So move. 	44	44	0.0	1.0	61.0
199402	52	GREENSPAN	 Without objection. We'll now move to Peter Fisher on foreign currency operations. 	44	44	0.0	1.0	47.0
199402	53	FISHER	 Through the end of December and into early January, the dollar rose against both the mark and the yen. In recent weeks, however, there has been a growing disparity in the course of these exchange rates: while dollar-mark has traded comfortably in a range, dollar-yen has declined sharply. In the end of December, the dollar began a sharp rise against the mark, from 1.70 on December 17th to 1.75 on January 14th, as market participants positioned themselves to take advantage of the expected narrowing of interest rate differentials. The dollar also rose against the yen, from 109.50 at your last meeting to an intra-day high of 113.50 on January 5th, as increasingly negative sentiment toward the Japanese economy and positive sentiment toward the United States economy continued to widen expected interest rate differentials. On January 6th (and again on the 20th), the Bundesbank announced that it would continue to conduct its weekly market operations at a fixed rate of 6 percent, putting off market expectations for any immediate reduction in official rates. Although short-term mark interest rates stabilized and the recently-established 20-basis-point differential in favor of the 10-year United States bond was quickly eliminated, the dollar did not give up its end-of-year gains against the mark. Instead, dollar-mark has traded in range from roughly 1.72 to 1.74 while one-month implied options volatilities have declined to low levels. Since January 24th, the dollar has declined against the yen, first gradually and then more sharply, in recent days returning to levels last seen in late November. Some in the market view the end-of-year run-up in dollar-yen as reflecting a speculative push, and the subsequent decline as a technical correction. Whether or not that is the case, at the turn of the year the foreign exchange market appeared to be focusing on the disparity in current economic fundamentals, and the likelihood that Japanese interest rates would fall and United States rates would rise. In January two things happened. First, there was a reduction in the extent of expected easing by the Bank of Japan. Second, market participants abruptly shifted their attention to the lack of progress in the bilateral trade talks. As dollar-yen began to decline, it traded in increasingly choppy and nervous markets. These conditions appear to have been triggered by the still-uncertain consequences of the combination of: 1st, repeated comments by Treasury officials on the need for Japan to address its trade and current account surpluses; 2nd, the fluid reality of political reform, tax policy and fiscal stimulus in Japan; 3rd, the surprising inflow of foreign capital into the Japanese equity market; and 4th, the lack of apparent progress in bilateral trade talks leading up to the Clinton-Hosokawa meeting. Thus, from January 25th to February 1st, the dollar declined by 3 percent against the yen while one-month implied option volatilities rose sharply and now exceed the level of 12-month volatilities. In recent months, both the Bundesbank and the Bank of Japan have become increasingly sensitive to movements in their respective dollar exchange rates: the Bundesbank to a rapid weakening of the mark and the Bank of Japan to further yen appreciation. The Bundesbank sees the dollar-mark exchange rate as the principal risk in its outlook for German inflation in 1994. There is both the direct impact on import prices and the indirect impact on the Bundesbank's credibility of ìtoo rapidî a decline in the mark. For the second year in a row, the Bundesbank finds itself explaining excessive growth in German M3 -- which was announced today for December at 8.1 percent. By appearing to slow the pace of reductions in official rates and by selling dollars at times of mark weakness, the Bundesbank is seeking to avoid rapid exchange rate movements that could impair its credibility as defender of the mark's external value. The Bank of Japan, on the other hand, is concerned that a further, sustained rise of the yen could have severe, negative consequences for the Japanese economy. Although consumption is not expected to lead any recovery, the Bank of Japan perceives a risk that a significant decline in employment could cause a deterioration in incomes and consumer confidence that would create a downward spiral for the economy. While drastic cutbacks in employment are not a normal feature of the Japanese economy, the Bank of Japan does expect labor market conditions to worsen. Over the last few months, Bank of Japan officials have Mr. Chairman, we had no operations during the period. 	6	61	0.0	0.0	999.0
199402	54	GREENSPAN	 Do we have to authorize the oral intervention? [Laughter] 	6	62	0.0	1.0	47.0
199402	55	GREENSPAN	 Questions for Peter? If not, let's move on to Joan Lovett and the Domestic Desk. 	6	62	0.0	1.0	47.0
199402	56	LOVETT	 Thank you, Mr. Chairman. Desk operations continued to seek reserve conditions consistent with Federal funds trading around 3 percent. The borrowing allowance was held at $50 million throughout the period as the seasonal component remained very low. At the start of the interval, we anticipated that the very large add need spanning the year-end would rapidly recede during January as required reserves and currency fell back from seasonally elevated levels. While this general pattern held true, we faced considerable uncertainty about actual reserve needs as the estimates were subject to frequent revisions for a variety of reasons. In the year-end period, we expected demand for excess reserves to run high, as is typically the case around this time. But given the dating of the holiday, it was unclear how much additional excess banks would want and when in the period they wanted it. Late in the next period, ending January 19, the severe weather front that crossed the eastern half of the country disrupted normal reserve and information flows. Residual effects from the severe weather spilled over into the next period, which ended yesterday and distorted the flow of tax receipts after the filing deadline for individual non-withheld taxes. In fact, throughout this past interval, there were numerous large projection misses of the Treasury balance, reflecting surprises on both spending and taxes, and we frequently faced sharply divergent forecasts of this balance. Other operating factors also proved difficult to predict--float, of course, because of the series of winter storms--and currency which has not behaved in accordance with past seasonal patterns. Because of the uneven reserve picture over the interval, we relied almost exclusively on temporary operations. To ensure adequate liquidity through the year-end, four large fixed-term System RPs were arranged early in the first maintenance period. On the year-end date itself, the value of RPs in place was about $15 billion. As a consequence, trading in the money market proved to be generally calm and uneventful. Weather-related operating difficulties at the close of the January 19 period made it difficult to gauge the true reserve picture, with the funds rate quite firm relative to the statistical need. We took our cue from the money market and added reserves on the settlement day. As it turned out, float that day also soared well above the elevated level we had already allowed for. Even with reserves so plentiful, conditions in the money market stayed firm as the severe winter weather apparently disrupted normal trading patterns and left banks desirous of an unusually high level of excess reserves. In the period just ended, a reserve surplus was seen initially, as is fairly typical for this time of year, and the Desk arranged a round of matched sale-purchase agreements over the first weekend. The picture soon reversed itself, however, as tax receipts began to surge, in part reflecting weather-delayed processing of payments, and government spending persistently fell short of expectations. With the Treasury's TT&L capacity at the banks about exhausted, these revisions had a direct impact on reserve availability. We thus provided reserves aggressively over recent days as these balances peaked. Federal funds mostly traded close to the desired 3 percent level, and the effective rate averaged 3.04 percent for the full period. It was rather high over the last few days and on isolated other occasions reflecting particular situations. For the period, adjustment borrowing averaged $71 million. In the securities markets, interest rates moved in about a 25 basis point band over the intermeeting period, but stayed within previously established trading ranges. On balance, rates on shorter-term Treasury coupons were down about 10-15 basis points while long-term yields were unchanged to down 10 basis points. By and large, the economic data underscored the strength in output in the fourth quarter that had already become fairly evident, and which was confirmed by last Friday's GDP report. The December payroll employment number, however, caused yields to fall. The overall report did not seem all that weak, but the market had come to believe that the recent strength in output would begin to show through more fully to job creation, and a larger payroll gain had already been discounted. Meanwhile, price data was generally supportive of the market. The PPI in mid-January and the latest GDP deflators released last week brought most rates to their lowest levels of the period. Investors still have many of the same questions about the pace of the recent improvement in activity as they had before. And now, distortions caused by the severe winter weather, and possibly by the California earthquake, are seen as likely to muddy the picture for a while longer. Currently, the most prevalent view seems to be that the economy will continue to forge ahead at least at a moderate pace--after allowing for distortions to the data. A firming in policy is seen as a question of when and not if. Most participants see a move coming within the next two months as enough data would be in hand to give the Fed a visible case for acting. The Chairman's testimony led some to consider a move as possible sooner rather than later, and some see the current meeting a possible forum for that. This was not the majority view but has been the source of more active discussion today. In part, this comes from some of the recent data--for example, the price component in the NAPM--but mostly from some perceptions that Desk inaction to provide reserves this morning was an attempt to tell the market something. Most analysts do not see the Desk operating in this fashion and are aware that the meeting had not yet begun. Nonetheless, there is a vocal group who see it as meaningful, and I mention it as an indication of market skittishness. Given these crosscurrents, the tendency of dealers has been to trade from the short side. Thus, unexpected news or customer order flows have pressed against these shorts and produced a fair degree of day-to-day variability in rates. Meanwhile, the premium on the latest 30-year Treasury bond has diminished somewhat further, and the yield on this issue now stands about 10-12 basis points below the rate on the prior bond. However, much of this narrowing in spread reflected widespread expectations that the Treasury would reopen the current bond at its mid-quarter refinancing, and the Treasury did so in its announcement yesterday. 	6	61	0.0	0.0	999.0
199402	57	GREENSPAN	 Questions? President Forrestal. ﻿ 	6	62	0.0	1.0	47.0
199402	58	FORRESTAL	" Joan, do you have an ""add need"" tomorrow as well? "	6	62	0.0	1.0	39.0
199402	59	LOVETT	" For the entire period that begins today—which is the first day of the maintenance period—both the New York and Board staffs estimate a need to add something under $1 billion for the full period. The distribution of those reserves in the first couple days of the period is such that today is sort of straddling ""flat"" if you will. Tomorrow is flat to a modest deficiency, although I have to say there's some difference of opinion about the estimates of the Treasury balance, and that difference of opinion is $3 billion between us and the Treasury. If we are right, there will be a modest deficiency tomorrow; and if the Treasury is right, there will be a more considerable surplus. "	6	62	0.0	0.0	999.0
199402	60	GREENSPAN	 Mr. Syron. 	6	62	0.0	1.0	47.0
199402	61	SYRON	 Joan, just on that point. This apparently will be germane to the discussion that appropriately we will be having later about how we announce one way or the other. What does the market think we are going to do tomorrow? Is there any perception of the need to stay flat? What would they think we would do if we were staying neutral? 	6	62	0.0	1.0	51.0
199402	62	LOVETT	 In the market it will depend on where the federal funds rate is. I guess people will assume that if the funds rate were firm we would signal something through inaction--by not providing reserves. However, I think most of them feel that our preference would be to signal something through an assertive action and therefore a funds rate anywhere in the range of 3 or 3-1/8 percent would evoke a draining action on our part. I think that is how people would see something like that conveyed. We are coming off a period where there has been some uncertainty in the reserve numbers. About a week or two ago, the market might even have viewed this maintenance period that we are going into today as a drain period. But given all the variabilities, they might see this as what I would call a modest add. So, for us to drain reserves within the right federal funds context would get the message across, presuming funds are trading at the appropriate level for us to do that. 	6	62	0.0	0.0	999.0
199402	63	MCDONOUGH	 Would we conclude correctly, Joan, that as far as you can see today, if the Committee decided that action should be taken tomorrow, the technical condition of the market is such that it would not create a problem for us? 	6	62	0.0	1.0	61.0
199402	64	LOVETT	 I think that's correct as far as the technical condition of the money market in terms of getting the right constellation of rates. Yes, I think that's correct. 	6	62	0.0	0.0	999.0
199402	65	GREENSPAN	 Other questions? If not, would somebody like to move to ratify the actions taken by the Domestic Desk? 	6	63	0.0	1.0	47.0
199402	66	MCDONOUGH	 So move. 	6	63	0.0	1.0	61.0
199402	67	GREENSPAN	 Is there a second? 	6	63	0.0	1.0	47.0
199402	68	KELLEY	 Second. ﻿ 	6	63	0.0	1.0	48.0
199402	69	GREENSPAN	 Without objection. I think we can now move on to the Chart Show and Messrs. Prell and Hooper. 	6	63	1.0	1.0	47.0
