meeting	sequence	date	type	speaker	statement	newcode	mem_num
201606	72	2016-06-15	meeting	POTTER	When we compare individual density forecasts with the 2017 market-implied expectations for the target rate, we find that quite a few respondents have implied mean expectations that are at or below rates implied by market prices.	61.0	999.0
201606	73	2016-06-15	meeting	POTTER	Thus, it is possible to reconcile the flattening of the path over the first half of the year with a switch in the identity of the marginal investor to one who believes more strongly in the lower-rate model.	61.0	999.0
201606	74	2016-06-15	meeting	POTTER	In this case, the market-implied path would be an accurate reflection of physical expectations for the target rate path without the need to appeal to term premiums.	61.0	999.0
201606	75	2016-06-15	meeting	POTTER	On the other hand, the fact that so many investors place nonnegligible probability on a return to the effective lower bound is consistent with large negative term premiums in futures markets.	61.0	999.0
201606	76	2016-06-15	meeting	POTTER	That is, there are few investors who would be prepared to sell a futures contract on the basis of a belief that rates will be considerably higher with substantial probability and many investors who want to hedge against their perceived significant probability of returning to the lower bound.	61.0	999.0
201606	77	2016-06-15	meeting	POTTER	Thus, the futures market will clear at prices that embed negative term premiums.	61.0	999.0
201606	78	2016-06-15	meeting	POTTER	Forward measures of inflation compensation declined notably over the period, as shown in the bottom-right panel.	61.0	999.0
201606	79	2016-06-15	meeting	POTTER	The declines came in spite of a 10 percent increase in spot oil prices, a notable decoupling of the relationship we have highlighted in our briefings over the past year.	61.0	999.0
201606	80	2016-06-15	meeting	POTTER	Market participants have attributed the increase in oil prices to various global supply disruptions.	61.0	999.0
201606	81	2016-06-15	meeting	POTTER	Meanwhile, the declines in longer-dated measures of inflation compensation were reportedly driven by the below-expectations May employment report and the less-accommodative-than-expected FOMC communications regarding the minutes.	61.0	999.0
201606	82	2016-06-15	meeting	POTTER	In a new Desk survey question, we asked respondents to discuss whether the relationship between spot oil and far-forward measures of inflation compensation had changed recently and, if so, why.	61.0	999.0
201606	83	2016-06-15	meeting	POTTER	The responses highlighted that market understanding of the relationship remains tenuous, but a number of respondents took the opportunity to highlight that their view of the Fed’s reaction function had changed over the intermeeting period, as the less accommodative Federal Reserve communications came despite there being no substantive change, in their view, of the economic outlook.	61.0	999.0
201606	84	2016-06-15	meeting	POTTER	As far-forward inflation compensation in the United States settled near record lows, comparable measures in other advanced economies remained stuck at very low levels, as shown in the top-left panel of your second exhibit.	61.0	999.0
201606	85	2016-06-15	meeting	POTTER	Many market participants continue to point to these measures as a clear indicator of concerns about global growth and the efficacy of monetary policy, particularly in Japan and the euro area, in which monetary easing programs of unprecedented size and scope appear to be having little effect on investors’ confidence in inflation returning to mandate- consistent levels over the longer run.	61.0	999.0
201606	86	2016-06-15	meeting	POTTER	The recent fall in interest rates globally has generally been even more pronounced in longer-dated nominal yields, as shown by the red dots in the top-right panel, as longer-term real interest rates have also declined.	61.0	999.0
201606	87	2016-06-15	meeting	POTTER	It is important to note that Treasury yields are high relative to G-4 peers, and market participants continue to suggest global portfolio rebalancing out of lower-yielding euro-area and Japanese government bonds into the United States is pressuring domestic rates lower.	61.0	999.0
201606	88	2016-06-15	meeting	POTTER	Thomas will examine the low level of longer-term rates in the United States further in his briefing.	61.0	999.0
201606	89	2016-06-15	meeting	POTTER	Despite record low forward nominal rates that many interpret as signaling heightened concern about the longer-run global growth picture and the efficacy of monetary policy, the middle-left panel shows that near-term equity and interest rate implied volatility, the dark blue and red lines, remained at or below their historical averages and levels reached earlier this year for most of the period, with a recent uptick from Brexit-related concerns.	61.0	999.0
201606	90	2016-06-15	meeting	POTTER	Developed market currency volatility, the light blue line, has spiked recently and is noticeably above its historical average.	61.0	999.0
201606	91	2016-06-15	meeting	POTTER	As reflected in the middle-right panel, the recent increase in currency implied volatility appears to reflect mostly the repercussions for sterling of the very immediate risk of Brexit.	61.0	999.0
201606	92	2016-06-15	meeting	POTTER	But even before Brexit came squarely onto investors’ radar screens, there was a meaningful increase in implied volatility on the yen.	61.0	999.0
201606	93	2016-06-15	meeting	POTTER	Investors expect that the pound will depreciate broadly should a vote to leave the EU prevail and believe there could be appreciation pressures on safe-haven currencies such as the yen and Swiss franc.	61.0	999.0
201606	94	2016-06-15	meeting	POTTER	To date there is little indication these moves would be disorderly.	61.0	999.0
201606	95	2016-06-15	meeting	POTTER	In the past few days there appears to be more impact of Brexit concerns on euro- area asset prices as the referendum date gets closer and polls indicate a very close decision.	61.0	999.0
201606	96	2016-06-15	meeting	POTTER	In view of how close the polls are on the support for the “leave” and “remain” camps, we expect to see volatility increase further in the trading days up to the vote.	61.0	999.0
201606	97	2016-06-15	meeting	POTTER	The bottom-left panel shows a kink in equity-implied volatility in the United Kingdom and Europe around the June 23 referendum date, with levels of implied volatility on the FTSE rising above that seen during the February market turbulence.	61.0	999.0
201606	98	2016-06-15	meeting	POTTER	By comparison, the implied volatility curve for US equities shows a small kink.	61.0	999.0
201606	99	2016-06-15	meeting	POTTER	The spillover effects of Brexit in the euro area would be expected to be more acute than in the United States due to the tighter links between the UK and euro-area economies and negative implications of the vote for European political cohesion.	61.0	999.0
201606	100	2016-06-15	meeting	POTTER	Shaghil will discuss Brexit further.	61.0	999.0
201606	101	2016-06-15	meeting	POTTER	In stark contrast to market discussion over Brexit, concerns regarding China and its FX policy were not primary points of focus among market participants over the intermeeting period.	61.0	999.0
201606	102	2016-06-15	meeting	POTTER	The renminbi depreciated a bit against the US dollar, but unlike earlier in the year, this had little effect on global risk sentiment.	61.0	999.0
201606	103	2016-06-15	meeting	POTTER	The dark blue line in the bottom-right panel shows that the renminbi’s exchange value against the dollar is now roughly back to where it was in January when the market was highly sensitive to the risk of a sudden devaluation of the renminbi.	61.0	999.0
201606	104	2016-06-15	meeting	POTTER	However, the light blue line shows that the CFETS Index, which represents the renminbi’s effective exchange rate against a basket of 13 currencies, has depreciated by roughly 5 percent year-to- date.	61.0	999.0
201606	105	2016-06-15	meeting	POTTER	On the other hand, investors continue to have deep concerns about the risk of a sharp slowing in Chinese growth and the ability of China’s highly leveraged financial system to withstand the effects of this slowing.	61.0	999.0
201606	106	2016-06-15	meeting	POTTER	Turning to the top-left panel of your last exhibit, the effective federal funds rate remained near the middle of the target range over the intermeeting period amid typical volumes.	61.0	999.0
201606	107	2016-06-15	meeting	POTTER	Secured rates trended modestly lower, with average GCF and triparty repo rates a few basis points below their prior-period averages.	61.0	999.0
201606	108	2016-06-15	meeting	POTTER	The decline in GC repo rates has largely been ascribed to larger-than-expected cash inflows into the repo market over recent weeks.	61.0	999.0
201606	109	2016-06-15	meeting	POTTER	Despite lower GC repo rates in late May, the volume of overnight triparty repo trades conducted below the ON RRP offering rate remained very low, as shown in the top-right panel.	61.0	999.0
201606	110	2016-06-15	meeting	POTTER	Further, the slight increase in activity below the overnight RRP rate—less than 1 percent of total volume over the second half of May—was composed almost entirely of trades by entities that do not have direct access to the overnight RRP, shown as the dark blue area in the panel, and activity below the overnight RRP rate from our counterparties remained negligible.	61.0	999.0
201606	111	2016-06-15	meeting	POTTER	Looking ahead, there is heightened attention on the potential consequences of SEC money market reform implementation later this year.	61.0	999.0
201606	112	2016-06-15	meeting	POTTER	Market participants continue to highlight the possibility of large and rapid shifts in money fund investor allocations in response to the October 14 deadline, which could result in volatility in short-term interest rate markets and increased usage of the overnight RRP facility.	61.0	999.0
201606	113	2016-06-15	meeting	POTTER	As shown in the middle-left panel, a recent survey of money market fund complexes conducted by the Desk found that respondents expected $410 billion, on average, to flow out of prime funds between now and the October effective date of the SEC reforms, with the bulk of these outflows expected to occur in August and September.	61.0	999.0
201606	114	2016-06-15	meeting	POTTER	Prime funds are shortening maturities in anticipation of these redemptions, and it is possible that the private sector will be unable to increase its balance sheet offered to prime funds on an overnight basis to meet this increase in demand.	61.0	999.0
201606	115	2016-06-15	meeting	POTTER	This dynamic could display some parallels with financial reporting dates, when less private-sector balance sheet is available for prime fund investment and overnight RRP usage increases.	61.0	999.0
201606	116	2016-06-15	meeting	POTTER	Also, like we see with financial reporting dates, we would anticipate such increased usage from this shortening in maturities of prime funds to be temporary until they have better insight about the size of outflows.	61.0	999.0
201606	117	2016-06-15	meeting	POTTER	On the other hand, if the outflows are as large as expected, the shift itself may have both temporary and permanent effects on money markets and overnight RRP usage.	61.0	999.0
201606	118	2016-06-15	meeting	POTTER	The survey found that 80 percent of anticipated investor outflows, or around $320 billion, were expected to move into government funds, with the remainder moving to a combination of bank deposits and short-term investment vehicles falling beyond the scope of the SEC money market fund reform initiative.	61.0	999.0
201606	119	2016-06-15	meeting	POTTER	Respondents were also asked how they expected inflows to government funds to be allocated, given a choice of holding securities outright, engaging in repo, or placing funds in Federal Reserve RRPs.	61.0	999.0
201606	120	2016-06-15	meeting	POTTER	The responses indicate that usage of the ON RRP facility is expected to increase by approximately $90 billion.	61.0	999.0
201606	121	2016-06-15	meeting	POTTER	Market participants note a high level of uncertainty regarding their views on the potential magnitude of reallocation to Federal Reserve RRP in the run-up to the October conversion date and whether such flows would be permanent or temporary.	61.0	999.0
201606	122	2016-06-15	meeting	POTTER	While a number of firms expressed a preference for reallocating funds to the private repo market as opposed to RRPs with the Fed, they see their decisions as highly dependent on the pace of outflows and the availability of close substitutes with higher rates like Treasury bills or private market triparty repo.	61.0	999.0
201606	123	2016-06-15	meeting	POTTER	In addition to the uncertainty regarding what instruments the outflows from prime funds will end up in, we also do not know how the scale of individual prime and government funds will be affected by these substantial changes in the money fund industry.	61.0	999.0
201606	124	2016-06-15	meeting	POTTER	For example, we could see a number of firms that are currently counterparties fall below the $5 billion requirement to be an RRP counterparty or growth in smaller funds with assets under management below the $5 billion requirement as funds try to specialize to specific investor needs.	61.0	999.0
201606	125	2016-06-15	meeting	POTTER	This additional cash outside the Fed’s counterparty system could lead to an increased instance of repo trading below the overnight RRP offering rate.	61.0	999.0
201606	126	2016-06-15	meeting	POTTER	For now, usage of the overnight RRP facility, shown in the middle-right panel, has remained below levels seen in early 2016, a trend that continues to be associated with increased availability of private-sector balance sheet for repo.	61.0	999.0
201606	127	2016-06-15	meeting	POTTER	Daily average overnight triparty repo volumes between dealers and customers have remained elevated, reaching multiyear highs of nearly $300 billion in mid-May.	61.0	999.0
201606	128	2016-06-15	meeting	POTTER	Around the time of the April FOMC meeting, we understood the principal driver of the elevated volumes to be increased need for financing on the part of dealers due primarily to elevated foreign central bank reserves sales and Treasury bill supply.	61.0	999.0
201606	129	2016-06-15	meeting	POTTER	However, Treasury GC repo volumes have continued to increase through the second quarter of 2016, despite evidence of a decline in dealers’ financing needs from slowing reserves sales and substantial declines in Treasury bills outstanding.	61.0	999.0
201606	130	2016-06-15	meeting	POTTER	Recent dealer conversations reveal that some have become more willing to expand their repo books, citing more comfort with balance sheet management amid current regulations, firm- specific factors, and attractive opportunities to intermediate via matched book repo.	61.0	999.0
201606	131	2016-06-15	meeting	POTTER	Turning to the Federal Reserve’s balance sheet, expectations for the timing of a cessation of some or all reinvestments continued to be pushed out, according to the most recent Desk surveys.	61.0	999.0
201606	132	2016-06-15	meeting	POTTER	As market participants have over recent months come to expect a slower pace of policy rate normalization, their views on the timing of a change to the reinvestment policy have also shifted out.	61.0	999.0
201606	133	2016-06-15	meeting	POTTER	As shown in the bottom-left panel, the median expectation has shifted out from approximately one year ahead following the December FOMC to one and a half years ahead in the June surveys.	61.0	999.0
201606	134	2016-06-15	meeting	POTTER	In calendar terms, this corresponds to a one-year delay in the expected timing of a change to reinvestment policy, from December 2016 to December 2017.	61.0	999.0
201606	135	2016-06-15	meeting	POTTER	Purchases of Treasury securities and agency MBS continued to proceed smoothly, in accordance with the FOMC’s reinvestment policy.	61.0	999.0
201606	136	2016-06-15	meeting	POTTER	Similar to the prior intermeeting periods, MBS reinvestment purchases continued to be somewhat elevated at around $30 billion per month, largely the result of elevated mortgage prepayment activity associated with the ongoing level of longer-term interest rates.	61.0	999.0
201606	137	2016-06-15	meeting	POTTER	We continue to execute Treasury rollovers at auction in line with FOMC policy.	61.0	999.0
201606	138	2016-06-15	meeting	POTTER	While on the topic of reinvestments and rollovers, we would like to update the Committee on staff contingency planning with regard to operations to maintain the size of the Treasury portfolio, summarized in the bottom-right panel.	61.0	999.0
201606	139	2016-06-15	meeting	POTTER	Recall that our current policy is to roll over all maturing proceeds of SOMA Treasury holdings into newly issued securities pro rata at auction.	61.0	999.0
201606	140	2016-06-15	meeting	POTTER	In the event that the Desk is unable to roll over Treasury securities at auction, the size of the SOMA portfolio would decline unless the Desk were to reinvest by purchasing Treasury securities in the secondary market.	61.0	999.0
201606	141	2016-06-15	meeting	POTTER	Under the current directive, my view is that the Desk does not have such authority from the Committee.	61.0	999.0
201606	142	2016-06-15	meeting	POTTER	Inability to roll over could be caused by technical or operational issues or errors related to the auction or rollover process or by a change to the auction calendar.	61.0	999.0
201606	143	2016-06-15	meeting	POTTER	For example, on February 25 of this year, the seven-year auction was rescheduled for the next day.	61.0	999.0
201606	144	2016-06-15	meeting	POTTER	Although this did not prevent the Desk from rolling over maturing SOMA holdings at auction, a longer delay would have, as the auction would not have settled on the same day that the maturing funds were received.	61.0	999.0
201606	145	2016-06-15	meeting	POTTER	In such a scenario, the Desk, if directed to do so, could make purchases in the secondary market in order to maintain the size of the balance sheet.	61.0	999.0
201606	146	2016-06-15	meeting	POTTER	Much like MBS reinvestments, these purchases would occur over a period of days or weeks so as to ensure smooth market functioning.	61.0	999.0
201606	147	2016-06-15	meeting	POTTER	The Desk will prepare procedures to seek Committee direction through a notation vote and prepare operational procedures for announcing and conducting such secondary market purchases in the unlikely event of a delayed or rescheduled auction in the future.	61.0	999.0
201606	148	2016-06-15	meeting	POTTER	In a continuing effort to enhance our preparedness to act in pursuit of the Committee’s objectives, the staff also conducted a number of small-value operational tests over the intermeeting period.	61.0	999.0
201606	149	2016-06-15	meeting	POTTER	These tests, along with a list of upcoming exercises, are summarized in the appendix of the handout.	61.0	999.0
201606	150	2016-06-15	meeting	POTTER	Finally, as noted in the staff memo circulated to the Committee on Brexit, barring extreme circumstances, we do not see a UK vote to leave the EU causing a breakdown in financial market functioning.	61.0	999.0
201606	151	2016-06-15	meeting	POTTER	Weekly US dollar liquidity auctions are offered by the BOE, BOJ, ECB, and SNB on the understanding that the swaps with the Federal Reserve can be used to fund demand at these auctions.	61.0	999.0
201606	152	2016-06-15	meeting	POTTER	The BOE announced that it stands ready to provide liquidity both in sterling and dollars to a wide range of counterparties through its liquidity framework, and its US dollar auctions are currently scheduled for one day prior and six days following the referendum.	61.0	999.0
201606	153	2016-06-15	meeting	POTTER	While market-implied measures of US dollar funding stress remain well below levels at which the demand by UK banks at the BOE’s dollar operations would be economical, we are operationally ready for a number of contingencies.	61.0	999.0
201606	154	2016-06-15	meeting	POTTER	We will update the Committee if there is a significant increase in funding stress, and the Chair would consult the Committee, if possible under the circumstances then prevailing, should a draw on the swap line be requested outside of the regular auction schedule.	61.0	999.0
201606	155	2016-06-15	meeting	POTTER	Thank you, Madam Chair.	61.0	999.0
201606	156	2016-06-15	meeting	POTTER	That concludes my prepared remarks.	61.0	999.0
201606	157	2016-06-15	meeting	YELLEN	Thank you.	61.0	65.0
201606	158	2016-06-15	meeting	YELLEN	Are there questions for Simon or comments?	62.0	65.0
201606	159	2016-06-15	meeting	YELLEN	[No response]	62.0	65.0
201606	160	2016-06-15	meeting	YELLEN	Okay.	62.0	65.0
201606	161	2016-06-15	meeting	YELLEN	Seeing none, we need a vote to ratify domestic open market operations.	63.0	65.0
201606	162	2016-06-15	meeting	YELLEN	Can I have a motion?	63.0	65.0
201606	163	2016-06-15	meeting	FISCHER	So moved.	63.0	108.0
201606	164	2016-06-15	meeting	YELLEN	Thank you.	63.0	65.0
201606	165	2016-06-15	meeting	YELLEN	Without objection.	63.0	65.0
201606	166	2016-06-15	meeting	YELLEN	Okay.	63.0	65.0
201606	167	2016-06-15	meeting	YELLEN	And I guess we are moving along expeditiously and ready to turn to the economic outlook.	11.0	65.0
201606	168	2016-06-15	meeting	YELLEN	Today Jeremy Rudd is going to begin a series of chart-show briefings.	11.0	65.0
201606	169	2016-06-15	meeting	RUDD	Thank you.	11.0	999.0
201606	170	2016-06-15	meeting	RUDD	Our exhibits are in the packet titled “Material for Staff Presentation on the Economic and Financial Situation.”	11.0	999.0
201606	171	2016-06-15	meeting	RUDD	In table 1 of your first exhibit, I’ve summarized our near-term outlook.	11.0	999.0
201606	172	2016-06-15	meeting	RUDD	Since the April Tealbook the news on economic activity has been mixed, with the recent data on the labor market and business investment coming in worse than expected and the latest readings on consumer spending and net exports surprising us to the upside.	11.0	999.0
201606	173	2016-06-15	meeting	RUDD	As you can see if you look at line 1 of the table, we continue to expect that real GDP growth will pick up from its unimpressive first-quarter pace.	11.0	999.0
201606	174	2016-06-15	meeting	RUDD	However, we’ve marked down our near-term projection to reflect our view that there’s now less momentum in hiring and business spending than we had previously thought, and also we now expect residential investment to recover more gradually than we had in April.	11.0	999.0
201606	175	2016-06-15	meeting	RUDD	Given the mixed nature of the incoming data—and how little hard evidence on the current quarter we actually have in hand at this point—it’s worth asking how much confidence we should have in our projection of a second-quarter pickup.	11.0	999.0
201606	176	2016-06-15	meeting	RUDD	To help answer this question, panel 2 shows second-quarter nowcasts from various models, including the Board’s dynamic factor model—the red line—and some of the nowcasting models that are maintained elsewhere in the System—the blue dashed lines; the staff’s judgmental projection, which is what’s in the Tealbook, is shown as the black line.	11.0	999.0
201606	177	2016-06-15	meeting	RUDD	As you can see, the 70 percent confidence interval around the Board’s factor model, which is that gray shaded region in the panel, is still nearly 3 percentage points wide.	11.0	999.0
