meeting	sequence	date	type	speaker	statement	code2	code
201509	128	2015-09-17	meeting	LOGAN	This reduction in supply could put downward pressure on money market rates, particularly for outstanding bills, and the potential combination of lower money market rates and reduced bill supply might prompt a sizable increase in demand at our reverse repo operations, particularly at quarter-end.	61	6
201509	129	2015-09-17	meeting	LOGAN	Demand for RRPs could be further boosted if, as in the past, money funds seek to avoid so-called at-risk securities or increase their investments in short-term, cash-like instruments in anticipation of possible redemptions.	61	6
201509	130	2015-09-17	meeting	LOGAN	These pressures could increase the risk that demand at the ON RRP operations exceeds the current aggregate $300 billion limit.	61	6
201509	131	2015-09-17	meeting	LOGAN	At this point, we have not seen evidence of concern about a possible disruptive debt ceiling outcome in financial markets.	61	6
201509	132	2015-09-17	meeting	LOGAN	That said, in past episodes, and as shown in the top-left panel of your final exhibit, bill yields did not reflect such concern until closer to the date when the Treasury was expected to exhaust its extraordinary measures.	61	6
201509	133	2015-09-17	meeting	LOGAN	As in previous episodes, the staff intends to prepare contingency plans for a variety of scenarios and will provide an update to the Committee at the October meeting or sooner, if needed.	61	6
201509	134	2015-09-17	meeting	LOGAN	Looking ahead, as detailed in a note sent to the Committee during the intermeeting period and outlined in the top-right panel, the Desk plans to offer term RRPs over the September quarter-end.	61	6
201509	135	2015-09-17	meeting	LOGAN	Should the Committee decide not to increase the target range, the Desk would propose offering $250 billion in term RRPs at 3 basis points over the ON RRP offered rate, apportioned between seven- and two- day maturities.	61	6
201509	136	2015-09-17	meeting	LOGAN	This increased offering amount should mitigate, to some extent, the risk that a drop in Treasury bill supply might lead to more quarter-end pressure than we anticipate.	61	6
201509	137	2015-09-17	meeting	LOGAN	This would be somewhat higher than the $200 billion offered over the past two quarter-end dates but below the $300 billion offered in December 2014.	61	6
201509	138	2015-09-17	meeting	LOGAN	If the Committee decides to raise the target range at this meeting and directs the Desk to temporarily suspend the cap on the ON RRP, the Desk plans to continue to offer the already announced $200 billion in two term operations, also with seven- and two-day maturities, but at a 0 basis point spread to the ON RRP rate.	61	6
201509	139	2015-09-17	meeting	LOGAN	Without offering any financial incentive for investing cash for term instead of overnight, we would anticipate limited take-up in the term operations and larger take-up at the ON RRP operations.	61	6
201509	140	2015-09-17	meeting	LOGAN	Finally, I would like to provide a brief update on reinvestments.	61	6
201509	141	2015-09-17	meeting	LOGAN	The Desk continues to reinvest principal payments on holdings of agency debt and MBS into agency MBS through secondary market purchases, and these operations proceeded smoothly over the intermeeting period.	61	6
201509	142	2015-09-17	meeting	LOGAN	Following our update at the July meeting, the Desk began aggregating agency MBS CUSIPs during the week of August 17, as planned.	61	6
201509	143	2015-09-17	meeting	LOGAN	Over the period, there was some focus on the FOMC’s reinvestment policy following the discussion in the July FOMC meeting minutes.	61	6
201509	144	2015-09-17	meeting	LOGAN	As in prior surveys, and shown in your middle-left panel, respondents view a phasing-out of Treasury security and agency MBS reinvestments as the most likely scenario and generally expect that reinvestments will be phased out over a 10- to 12-month period.	61	6
201509	145	2015-09-17	meeting	LOGAN	As shown in your middle-right panel, according to the Desk’s surveys, the median respondent expects that the FOMC will cease some or all Treasury security and agency MBS reinvestments 9 months and 8 months following liftoff, respectively.	61	6
201509	146	2015-09-17	meeting	LOGAN	Both of these numbers represent a modest increase from median expectations in the July surveys and continue to reflect a wide range of expectations.	61	6
201509	147	2015-09-17	meeting	LOGAN	Thank you, Madam Chair.	61	6
201509	148	2015-09-17	meeting	LOGAN	That concludes our prepared remarks.	61	6
201509	149	2015-09-17	meeting	YELLEN	Thank you very much.	61	6
201509	150	2015-09-17	meeting	YELLEN	The floor is open for questions.	62	6
201509	151	2015-09-17	meeting	YELLEN	Jim.	62	6
201509	152	2015-09-17	meeting	BULLARD	Thank you, Madam Chair.	62	6
201509	153	2015-09-17	meeting	BULLARD	I’m looking at exhibit 2, figure 7—“FX Performance over Intermeeting Period and Net Commodity Exports.”	62	6
201509	154	2015-09-17	meeting	BULLARD	What is the lesson I am to draw from this chart?	62	6
201509	155	2015-09-17	meeting	POTTER	In general, countries that export a lot—mainly to China—and have done very well over the past 10 years are suffering quite a lot of exchange rate pressure right now.	62	6
201509	156	2015-09-17	meeting	POTTER	In addition, you see some big outliers down there that I discussed that have idiosyncratic events going on right now, probably the most important of which is Brazil, due to its size.	62	6
201509	157	2015-09-17	meeting	BULLARD	One interpretation is that this line is pretty flat, and everybody depreciated against the dollar.	62	6
201509	158	2015-09-17	meeting	BULLARD	Maybe it’s not so much related to commodities—it’s just everyone depreciated against the dollar.	62	6
201509	159	2015-09-17	meeting	POTTER	There’s a bit of a scale issue here and I agree that nearly everyone did depreciate against the dollar, but there is a relatively weak relationship here, and it does have a negative slope.	62	6
201509	160	2015-09-17	meeting	POTTER	If you took into account the depreciation over a longer period of time, you’d see more of a consistent one here.	62	6
201509	161	2015-09-17	meeting	POTTER	At the previous briefing, I discussed Canada and Norway in terms of the depreciation that they’ve had, and we saw less of that in this intermeeting period, but it’s been substantial leading into this intermeeting period.	62	6
201509	162	2015-09-17	meeting	POTTER	The point we’re trying to get across is, these are really big relative price shocks for these countries, and some of what we saw in the loss of risk appetite is how well they deal with these big, relative price shocks.	62	6
201509	163	2015-09-17	meeting	BULLARD	Countries have also been changing their monetary policy stance, something that would tend to depreciate their currency.	62	6
201509	164	2015-09-17	meeting	POTTER	Exactly.	62	6
201509	165	2015-09-17	meeting	BULLARD	So it’s not just commodities—it’s commodity market developments in conjunction with monetary policy developments.	62	6
201509	166	2015-09-17	meeting	POTTER	The theory is that you can get some economic stabilization by having a flexible exchange rate.	62	6
201509	167	2015-09-17	meeting	POTTER	And we’re on the other side of that, as you pointed out.	62	6
201509	168	2015-09-17	meeting	BULLARD	I have a question about panel 12, which gives key components of financial conditions.	62	6
201509	169	2015-09-17	meeting	BULLARD	Could you just plot the financial conditions index that you think is the most appropriate?	62	6
201509	170	2015-09-17	meeting	BULLARD	Because if you do it this way, then I’ve got to compute in my head what happened to the financial conditions index.	62	6
201509	171	2015-09-17	meeting	POTTER	I think there’s a new one of those produced each day.	62	6
201509	172	2015-09-17	meeting	BULLARD	Yes.	62	6
201509	173	2015-09-17	meeting	BULLARD	[Laughter]	62	6
201509	174	2015-09-17	meeting	POTTER	And they have differences among them with respect to their construction.	62	6
201509	175	2015-09-17	meeting	POTTER	There’s one that’s been very prominent in the past week, and that one has been given some weight by people outside this building.	62	6
201509	176	2015-09-17	meeting	POTTER	For the people around this table, I think you can’t rely on an index constructed by someone else for how you should look at the deterioration in financial conditions.	62	6
201509	177	2015-09-17	meeting	POTTER	I tried to emphasize that it’s been mixed.	62	6
201509	178	2015-09-17	meeting	POTTER	Mortgages tightened.	62	6
201509	179	2015-09-17	meeting	POTTER	If you put a lot of weight on the housing sector, then this doesn’t look as bad as some other periods.	62	6
201509	180	2015-09-17	meeting	POTTER	If you put a lot of weight on the exchange rate, then this is a pretty big intermeeting move.	62	6
201509	181	2015-09-17	meeting	POTTER	If you look at some of the bigger indexes that are in the first percentile for the stock market, this is still pretty small.	62	6
201509	182	2015-09-17	meeting	POTTER	We could give you one index, but I think that would be misleading because every situation is different.	62	6
201509	183	2015-09-17	meeting	POTTER	The weights might have worked well in the past, but they might not work well going forward.	62	6
201509	184	2015-09-17	meeting	BULLARD	Okay.	62	6
201509	185	2015-09-17	meeting	BULLARD	So your point is that it’s a mixed picture with respect to financial conditions.	62	6
201509	186	2015-09-17	meeting	POTTER	Yes.	62	6
201509	187	2015-09-17	meeting	POTTER	That, we hope, is our spin.	62	6
201509	188	2015-09-17	meeting	YELLEN	I have President Evans next.	62	6
201509	189	2015-09-17	meeting	EVANS	Thank you, Madam Chair.	62	6
201509	190	2015-09-17	meeting	EVANS	Simon, could you talk more about chart 11 on inflation expectations between one and two years after liftoff?	62	6
201509	191	2015-09-17	meeting	EVANS	I assume this comes from the dealer survey?	62	6
201509	192	2015-09-17	meeting	POTTER	It’s from both the dealer survey and the Survey of Market Participants.	62	6
201509	193	2015-09-17	meeting	EVANS	Okay.	62	6
201509	194	2015-09-17	meeting	EVANS	It seems to show that in June and July of 2014, inflation was expected to be above 2 percent.	62	6
201509	195	2015-09-17	meeting	EVANS	Is that because they thought we would be late to liftoff?	62	6
201509	196	2015-09-17	meeting	EVANS	We were taking a while to taper and we hadn’t finished the tapering, and now should I infer that we’re early to liftoff or right about time for liftoff?	62	6
201509	197	2015-09-17	meeting	EVANS	Also, is there any information from this about how longer-term inflation expectations might be moving?	62	6
201509	198	2015-09-17	meeting	EVANS	I understand that it’s short term, but any information about credibility anchors?	62	6
201509	199	2015-09-17	meeting	POTTER	I can’t look into the heads of the people who put this answer down.	62	6
201509	200	2015-09-17	meeting	EVANS	But you do statistical analysis of other things.	62	6
