meeting	sequence	date	type	speaker	statement	code2	code
201504	37	2015-04-29	meeting	POTTER	The size of the move is comparable to the 6 standard deviation range in the 10-year Treasury yield on October 15, both of which took place amid very high volumes.	61	6
201504	38	2015-04-29	meeting	POTTER	The March FOMC events shifted out expectations for the timing of liftoff according to the Desk surveys, as shown in the middle-left panel.	61	6
201504	39	2015-04-29	meeting	POTTER	The “flash” survey, taken three business days after the March FOMC meeting, suggests that most of the shift occurred in response to the meeting and the large price moves in the hour following the March FOMC statement release, therefore likely reflecting shifting policy expectations as opposed to outsized liquidity effects.	61	6
201504	40	2015-04-29	meeting	POTTER	Since the flash survey, soft domestic economic data and speeches from Federal Reserve officials appear to have further solidified this shift in policy expectations.	61	6
201504	41	2015-04-29	meeting	POTTER	The April surveys also showed a notably slower expected pace of policy normalization after liftoff.	61	6
201504	42	2015-04-29	meeting	POTTER	The middle-right panel shows that the probability distribution for the pace of tightening in the first year after liftoff, assuming no return to the zero bound, shifted toward a slower pace over the period, the first notable shift in these views since the question was originally asked last September.	61	6
201504	43	2015-04-29	meeting	POTTER	A similar shift occurred in the distribution of the expected pace of tightening in the second year after liftoff.	61	6
201504	44	2015-04-29	meeting	POTTER	In considering when the Federal Reserve will begin to normalize monetary policy, market participants are particularly focused on the outlook for inflation and the Committee’s reasonable confidence that inflation will move back to its 2 percent objective.	61	6
201504	45	2015-04-29	meeting	POTTER	We asked survey respondents to score the importance of various factors they believe the Committee will use in assessing whether reasonable confidence in the inflation outlook has been achieved.	61	6
201504	46	2015-04-29	meeting	POTTER	As shown in the bottom-left panel, respondents assigned the most importance to a further improvement in the labor market and the absence of weakening in realized core inflation.	61	6
201504	47	2015-04-29	meeting	POTTER	Over the intermeeting period, market-based measures of inflation compensation increased alongside higher energy prices and a weaker US dollar, as shown in the bottom-right panel.	61	6
201504	48	2015-04-29	meeting	POTTER	Forward measures of inflation compensation increased at both shorter- and longer-dated horizons but remain below levels at the end of 2013.	61	6
201504	49	2015-04-29	meeting	POTTER	The increases over the period were attributed to the March FOMC communications, somewhat higher-than-expected realized inflation, the increase in oil prices, and positioning dynamics in the TIPS market.	61	6
201504	50	2015-04-29	meeting	POTTER	Longer-term inflation expectations from Desk surveys were little changed over the period.	61	6
201504	51	2015-04-29	meeting	POTTER	Meanwhile, front-month Brent crude increased nearly 22 percent but remains more than 40 percent lower since the end of 2013.	61	6
201504	52	2015-04-29	meeting	POTTER	As I noted, the DXY dollar index declined nearly 3 percent over the intermeeting period but is over 20 percent higher since the end of 2013.	61	6
201504	53	2015-04-29	meeting	POTTER	Despite the depreciation over the period, market participants expect the exchange value of the US dollar to continue its broad appreciation amid ongoing monetary policy divergence across major economies.	61	6
201504	54	2015-04-29	meeting	POTTER	Desk dealer survey respondents reported that dollar appreciation seen since last summer has prompted them to revise lower their forecasts for 2015 growth and inflation, with the median markdowns to 2015 GDP growth and core PCE inflation of roughly 40 basis points and 20 basis points, respectively.	61	6
201504	55	2015-04-29	meeting	POTTER	A key factor contributing to broad dollar strength has been widening global interest rate differentials, especially between the United States and the euro area.	61	6
201504	56	2015-04-29	meeting	POTTER	These interest rate differentials became more pronounced as euro-area sovereign rates have traded increasingly negative and yield curves have flattened substantially.	61	6
201504	57	2015-04-29	meeting	POTTER	The top-left panel of your next exhibit shows the extent of negative rate trading by country and maturity.	61	6
201504	58	2015-04-29	meeting	POTTER	Red indicates that 100 percent of the bonds in that category trade at a negative yield, while green indicates that none trade negative.	61	6
201504	59	2015-04-29	meeting	POTTER	Despite the continued decline in euro-area rates and the increasing universe of securities trading at negative yields, there have been few market-functioning issues, and the ECB has stated that it has had little trouble achieving its purchase targets thus far.	61	6
201504	60	2015-04-29	meeting	POTTER	Even so, it is possible that market functioning strains will emerge over time, and to help address such strains, the ECB unveiled details of an augmented securities- lending program aimed at supporting bond and repo market liquidity.	61	6
201504	61	2015-04-29	meeting	POTTER	The declines in euro-area rates, coupled with the very large currency depreciation and increase in equities, have substantially eased European financial conditions since President Draghi’s remarks at the Jackson Hole symposium last August.	61	6
201504	62	2015-04-29	meeting	POTTER	It is interesting to compare the asset price reaction with recent LSAP programs.	61	6
201504	63	2015-04-29	meeting	POTTER	Using the price changes from when asset purchase expectations began to form until three months after the purchase programs were announced, the ECB’s PSPP and BOJ’s QQE, shown in the left and middle columns of the top-right panel, respectively, contributed to significant currency depreciation and meaningful equity price increases.	61	6
201504	64	2015-04-29	meeting	POTTER	The ECB’s program resulted in large declines in German nominal forward rates, but it has not been accompanied by an increase in longer-dated forward inflation measures.	61	6
201504	65	2015-04-29	meeting	POTTER	In comparison, Japanese policies supported a large rise in forward inflation compensation and a pronounced increase in equities, perhaps stemming from the focus on reaching the new higher inflation target.	61	6
201504	66	2015-04-29	meeting	POTTER	By contrast, US asset price reactions to LSAP3 were more limited, as the right column shows— though it did have a large effect in the mortgage markets, which is not included in the panel.	61	6
201504	67	2015-04-29	meeting	POTTER	One potential flashpoint for financial markets is the highly fluid situation in Greece.	61	6
201504	68	2015-04-29	meeting	POTTER	While Greek asset prices have responded sharply to recent developments, the broader market reaction to perceived downside risks in Greece has been relatively muted and perhaps a bit complacent.	61	6
201504	69	2015-04-29	meeting	POTTER	Market participants attribute the lack of spillovers to institutional improvements in the euro area, reduced private-sector exposure to Greece, and the effects of ECB asset purchases.	61	6
201504	70	2015-04-29	meeting	POTTER	Reflecting the mounting liquidity pressure from deposit flight and bank funding strains, Greek banks have also increased their borrowing via the emergency liquidity assistance program to €76 billion in April from €69 billion in March.	61	6
201504	71	2015-04-29	meeting	POTTER	As would be expected, Greece’s Target2 liability, which represents balances owed to others in the Eurosystem, rose in March, shown in the middle-left panel.	61	6
201504	72	2015-04-29	meeting	POTTER	This level is near Greece’s prior peak Target2 liability in June 2012.	61	6
201504	73	2015-04-29	meeting	POTTER	It is uncertain how long the Greek government will be able to meet its debt obligations.	61	6
201504	74	2015-04-29	meeting	POTTER	Some market participants still expect an agreement between Greece and its creditors to be reached but only after a high-stakes game of brinkmanship.	61	6
201504	75	2015-04-29	meeting	POTTER	Steve will further discuss Greece in his briefing.	61	6
201504	76	2015-04-29	meeting	POTTER	Shifting to emerging markets, there has been a very sharp increase in Chinese equities over recent months, shown in the middle-right panel.	61	6
201504	77	2015-04-29	meeting	POTTER	Over the intermeeting period, mainland Chinese and Hong Kong equities rose by 23 percent and 16 percent, respectively, and, over the past year, the Shanghai Composite has more than doubled.	61	6
201504	78	2015-04-29	meeting	POTTER	Mainland equity outperformance came despite a worsening domestic economic outlook and probably involved some speculative dynamics, though it was supported by expected and actual monetary policy easing.	61	6
201504	79	2015-04-29	meeting	POTTER	During the intermeeting period, the People’s Bank of China cut their reserve requirement ratio by a larger-than-expected 100 basis points; most contacts expect additional cuts to reserve requirements or decreases in lending and deposit rates in the near term.	61	6
201504	80	2015-04-29	meeting	POTTER	Equity prices in other emerging markets also increased, and, as shown in the bottom-left panel, broader EM asset prices rose, partially retracing prior period declines.	61	6
201504	81	2015-04-29	meeting	POTTER	The moves were supported by the accommodative March FOMC communication as well as a moderate abatement of risks in a number of countries, including Brazil and Russia.	61	6
201504	82	2015-04-29	meeting	POTTER	This partial retracement of emerging market asset prices came despite continued markdowns of expected growth in several countries.	61	6
201504	83	2015-04-29	meeting	POTTER	These markdowns and recent US dollar strength have contributed to a broader trend of emerging market currency depreciation since the May 2013 JEC testimony or so- called taper tantrum.	61	6
201504	84	2015-04-29	meeting	POTTER	Some market participants are concerned that taper tantrum–like volatility in emerging markets could materialize as the Federal Reserve approaches normalization.	61	6
201504	85	2015-04-29	meeting	POTTER	Recall that implied volatility in emerging market currencies rose sharply with US interest rate implied volatility in spring 2013, shown in the bottom-right panel, and has recently moved back to similar levels.	61	6
201504	86	2015-04-29	meeting	POTTER	Decelerating emerging market growth and rising corporate leverage, as well as volatility in commodity prices may make emerging markets vulnerable as normalization nears.	61	6
201504	87	2015-04-29	meeting	POTTER	However, these risks are somewhat offset by lower emerging market asset valuations and reportedly more cautious positioning from emerging market investors, as discussed in the special QS memo.	61	6
201504	88	2015-04-29	meeting	POTTER	Volatility in emerging markets is only one part of broader financial market volatility that some worry could ensue from expected Federal Reserve normalization.	61	6
201504	89	2015-04-29	meeting	POTTER	Indeed, a senior IMF official recently warned of a “super taper tantrum,” in which negative term premiums would be rapidly decompressed as domestic policy rates are increased; Thomas will comment more on this risk in his briefing.	61	6
201504	90	2015-04-29	meeting	POTTER	Given the punctuated bouts of recent realized volatility in the very deep and liquid markets I discussed earlier, financial market volatility during normalization could be even more challenging for relatively illiquid markets.	61	6
201504	91	2015-04-29	meeting	POTTER	I will now take questions before turning to Lorie.	61	6
201504	92	2015-04-29	meeting	YELLEN	No questions?	61	6
201504	93	2015-04-29	meeting	YELLEN	Lorie.	61	6
201504	94	2015-04-29	meeting	LOGAN	Thank you, Madam Chair.	61	6
201504	95	2015-04-29	meeting	LOGAN	I’ll start with exhibit 3 and provide an update on MBS reinvestments, discuss testing of normalization tools, and conclude with the staff recommendation to extend the existing central bank liquidity and swap arrangements.	61	6
201504	96	2015-04-29	meeting	LOGAN	The Desk’s MBS reinvestment operations continue to go smoothly, and MBS market liquidity remains stable.	61	6
201504	97	2015-04-29	meeting	LOGAN	The continued trend toward higher prepayment speeds in March was largely an ongoing result of the low mortgage rates witnessed earlier in the year and has pushed the current monthly reinvestment amount up to approximately $40 billion, as shown in the top-left panel of your third exhibit.	61	6
201504	98	2015-04-29	meeting	LOGAN	Despite the increased size of reinvestments, we do not anticipate having any issues with the execution of MBS operations, but we have increased the frequency of our operations to accommodate their larger size.	61	6
201504	99	2015-04-29	meeting	LOGAN	Testing of the Federal Reserve’s overnight and term RRP operations continued over the intermeeting period.	61	6
201504	100	2015-04-29	meeting	LOGAN	Patterns of total RRP demand remained broadly consistent with recent experience, as shown in the top-right panel.	61	6
201504	101	2015-04-29	meeting	LOGAN	The additional 25 counterparties that began participating in operations on March 16 have only modestly affected overall RRP usage.	61	6
201504	102	2015-04-29	meeting	LOGAN	For broader perspective on the Federal Reserve’s involvement in reverse repo activity, this panel also includes reverse repos conducted with foreign official institutions, known as the “foreign RP pool,” shown in gray.	61	6
201504	103	2015-04-29	meeting	LOGAN	The size of the foreign RP pool is notably above its pre-crisis levels, largely a reflection of central banks’ desire to hold greater dollar liquidity buffers, while at the same time they are tightening their counterparty risk-management frameworks.	61	6
201504	104	2015-04-29	meeting	LOGAN	Increases in the foreign RP pool this period, and since the beginning of the year, have been primarily driven by a single customer who has sought to increase the liquidity profile of its FX reserves due to precautionary financial-stability motivations, in part by raising its cash balance held at the Federal Reserve.	61	6
201504	105	2015-04-29	meeting	LOGAN	The Desk conducted two term operations over March quarter-end, the first a $75 billion, 14-day operation and the second a $125 billion, 7-day operation, summarized in your middle-left panel.	61	6
201504	106	2015-04-29	meeting	LOGAN	This $200 billion offering in term RRPs reduced the Federal Reserve’s overall RRP offered amount spanning quarter-end to $500 billion, down from the $600 billion offered at year-end.	61	6
201504	107	2015-04-29	meeting	LOGAN	However, the reduction did not appear to have an adverse effect on markets or meaningfully change participation, likely because the amount offered was perceived to still provide ample headroom above expected demand.	61	6
201504	108	2015-04-29	meeting	LOGAN	The 14-day operation was modestly oversubscribed, with $81 billion in propositions and a stop-out rate of 9 basis points, a slightly higher rate than was expected.	61	6
201504	109	2015-04-29	meeting	LOGAN	The 7-day operation conducted on March 30 was undersubscribed, with $101 billion in propositions submitted and a stop-out rate at the max offering rate of 10 basis points, similar to the rates on the undersubscribed operations held closer to year-end.	61	6
201504	110	2015-04-29	meeting	LOGAN	Substitution between overnight and term RRPs and the breakdown of counterparty demand at the March term operations were broadly similar to behavior observed in December.	61	6
201504	111	2015-04-29	meeting	LOGAN	As shown in your middle-right panel, the Desk’s RRP operations continued to provide a soft floor under short-term interest rates, even around quarter-end.	61	6
201504	112	2015-04-29	meeting	LOGAN	The federal funds effective rate averaged 12 basis points over the period and printed at 6 basis points on quarter-end.	61	6
201504	113	2015-04-29	meeting	LOGAN	While rates and volumes in unsecured markets over quarter-end were broadly in line with expectations, temporary funding pressures in secured markets were much larger than expected, with the overnight GCF repo index for Treasury collateral, shown in the dark blue line, printing at 45 basis points.	61	6
201504	114	2015-04-29	meeting	LOGAN	Further, the dispersion in repo rates increased notably.	61	6
201504	115	2015-04-29	meeting	LOGAN	For example, the spread between rates on overnight Treasury GCF repo and triparty repo widened considerably on quarter-end.	61	6
201504	116	2015-04-29	meeting	LOGAN	This spread, shown in your bottom-left panel, reached 30 basis points on quarter-end.	61	6
201504	117	2015-04-29	meeting	LOGAN	While all the factors that drove the larger-than- expected widening between repo rates are not fully understood, institutions with stable access to triparty repo funding appeared to demand increased compensation to intermediate between triparty cash lenders, like money funds, and GCF borrowers, such as smaller or less creditworthy dealers.	61	6
201504	118	2015-04-29	meeting	LOGAN	It should also be noted that the spread between GCF and triparty repo rates has been gradually widening over the past several months even outside quarter-end.	61	6
201504	119	2015-04-29	meeting	LOGAN	This trend is likely partially driven by financial institutions modifying behavior in response to regulatory changes and associated higher costs to intermediate between triparty and GCF repo markets.	61	6
201504	120	2015-04-29	meeting	LOGAN	Looking forward, pursuant to the resolution adopted at the March FOMC meeting, the staff proposes conducting term RRP tests over June quarter-end.	61	6
201504	121	2015-04-29	meeting	LOGAN	For the June quarter-end, we suggest a slightly different approach to the public communication about the term RRPs than was used in December and March.	61	6
201504	122	2015-04-29	meeting	LOGAN	As outlined in your bottom-right panel, the Desk proposes to release a statement shortly after the April FOMC meeting minutes on May 20 that would note the tentative intention to offer at least $200 billion of term RRPs in addition to capacity of overnight RRPs for the June quarter-end.	61	6
201504	123	2015-04-29	meeting	LOGAN	Based on our experience with the March term operations, we believe that $200 billion in term RRP capacity over June quarter- end, in combination with at least $300 billion capacity in overnight RRP, should provide sufficient headroom on total RRP availability, assuming no change in the target range.	61	6
201504	124	2015-04-29	meeting	LOGAN	Further, we would propose noting in the statement that the Desk would release the remaining details on Monday, June 22—that is, after the June FOMC meeting.	61	6
201504	125	2015-04-29	meeting	LOGAN	We would thus come back to the Committee with a recommendation of the exact size and maximum offering rate for each operation at or shortly after the June meeting.	61	6
201504	126	2015-04-29	meeting	LOGAN	This communication approach could be replicated in future quarter-ends and should provide the market with confidence in available supply around quarter- ends, but, importantly, retain some flexibility to adjust the specific parameters of the operations should the Committee decide to lift off.	61	6
201504	127	2015-04-29	meeting	LOGAN	In order to maintain operational readiness with the TDF—both within the Federal Reserve and among banks—the staff is developing plans to resume a routine, every- other-month testing schedule that would be similar to that employed prior to the series of special larger test operations conducted over the past year.	61	6
201504	128	2015-04-29	meeting	LOGAN	Offering rates, counterparty limits, and other terms of these operations would be set so that the scale of such testing operations would be modest.	61	6
201504	129	2015-04-29	meeting	LOGAN	The tentative plan is to announce and resume the routine periodic testing beginning next month.	61	6
201504	130	2015-04-29	meeting	LOGAN	Additionally, the work on implementing changes to the methodology for calculating interest payments is proceeding according to schedule.	61	6
201504	131	2015-04-29	meeting	LOGAN	Comments on the Federal Register notice are due by the middle of May.	61	6
201504	132	2015-04-29	meeting	LOGAN	If there are no major issues raised by those comments, the staff should be in a position to implement the new methodology before the June FOMC meeting as planned.	61	6
201504	133	2015-04-29	meeting	LOGAN	Your fourth exhibit begins with the focus of some market participants over the intermeeting period on the discussion of normalization tools that appeared in the March FOMC minutes.	61	6
201504	134	2015-04-29	meeting	LOGAN	Contacts specifically highlighted the discussion concerning temporarily elevated capacity for the ON RRP facility.	61	6
201504	135	2015-04-29	meeting	LOGAN	In the Desk’s April surveys, respondents were asked to provide their expectations for both the level of the daily aggregate cap and level of ON RRP demand around the time of liftoff.	61	6
201504	136	2015-04-29	meeting	LOGAN	As shown in the top-left panel of your final exhibit, 10 respondents expected there to be no cap on the ON RRP facility immediately following liftoff.	61	6
201504	137	2015-04-29	meeting	LOGAN	Among those respondents expecting a cap at liftoff, the median expectation was a cap of $500 billion, and all anticipated that ON RRP demand would be at or below the cap.	61	6
201504	138	2015-04-29	meeting	LOGAN	Across all respondents, regardless of whether they expected a cap, the median expected level of ON RRP demand immediately after liftoff was $300 billion, unchanged from the March survey.	61	6
201504	139	2015-04-29	meeting	LOGAN	However, many respondents did update their expectations for ON RRP demand from the previous survey—both immediately after liftoff and one- and three-years ahead.	61	6
201504	140	2015-04-29	meeting	LOGAN	Expectations shifted in both directions, with a number of participants moving their expectations by several hundred billion dollars, perhaps pointing to significant uncertainly about the likely level of take-up.	61	6
201504	141	2015-04-29	meeting	LOGAN	Respondents were also asked about their expectations for the variation in ON RRP demand over various time horizons.	61	6
201504	142	2015-04-29	meeting	LOGAN	They expected the variability of the ON RRP demand around the time of liftoff to be more elevated than recent experience, largely due to uncertainties over the mix of overnight and term RRPs as well as how regulatory reforms might affect money markets when rates rise from the zero lower bound.	61	6
201504	143	2015-04-29	meeting	LOGAN	In terms of the expected levels of money market rates at liftoff, the median estimate across respondents for the level of the federal funds effective rate was 35 basis points—very close to the center of the expected target range.	61	6
201504	144	2015-04-29	meeting	LOGAN	The April surveys also asked respondents for the probability they attach to the level of the effective rate averaging within certain ranges during the month following liftoff.	61	6
201504	145	2015-04-29	meeting	LOGAN	As shown in the top-right panel, respondents assigned very high probabilities to the effective rate being within the target range and only a negligible probability to the effective rate being outside the range.	61	6
201504	146	2015-04-29	meeting	LOGAN	Finally, as discussed in the memo sent to the Committee on April 15, we would like to ask the Committee to vote on the authorization to renew for another year the standing liquidity swap arrangements with foreign central banks and NAFA swap arrangements.	61	6
201504	147	2015-04-29	meeting	LOGAN	While the liquidity arrangements were authorized for an indefinite period in October 2013, the FOMC has the ability to unilaterally terminate its participation with six months’ notice.	61	6
201504	148	2015-04-29	meeting	LOGAN	This is similar to the NAFA swap arrangements with Mexico and Canada, which are renewable annually on or before December 15 of each year and require six months’ notice to terminate.	61	6
201504	149	2015-04-29	meeting	LOGAN	The use of liquidity swap lines recently has been sparse, as shown in the middle- left panel, with demand limited to regularly scheduled seven-day dollar auctions held by the Bank of Japan over year-end and March quarter-end.	61	6
201504	150	2015-04-29	meeting	LOGAN	While this is consistent with relatively calm conditions in dollar funding markets, we believe the swap lines are an important liquidity backstop, helping to maintain stability and confidence in global funding markets.	61	6
201504	151	2015-04-29	meeting	LOGAN	Additionally, liquidity swap and NAFA swap arrangements are tangible and constructive signals of cooperation among central banks, and their attendant costs are minimal.	61	6
201504	152	2015-04-29	meeting	LOGAN	Liquidity swap arrangements also support the approach that the Federal Reserve along with other major central banks have endorsed that there are “no technical obstacles” to central banks’ capabilities to provide liquidity quickly to a systemically important financial market utility.	61	6
201504	153	2015-04-29	meeting	LOGAN	Therefore, the staff recommends that the Committee vote to renew the liquidity swap lines and NAFA arrangements.	61	6
201504	154	2015-04-29	meeting	LOGAN	I will now turn back to Simon to discuss the calculation methodology for the effective funds rate.	61	6
201504	155	2015-04-29	meeting	POTTER	Thanks, Lorie.	61	6
201504	156	2015-04-29	meeting	POTTER	As detailed in a memo circulated in advance of the meeting, the staff has assessed that there might be some merit in changing the calculation methodology underlying the federal funds effective rate concurrent with the change in data source to the FR 2420.	61	6
201504	157	2015-04-29	meeting	POTTER	We are interested in the Committee’s initial feedback on this assessment.	61	6
201504	158	2015-04-29	meeting	POTTER	As you are aware, the federal funds effective rate is currently calculated as a volume-weighted mean.	61	6
201504	159	2015-04-29	meeting	POTTER	That is, each observed transaction rate is weighted by the share of total volume transacted at this rate, and the effective rate is the sum of these weighted rates.	61	6
201504	160	2015-04-29	meeting	POTTER	The distribution of volume by rates for a particular day from the FR 2420 data is shown in the middle-right panel.	61	6
201504	161	2015-04-29	meeting	POTTER	The staff’s assessment is that it may be more appropriate to calculate the effective rate as the median (that is, the 50th percentile) of the distribution rather than its mean.	61	6
201504	162	2015-04-29	meeting	POTTER	As shown in the bottom-left panel, the volume-weighted median generates a statistic that is the same as, or very close to, the mean at most times except for the crisis period.	61	6
201504	163	2015-04-29	meeting	POTTER	However, on those occasions when the mean and median do differ significantly, the staff’s preliminary analysis shows that the median is typically a better measure of broad money market conditions across a wide range of situations.	61	6
201504	164	2015-04-29	meeting	POTTER	Moreover, the median is much more robust to invalid data.	61	6
201504	165	2015-04-29	meeting	POTTER	In general, for an invalid transaction to affect the median, it must have a large volume attached to it, while the mean can be moved by an invalid transaction that has a more typical volume and rate.	61	6
201504	166	2015-04-29	meeting	POTTER	The staff believes this characteristic of the median would enhance both the integrity of the effective federal funds rate as a reference rate as well its credibility as a monetary policy instrument.	61	6
201504	167	2015-04-29	meeting	POTTER	We look forward to your views on this subject, and, based on your feedback, the staff may present a plan to move forward at the June meeting.	61	6
201504	168	2015-04-29	meeting	POTTER	Thank you, Madam Chair.	61	6
201504	169	2015-04-29	meeting	POTTER	That concludes our remarks.	61	6
201504	170	2015-04-29	meeting	YELLEN	Thank you.	61	6
201504	171	2015-04-29	meeting	YELLEN	Are there questions or comments, particularly in response to Simon’s request for comments on the federal funds rate?	62	6
201504	172	2015-04-29	meeting	YELLEN	Governor Powell.	62	6
201504	173	2015-04-29	meeting	POWELL	Thank you, Madam Chair.	62	6
201504	174	2015-04-29	meeting	POWELL	I found that the staff memo and also the memo to Reserve Bank research directors made a pretty good case, to my mind, for using the volume-weighted median.	62	6
201504	175	2015-04-29	meeting	POWELL	It’s a better measure of financial conditions for all the reasons that you went through, Simon.	62	6
201504	176	2015-04-29	meeting	POWELL	In addition, it’s more difficult to manipulate.	62	6
201504	177	2015-04-29	meeting	POWELL	What I mean is, in theory, any trade moves a mean, whereas to move the median, it either needs to be further away or bigger.	62	6
201504	178	2015-04-29	meeting	POWELL	Anyway, I think it is a good case, and I guess I have two questions relating to when we do “socialize” this to the public, which we may not have the answers to today.	62	6
201504	179	2015-04-29	meeting	POWELL	One is, will a median versus a mean have a differential effect on existing contracts, of which there are many trillions?	62	6
201504	180	2015-04-29	meeting	POWELL	Two is, I’d be interested to hear how market participants react to this mean–median thing.	62	6
201504	181	2015-04-29	meeting	POWELL	I think that the potential cost that’s laid out in the memo is that of successfully communicating it to the public.	62	6
201504	182	2015-04-29	meeting	POWELL	I don’t really see that as an insurmountable concern.	62	6
201504	183	2015-04-29	meeting	POWELL	I mean, very few people even know what the effective federal funds rate is in the first place, and the kind of people who know that are probably able to tell the difference between a volume-weighted mean and a median if they want to and need to.	62	6
201504	184	2015-04-29	meeting	POWELL	I don’t see that as a big thing, but I would certainly be sensitive to the views of market participants on that.	62	6
201504	185	2015-04-29	meeting	POTTER	In terms of the contracts that are written on the effective federal funds rate, if we were to pursue this, there would be a long lead time during which the market participants would know that the change is coming.	62	6
201504	186	2015-04-29	meeting	POTTER	We would have to weigh the effect that that would have, and it would have some effect because the median is not always equal to the mean, but many of these contracts average over a long period of time.	62	6
201504	187	2015-04-29	meeting	POTTER	So occasions on particular days when we do see differences are probably not going to have a large effect on those contracts.	62	6
