meeting	sequence	date	type	speaker	statement	code2	code
201503	140	2015-03-18	meeting	LOGAN	Average total daily take- up in Federal Reserve RRP operations over the intermeeting period, shown in the middle-left panel, was about $125 billion, similar to recent months.	61	6
201503	141	2015-03-18	meeting	LOGAN	With the exception of some small-value test trades, the ON RRP operations during the period did not include the most recent wave of expanded RRP counterparties, which began trading yesterday.	61	6
201503	142	2015-03-18	meeting	LOGAN	In that operation, the new counterparties represented less than $4 billion of the $112 billion allotted.	61	6
201503	143	2015-03-18	meeting	LOGAN	As shown in the middle-right panel, the Desk conducted four one-week term operations from mid-February through early March.	61	6
201503	144	2015-03-18	meeting	LOGAN	The amount of bids submitted in each operation was relatively stable, ranging between about $70 billion and $90 billion, and each operation stopped out at 6 basis points.	61	6
201503	145	2015-03-18	meeting	LOGAN	The staff estimates that the majority of demand for term RRPs represented either substitution from the ON RRP—the light blue bars in the bottom-left panel—or rollover of funds allocated to previous term RRP operations, the dark blue bars.	61	6
201503	146	2015-03-18	meeting	LOGAN	Only about 15 percent of take-up appears to be new funds.	61	6
201503	147	2015-03-18	meeting	LOGAN	Given that the stop-out rate for the term operations was just 1 basis point higher than the ON RRP rate, it appears that the additional return required to move $50 billion from overnight into term RRPs for one week was relatively small.	61	6
201503	148	2015-03-18	meeting	LOGAN	Consistent with the idea that take-up at term operations primarily represented substitution from ON RRP operations, market participants did not attribute movements in market rates to these term test operations.	61	6
201503	149	2015-03-18	meeting	LOGAN	Overall, however, the ON RRP continued to provide a soft floor on money market rates.	61	6
201503	150	2015-03-18	meeting	LOGAN	As shown in the light blue line in the bottom-right panel, with the exception of some increased volatility around month-end dates, the effective federal funds rate remained near the levels observed since mid-December, when the Desk concluded the testing series that involved changes in the ON RRP rate.	61	6
201503	151	2015-03-18	meeting	LOGAN	However, secured rates were somewhat soft over parts of the intermeeting period, with some segments of the repo market at times trading below the ON RRP rate.	61	6
201503	152	2015-03-18	meeting	LOGAN	For example, as shown in the dark blue line in the bottom-right panel, after removing GCF repo transactions—which are a subset of triparty repo that primarily serve as an interdealer market—the volume-weighted average rate of remaining triparty trades briefly dipped below the ON RRP rate.	61	6
201503	153	2015-03-18	meeting	LOGAN	Market participants attributed the broader dynamics in secured rates, in part, to shifts in GSE cash management needs and decreases in Treasury bill supply associated with the Treasury’s shift in short-term financing needs around the April tax date, as well as month-end pressures.	61	6
201503	154	2015-03-18	meeting	LOGAN	Turning to your final exhibit, I wanted to highlight some longer-term developments in money markets.	61	6
201503	155	2015-03-18	meeting	LOGAN	These developments, which market participants indicate partly reflect dealers’ more conservative risk management practices since the crisis as well as ongoing regulatory changes, may affect the constellation of money market rates and the tools for monetary policy implementation.	61	6
201503	156	2015-03-18	meeting	LOGAN	For example, some dealers with large, stable repo funding bases have demanded increased compensation to intermediate between money funds or other lenders in the triparty repo market and the smaller or less creditworthy dealers that seek to borrow funds in the GCF market.	61	6
201503	157	2015-03-18	meeting	LOGAN	This can be seen in the widening spread between the volume-weighted average rates in the GCF market and the broader triparty market, excluding GCF, shown in the top-left panel.	61	6
201503	158	2015-03-18	meeting	LOGAN	There is also some indication that dealers are somewhat less willing to employ their balance sheets for other types of relatively low-margin intermediation activities.	61	6
201503	159	2015-03-18	meeting	LOGAN	As shown in the top-right panel, dealers have decreased the total size of their overnight repo books.	61	6
201503	160	2015-03-18	meeting	LOGAN	Meanwhile, the stock of Treasury bills, a close substitute to repos, shown in the light blue line, has also declined because of a combination of an improved fiscal outlook and an effort to increase the weighted-average maturity of Treasury debt outstanding.	61	6
201503	161	2015-03-18	meeting	LOGAN	Combined, these shifts have decreased opportunities for money market funds to invest cash in high-quality instruments.	61	6
201503	162	2015-03-18	meeting	LOGAN	At the same time, regulatory changes are increasing the demand for high-quality money market instruments.	61	6
201503	163	2015-03-18	meeting	LOGAN	Over the intermeeting period, Fidelity announced that it would convert three of its prime money market funds, including one of the largest prime retail funds in assets under management, into government funds in response to the 2014 SEC reforms.	61	6
201503	164	2015-03-18	meeting	LOGAN	Combined, these three funds have about $130 billion in assets under management.	61	6
201503	165	2015-03-18	meeting	LOGAN	Additionally, J.P.	61	6
201503	166	2015-03-18	meeting	LOGAN	Morgan announced its intention to reduce certain non-operating wholesale deposits by up to $100 billion, either by introducing fees on certain institutional clients’ deposits or by asking clients to move deposits into other products, such as money funds.	61	6
201503	167	2015-03-18	meeting	LOGAN	Market participants anticipate that other firms are likely to take similar actions as J.P.	61	6
201503	168	2015-03-18	meeting	LOGAN	Morgan and Fidelity, further increasing demand for high-quality money market instruments.	61	6
201503	169	2015-03-18	meeting	LOGAN	These changes reflect, at least in part, actions that firms are taking to align their business models with upcoming regulatory changes intended to increase the safety of money market funds and decrease banks’ and broker-dealers’ reliance on short-term funding.	61	6
201503	170	2015-03-18	meeting	LOGAN	These are, of course, important steps to improve the resiliency of the financial system.	61	6
201503	171	2015-03-18	meeting	LOGAN	They may, however, increase segmentation in money markets and, given the high level of reserves in the system, put some downward pressure on some money market rates.	61	6
201503	172	2015-03-18	meeting	LOGAN	This could in turn increase demand for Fed RRPs or similar instruments during policy normalization.	61	6
201503	173	2015-03-18	meeting	LOGAN	For example, many of the non-operating deposits that J.P.	61	6
201503	174	2015-03-18	meeting	LOGAN	Morgan announced it will try to reduce are likely held by foreign official accounts.	61	6
201503	175	2015-03-18	meeting	LOGAN	As the Federal Reserve’s balance sheet increased, we have seen and allowed foreign central banks to place additional funds in the foreign RP pool, as shown in the middle-left panel.	61	6
201503	176	2015-03-18	meeting	LOGAN	As you may recall, this is a service offered to foreign central banks and international organizations in which funds in their accounts at the end of the day are used for a repo transaction, with SOMA securities as collateral.	61	6
201503	177	2015-03-18	meeting	LOGAN	Recently we have experienced increased demand for storing liquidity by investing cash in the foreign RP pool.	61	6
201503	178	2015-03-18	meeting	LOGAN	One large customer indicated a desire to increase their dollar reserves liquidity to prepare for possible instability as the FOMC raises rates.	61	6
201503	179	2015-03-18	meeting	LOGAN	Despite the announcements emphasizing a shifting landscape in money markets and the discussion of the possibility of an elevated ON RRP cap at liftoff in the January minutes, market participants have not materially increased their expectations for the size of the ON RRP facility during or after liftoff.	61	6
201503	180	2015-03-18	meeting	LOGAN	As shown in the middle- right panel, the median respondent to the most recent Desk surveys expects that usage of ON RRP at liftoff will be $300 billion and will decline to $250 billion three years after liftoff, broadly similar to expectations in recent surveys.	61	6
201503	181	2015-03-18	meeting	LOGAN	The range between the 10th percentile and 90th percentile of respondents’ views, shown in the red bars in the bottom-left panel, is also largely unchanged from the January survey.	61	6
201503	182	2015-03-18	meeting	LOGAN	The distribution of views remains skewed toward higher usage.	61	6
201503	183	2015-03-18	meeting	LOGAN	Turning to expectations for total RRP usage over the March quarter-end, market participants broadly expect that the combined capacity of $500 billion—inclusive of both term and overnight operations—will be sufficient to support a soft floor on money market rates above the ON RRP rate leading into and on March 31.	61	6
201503	184	2015-03-18	meeting	LOGAN	The first of two planned term RRP operations covering the March quarter-end will be held Thursday.	61	6
201503	185	2015-03-18	meeting	LOGAN	Lastly, the Committee may wish to consider authorizing term tests over future quarter-ends.	61	6
201503	186	2015-03-18	meeting	LOGAN	If the Committee envisions using term RRPs as part of a strategy to limit the size of the ON RRP facility at liftoff or potentially at some other point during normalization, continued testing may be useful, particularly for operational readiness.	61	6
201503	187	2015-03-18	meeting	LOGAN	Even if the Committee plans to provide elevated capacity in the ON RRP facility—one that allows sufficient headroom, even at quarter-end—putting the term RRP test operations in place may also be helpful, particularly if liftoff occurs around a quarter-end date.	61	6
201503	188	2015-03-18	meeting	LOGAN	This is because, in the absence of public information about the Committee’s intentions and implementation, there is potential for money market rates to trade soft to the federal funds target range leading up to the quarter-end.	61	6
201503	189	2015-03-18	meeting	LOGAN	For these reasons, the staff has outlined two options for authorizing such testing if the Committee chooses to do so.	61	6
201503	190	2015-03-18	meeting	LOGAN	As discussed in a memo distributed prior to the meeting and outlined in the bottom-right panel, the first option is for the FOMC to approve a resolution that authorizes term RRP test operations for the June, September, and December 2015 quarter-ends.	61	6
201503	191	2015-03-18	meeting	LOGAN	This option is substantially similar to the resolution adopted for the 2014 year-end term RRP tests and authorizes, but does not obligate, the Federal Reserve to conduct those operations.	61	6
201503	192	2015-03-18	meeting	LOGAN	A resolution of this kind would more closely align the authorization for term RRP testing with that governing testing of ON RRP operations and might reduce the probability that market participants mistakenly interpret future decisions about testing term RRPs over quarter-end as containing information about the likelihood of liftoff.	61	6
201503	193	2015-03-18	meeting	LOGAN	Alternatively, the Committee could continue its current practice of authorizing term RRP test operations each quarter, each time using a resolution approved at an FOMC meeting well ahead of quarter-end.	61	6
201503	194	2015-03-18	meeting	LOGAN	Draft resolutions regarding both approaches are provided in a separate handout in the event that the Committee decides to proceed with authorizing further quarter-end term tests.	61	6
201503	195	2015-03-18	meeting	LOGAN	Thank you, Madam Chair.	61	6
201503	196	2015-03-18	meeting	LOGAN	That concludes my prepared remarks.	61	6
201503	197	2015-03-18	meeting	YELLEN	Thank you.	61	6
201503	198	2015-03-18	meeting	YELLEN	Are there questions?	62	6
