meeting	sequence	date	type	speaker	statement	code2	code
201501	45	2015-01-28	meeting	YELLEN	Okay.	3	3
201501	46	2015-01-28	meeting	YELLEN	Thank you.	3	3
201501	47	2015-01-28	meeting	YELLEN	Without objection.	3	3
201501	48	2015-01-28	meeting	YELLEN	Next, we need to select a Reserve Bank to execute transactions for the System Open Market Account, and I understand that New York is again willing to serve.	3	3
201501	49	2015-01-28	meeting	YELLEN	Are there any other nominations or comments?	3	3
201501	50	2015-01-28	meeting	YELLEN	[No response]	3	3
201501	51	2015-01-28	meeting	YELLEN	Okay.	3	3
201501	52	2015-01-28	meeting	YELLEN	Without objection.	3	3
201501	53	2015-01-28	meeting	YELLEN	Now I’d like to call on Vice Chairman Dudley to nominate individuals to serve as manager and deputy manager of the System Open Market Account.	3	3
201501	54	2015-01-28	meeting	DUDLEY	I nominate Simon Potter as manager, and Lorie Logan as deputy manager, of the System Open Market Account.	3	3
201501	55	2015-01-28	meeting	YELLEN	Without objection.	3	3
201501	56	2015-01-28	meeting	YELLEN	Okay.	3	3
201501	57	2015-01-28	meeting	YELLEN	Next, we’re up to item 4, “Proposed Revisions to the Authorization for Domestic Open Market Operations,” and I’d like to call on Simon to introduce this item.	41	4
201501	58	2015-01-28	meeting	POTTER	Thank you, Madam Chair.	41	4
201501	59	2015-01-28	meeting	POTTER	As part of the annual review of the Committee’s authorizations for domestic open market operations and foreign currency transactions, and as discussed in the memo titled “Request for Votes on Authorization for Desk Operations” that you received prior to the meeting, the Desk recommends approving the authorization with a few changes.	41	4
201501	60	2015-01-28	meeting	POTTER	In addition to these proposed changes, I’d like to highlight one additional item for the Committee’s consideration: In January 2009, the Committee suspended the Guidelines for the Conduct of System Open Market Operations in Federal-Agency Issues in light of the Federal Reserve’s programs to purchase agency debt and agency MBS.	41	4
201501	61	2015-01-28	meeting	POTTER	The SOMA contains a significant amount of agency debt and agency MBS, and it continues to conduct transactions in agency MBS as part of the reinvestment policy adopted by the Committee.	41	4
201501	62	2015-01-28	meeting	POTTER	Consequently, I recommend a continued suspension of these guidelines.	41	4
201501	63	2015-01-28	meeting	POTTER	No Committee vote is needed to continue the suspension.	41	4
201501	64	2015-01-28	meeting	POTTER	With respect to the domestic authorization, we recommend two sets of changes.	41	4
201501	65	2015-01-28	meeting	POTTER	In the first set of changes, FRBNY and Board staff collaborated on proposed updates to the text and structure of the document, with the aim of simplifying the language so that it can be more easily understood by the public.	41	4
201501	66	2015-01-28	meeting	POTTER	None of these changes affect the authority delegated or the policies outlined in the domestic authorization.	41	4
201501	67	2015-01-28	meeting	POTTER	In the second, more substantive set of changes, we recommend a set of revisions that, if approved, will affect some of the authority outlined in the domestic authorization.	41	4
201501	68	2015-01-28	meeting	POTTER	Before discussing the changes that were highlighted in my memo, distributed last week, I’d like to go over a change in the authorization that I failed to highlight, related to the removal of explicit references to types of counterparties.	41	4
201501	69	2015-01-28	meeting	POTTER	I apologize for the omission of this change in the memo and thank the staff of the Federal Reserve Bank of Minneapolis for alerting me to the lack of explanation of the change.	41	4
201501	70	2015-01-28	meeting	POTTER	In the existing domestic authorization, outright transactions are authorized with “securities dealers,” while the term “dealer” is used to describe authorized counterparty types for the securities lending program and customer transactions conducted via the FRBNY account.	41	4
201501	71	2015-01-28	meeting	POTTER	It is not clear what the distinction should be between these counterparty types and whether it is important in determining who should be authorized to transact with the Desk.	41	4
201501	72	2015-01-28	meeting	POTTER	In particular, the primary dealer policy of the New York Fed explicitly allows for both SEC-registered broker-dealers and federally regulated banks to be counterparties.	41	4
201501	73	2015-01-28	meeting	POTTER	Meanwhile, the authorization for temporary open market operations makes no mention of counterparties at all.	41	4
201501	74	2015-01-28	meeting	POTTER	The existing language is inconsistent and makes distinctions between counterparty types that may no longer be relevant.	41	4
201501	75	2015-01-28	meeting	POTTER	To address this, we removed references to counterparties altogether.	41	4
201501	76	2015-01-28	meeting	POTTER	Although this change could theoretically broaden the Desk’s ability to choose a wider range of counterparties, in practice the definition of a “dealer” is so broad that the existing language is not a constraint.	41	4
201501	77	2015-01-28	meeting	POTTER	Further, the proposed change would not affect our existing practice, and, even under the proposed streamlined language, the Desk would not add or remove counterparty types or alter the current framework for managing counterparties without seeking FOMC approval.	41	4
201501	78	2015-01-28	meeting	POTTER	This change was not highlighted in the memo because it was seen as a change intended to deal with inconsistent language.	41	4
201501	79	2015-01-28	meeting	POTTER	However, the recent discussions of counterparties in Desk operations imply that this should have been highlighted as a substantive change.	41	4
201501	80	2015-01-28	meeting	POTTER	My apologies, again, for not including it in the memo.	41	4
201501	81	2015-01-28	meeting	POTTER	If you prefer, we can retain the existing references to counterparties.	41	4
201501	82	2015-01-28	meeting	POTTER	Please see the exhibit in your handout titled “Material for Briefing on Proposed Revisions to the Authorization for Domestic Open Market Operations,” which compares the existing language on the left panel and the proposed language on the right panel.	41	4
201501	83	2015-01-28	meeting	POTTER	The proposed language contains three insertions in bracketed blue text that can be made to retain the existing authority on counterparties; please see paragraphs 1, 3, and 4.	41	4
201501	84	2015-01-28	meeting	POTTER	Returning to the four changes described in the memo, the first three of these changes are related to the desire to clarify existing practice.	41	4
201501	85	2015-01-28	meeting	POTTER	The fourth change is intended to update the language to account for the current operating model in which there is a large total amount of commercial bank reserves.	41	4
201501	86	2015-01-28	meeting	POTTER	The first change introduces the term “Selected Bank.”	41	4
201501	87	2015-01-28	meeting	POTTER	This conforms to a change proposed for all FOMC organizational documents and it amounts to prudent planning to simplify the transfer of authority from the FRBNY to another Federal Reserve Bank selected by the Committee in the event of a significant contingency.	41	4
201501	88	2015-01-28	meeting	POTTER	The second change removes paragraph 3, which authorizes the Selected Bank to transact in agency MBS through agents such as asset managers.	41	4
201501	89	2015-01-28	meeting	POTTER	As the Desk now conducts all trading in agency MBS internally, it no longer requires this authority.	41	4
201501	90	2015-01-28	meeting	POTTER	The third proposed change defines the types of collateral accepted in the Desk’s securities lending operation.	41	4
201501	91	2015-01-28	meeting	POTTER	The existing language does not make any such specification.	41	4
201501	92	2015-01-28	meeting	POTTER	The new language specifies that, for a loan of US Treasury securities, counterparties can pledge only US Treasury securities or cash; for a loan of US agency securities, counterparties can pledge US agency securities, US Treasury securities, or cash.	41	4
201501	93	2015-01-28	meeting	POTTER	This clarifies that the collateral pledged must be of equal or superior quality to the collateral borrowed.	41	4
201501	94	2015-01-28	meeting	POTTER	Note that while the Selected Bank would now have the authority to conduct securities lending against cash collateral on a regular basis, it would not exercise this authority beyond current practice without the prior approval of the FOMC.	41	4
201501	95	2015-01-28	meeting	POTTER	Currently, the Desk’s securities lending program accepts only US Treasury securities as collateral, although cash is accepted on an intraday basis as part of the settlement process.	41	4
201501	96	2015-01-28	meeting	POTTER	Cash is accepted overnight only in instances in which a counterparty fails to deliver a security.	41	4
201501	97	2015-01-28	meeting	POTTER	The fourth change to the domestic authorization updates the Chair’s authority in “exceptional circumstances.”	41	4
201501	98	2015-01-28	meeting	POTTER	The existing authorization allows the Chair of the Committee to “adjust somewhat in exceptional circumstances the degree of pressure on reserve positions and hence the intended federal funds rate.”	41	4
201501	99	2015-01-28	meeting	POTTER	When the language in this existing paragraph was introduced 15 years ago, the memo proposing the language expressed a desire for the Chair to have the authority to alter the stance of policy in exceptional circumstances.	41	4
201501	100	2015-01-28	meeting	POTTER	However, the precise language incorporated into the domestic authorization in 2000 reflected the approach to policy implementation at the time.	41	4
201501	101	2015-01-28	meeting	POTTER	Because adjustments to the monetary policy stance may now be implemented in a number of ways, we propose that the language be updated to take this into account.	41	4
201501	102	2015-01-28	meeting	POTTER	In particular, we propose that the directive provide that the Chair can “adjust somewhat in exceptional circumstances the stance of monetary policy.”	41	4
201501	103	2015-01-28	meeting	POTTER	The proposed language would still require that the Chair make decisions in the context of the stance of policy at the most recent meeting and consult with the Committee in advance whenever feasible.	41	4
201501	104	2015-01-28	meeting	POTTER	Note that the side-by-side comparison we sent in the memo used “if feasible” instead of “whenever feasible.”	41	4
201501	105	2015-01-28	meeting	POTTER	This is corrected in the handout in front of you.	41	4
201501	106	2015-01-28	meeting	POTTER	Under modern communications technology, we’d expect that such consultation would nearly always be feasible.	41	4
201501	107	2015-01-28	meeting	POTTER	Before the Chairman requests a vote on the domestic authorization, we would be happy to answer any questions on the proposed changes.	41	4
201501	108	2015-01-28	meeting	YELLEN	Are there questions or comments?	41	4
201501	109	2015-01-28	meeting	YELLEN	President Lacker.	41	4
201501	110	2015-01-28	meeting	LACKER	Yes.	41	4
201501	111	2015-01-28	meeting	LACKER	I’d like to comment on the counterparty matter that Simon raised at the beginning of his remarks, as part of our conversation yesterday about this.	41	4
201501	112	2015-01-28	meeting	LACKER	Clearly, the situation we had in the previous authorization wasn’t ideal.	41	4
201501	113	2015-01-28	meeting	LACKER	The term “dealer” is there for historical reasons.	41	4
201501	114	2015-01-28	meeting	LACKER	It’s not precisely defined.	41	4
201501	115	2015-01-28	meeting	LACKER	It has a common-sense English language meaning, however, that I think is plausibly restrictive in the sense that there are some counterparties you could imagine that wouldn’t qualify as dealers in the plain-English version of the meaning of the word.	41	4
201501	116	2015-01-28	meeting	LACKER	So it seemed, at first blush, to be removing an important constraint on the Desk.	41	4
201501	117	2015-01-28	meeting	LACKER	I totally trust the Desk not to expand the typical counterparties of open market operations and of repo and securities lending operations without consulting the Committee.	41	4
201501	118	2015-01-28	meeting	LACKER	I totally get that.	41	4
201501	119	2015-01-28	meeting	LACKER	But my concern is that making this change with such short notice doesn’t seem advisable.	41	4
201501	120	2015-01-28	meeting	LACKER	So I’d advocate that we do include the bracketed items.	41	4
201501	121	2015-01-28	meeting	LACKER	The Committee needs a chance to understand what the implications are.	41	4
201501	122	2015-01-28	meeting	LACKER	There’s a study under way of the entire counterparty framework, and rationalizing how the authorization and other documentary devices of the Committee deal with counterparties would be a good thing.	41	4
201501	123	2015-01-28	meeting	LACKER	But we should probably await that before we make any substantive change.	41	4
201501	124	2015-01-28	meeting	LACKER	This is a substantive change that will appear to the public.	41	4
201501	125	2015-01-28	meeting	LACKER	While it’s not likely to be plastered over the front pages of many newspapers, there is a set of market participants who will take notice, wonder what this implies, and perhaps spend time speculating about what this implies about the Committee’s intentions for the capability of expanding counterparties of the Desk’s operations in the future.	41	4
201501	126	2015-01-28	meeting	LACKER	So until we actually get through more work to understand this— and in view of the very short amount of time the Committee has had to digest these documents that were posted Friday evening—I’d urge that we retain the status quo by including the bracketed phrasing in the proposed directive.	41	4
201501	127	2015-01-28	meeting	LACKER	And I should mention that I fully support all of the other changes in the directive.	41	4
201501	128	2015-01-28	meeting	POTTER	To clarify one thing with regard to temporary open market operations, there’s no reference to counterparties in the current authorization, and that would remain if we transported that language over.	41	4
201501	129	2015-01-28	meeting	LACKER	Exactly.	41	4
201501	130	2015-01-28	meeting	LACKER	I misspoke.	41	4
201501	131	2015-01-28	meeting	YELLEN	Let me ask if there are other comments on the matter that President Lacker has raised here.	41	4
201501	132	2015-01-28	meeting	YELLEN	President Kocherlakota.	41	4
201501	133	2015-01-28	meeting	KOCHERLAKOTA	Thank you, Madam Chair.	41	4
201501	134	2015-01-28	meeting	KOCHERLAKOTA	I won’t go back over the same ground that President Lacker covered.	41	4
201501	135	2015-01-28	meeting	KOCHERLAKOTA	I’ll just say that I echo what he had to say.	41	4
201501	136	2015-01-28	meeting	KOCHERLAKOTA	Whenever we change language of this kind, we should have an opportunity to have careful deliberation over it, and so I would prefer to keep the status quo for that reason.	41	4
201501	137	2015-01-28	meeting	KOCHERLAKOTA	Similarly, I don’t know if I would counsel this at this meeting, but I think that, with the technological changes that have occurred in the past 15 years, it’s reasonable for the Committee to rethink whether there are any situations in which it would not be feasible for the Committee members to be called on to decide on a monetary policy issue.	41	4
201501	138	2015-01-28	meeting	KOCHERLAKOTA	Is there really any reason left to give those extraordinary powers to the Chair?	41	4
201501	139	2015-01-28	meeting	KOCHERLAKOTA	I’m not suggesting that at this meeting, but I would advise the Committee to have that issue on the table in a sufficiently timely fashion for next year.	41	4
201501	140	2015-01-28	meeting	YELLEN	I think the thought was a true emergency—an attack on the United States or something like that.	41	4
201501	141	2015-01-28	meeting	KOCHERLAKOTA	It would be useful to have a discussion of what the scenarios are that we’re thinking about.	41	4
201501	142	2015-01-28	meeting	YELLEN	Any other comments on the authorization?	41	4
201501	143	2015-01-28	meeting	YELLEN	[No response]	41	4
201501	144	2015-01-28	meeting	YELLEN	Well, we’ve had a proposal, and I take it that it’s acceptable to the Desk to include the language that’s in blue and currently bracketed.	41	4
201501	145	2015-01-28	meeting	YELLEN	Two members of the Committee have spoken in favor of that.	41	4
201501	146	2015-01-28	meeting	YELLEN	Let me ask everybody else, how many people—I’d like a show of hands—would like to include the blue bracketed language?	41	4
201501	147	2015-01-28	meeting	DUDLEY	Just one interjection.	41	4
201501	148	2015-01-28	meeting	DUDLEY	We have a choice on page 4, right?	41	4
201501	149	2015-01-28	meeting	POTTER	Yes.	41	4
201501	150	2015-01-28	meeting	POTTER	You would choose “dealers” if you wanted to keep the existing language.	41	4
201501	151	2015-01-28	meeting	POTTER	You would choose “market counterparties” if you wanted to modernize the authorization fully.	41	4
201501	152	2015-01-28	meeting	DUDLEY	What is in your recommendation?	41	4
201501	153	2015-01-28	meeting	POTTER	If you choose “market counterparties,” you don’t accept any of the other insertions.	41	4
201501	154	2015-01-28	meeting	POTTER	If you accept the first two insertions, you would choose “dealers.”	41	4
201501	155	2015-01-28	meeting	DUDLEY	I see.	41	4
201501	156	2015-01-28	meeting	DUDLEY	I think we’re saying “dealers,” then, in that case.	41	4
201501	157	2015-01-28	meeting	POTTER	Yes.	41	4
201501	158	2015-01-28	meeting	LACKER	I agree.	41	4
201501	159	2015-01-28	meeting	LACKER	“Dealers” is the status quo.	41	4
201501	160	2015-01-28	meeting	DUDLEY	I just wanted to clarify that.	41	4
201501	161	2015-01-28	meeting	KOCHERLAKOTA	Thanks.	41	4
201501	162	2015-01-28	meeting	YELLEN	Okay.	41	4
201501	163	2015-01-28	meeting	YELLEN	How many people would like to include the blue bracketed language?	41	4
201501	164	2015-01-28	meeting	YELLEN	[Show of hands]	41	4
201501	165	2015-01-28	meeting	YELLEN	Okay.	41	4
201501	166	2015-01-28	meeting	YELLEN	And is anyone opposed to keeping it for the time being?	41	4
201501	167	2015-01-28	meeting	YELLEN	[No response]	41	4
201501	168	2015-01-28	meeting	YELLEN	Okay.	41	4
201501	169	2015-01-28	meeting	YELLEN	I’m assuming, then, that we will keep the blue language.	41	4
201501	170	2015-01-28	meeting	YELLEN	Are there any objections to approval of this?	41	4
201501	171	2015-01-28	meeting	YELLEN	[No response]	41	4
201501	172	2015-01-28	meeting	YELLEN	Okay.	41	4
201501	173	2015-01-28	meeting	YELLEN	Then let’s consider this approved.	41	4
201501	174	2015-01-28	meeting	YELLEN	We’re ready to move on to item 5, which is a set of three related authorizations pertaining to foreign currency operations.	41	4
201501	175	2015-01-28	meeting	YELLEN	Again, I’d like to ask Simon to introduce this item.	41	4
201501	176	2015-01-28	meeting	POTTER	Thank you, Madam Chair.	41	4
201501	177	2015-01-28	meeting	POTTER	We also recommend that the Committee approve the foreign authorization with two amendments.	41	4
201501	178	2015-01-28	meeting	POTTER	The first change, as with the domestic authorization, is to adopt the “Selected Bank” language.	41	4
201501	179	2015-01-28	meeting	POTTER	The second change reflects the ongoing challenges we face in managing the euro foreign exchange reserves portfolio in the current interest rate environment.	41	4
201501	180	2015-01-28	meeting	POTTER	As yields on European sovereign debt and money market instruments have fallen in recent months, we’ve increased somewhat the duration of the euro portfolio, and the Desk has, at times, faced difficulty finding short-term, positive-yielding investments.	41	4
201501	181	2015-01-28	meeting	POTTER	Consequently, we propose increasing the maximum duration of the foreign currency portfolio from 18 months to 24 months, as discussed at the December FOMC meeting.	41	4
201501	182	2015-01-28	meeting	POTTER	Increasing this limit will give us more flexibility to manage the portfolio.	41	4
201501	183	2015-01-28	meeting	POTTER	Note that approval of these documents includes approval of the System’s warehousing agreement with the Treasury.	41	4
201501	184	2015-01-28	meeting	POTTER	As has been the case since February 5, 1997, the limit on warehousing is set at $5 billion.	41	4
201501	185	2015-01-28	meeting	POTTER	There are currently no outstanding balances.	41	4
201501	186	2015-01-28	meeting	YELLEN	Are there questions or comments?	41	4
201501	187	2015-01-28	meeting	YELLEN	President Lacker.	41	4
201501	188	2015-01-28	meeting	LACKER	We’re considering now the Authorization for Foreign Currency Operations and the Foreign Currency Directive.	41	4
201501	189	2015-01-28	meeting	LACKER	Madam Chair, I will respectfully dissent once again from both of these, as I have every three years in the past and as my predecessor had going back to the 1990s.	41	4
201501	190	2015-01-28	meeting	LACKER	Very briefly, the purpose of these facilities is to facilitate foreign exchange interventions undertaken at the behest of the US Treasury.	41	4
201501	191	2015-01-28	meeting	LACKER	Such intervention is ineffective if it does not signal monetary policy shifts.	41	4
201501	192	2015-01-28	meeting	LACKER	If it does signal a shift in monetary policy, then it essentially compromises our independence.	41	4
201501	193	2015-01-28	meeting	LACKER	Foreign exchange intervention is virtually nonexistent now.	41	4
201501	194	2015-01-28	meeting	LACKER	I think we should take steps to wind down the infrastructure associated with it.	41	4
201501	195	2015-01-28	meeting	LACKER	In the meantime, though, I will respectfully dissent from the foreign currency authorization directives.	41	4
201501	196	2015-01-28	meeting	YELLEN	Okay.	41	4
201501	197	2015-01-28	meeting	YELLEN	Are there other comments or questions?	41	4
201501	198	2015-01-28	meeting	YELLEN	[No response]	41	4
201501	199	2015-01-28	meeting	YELLEN	Okay.	41	4
201501	200	2015-01-28	meeting	YELLEN	Hearing none, what I’d like to do is, we need votes on these, and I would like to take them separately to record separate votes.	41	4
201501	201	2015-01-28	meeting	YELLEN	These are votes of Committee members.	41	4
201501	202	2015-01-28	meeting	YELLEN	First, let’s start with the Authorization for Foreign Currency Operations.	41	4
201501	203	2015-01-28	meeting	YELLEN	All in favor?	41	4
201501	204	2015-01-28	meeting	YELLEN	[Chorus of ayes]	41	4
201501	205	2015-01-28	meeting	YELLEN	Any opposed?	41	4
201501	206	2015-01-28	meeting	LACKER	Yes.	41	4
201501	207	2015-01-28	meeting	YELLEN	Second, the Foreign Currency Directive.	41	4
201501	208	2015-01-28	meeting	YELLEN	All in favor?	41	4
201501	209	2015-01-28	meeting	YELLEN	[Chorus of ayes]	41	4
201501	210	2015-01-28	meeting	YELLEN	Any opposed?	41	4
201501	211	2015-01-28	meeting	LACKER	Opposed.	41	4
201501	212	2015-01-28	meeting	YELLEN	Finally, Procedural Instructions with Respect to Foreign Currency Operations.	41	4
201501	213	2015-01-28	meeting	YELLEN	All in favor?	41	4
201501	214	2015-01-28	meeting	YELLEN	[Chorus of ayes]	41	4
201501	215	2015-01-28	meeting	YELLEN	Any opposed?	41	4
201501	216	2015-01-28	meeting	YELLEN	[No response]	41	4
201501	217	2015-01-28	meeting	YELLEN	All right.	41	4
201501	218	2015-01-28	meeting	LACKER	You got me on board on that one, given the other choice.	41	4
201501	219	2015-01-28	meeting	YELLEN	Are you sure you read that carefully enough?	41	4
201501	220	2015-01-28	meeting	YELLEN	[Laughter]	41	4
201501	221	2015-01-28	meeting	YELLEN	Okay.	41	4
201501	222	2015-01-28	meeting	YELLEN	Now, our next item pertains to a range of Committee documents.	44	4
201501	223	2015-01-28	meeting	YELLEN	A staff memo distributed Friday proposed several changes to the program for information security that are aimed at largely exempting Bank economic information from FOMC classification and increasing the number of SDS users.	44	4
201501	224	2015-01-28	meeting	YELLEN	The memo also proposed some fairly technical changes that substitute the words “Selected Bank” for “Federal Reserve Bank of New York” and serve to standardize the language used to refer to the Committee.	44	4
201501	225	2015-01-28	meeting	YELLEN	Does anyone have a comment or question?	44	4
201501	226	2015-01-28	meeting	YELLEN	These are intended to be uncontroversial.	44	4
201501	227	2015-01-28	meeting	FISCHER	At least two people here haven’t read the memo and have a sense they didn’t receive it, but maybe they’re wrong.	44	4
201501	228	2015-01-28	meeting	FISCHER	There’s been a blizzard of material coming to us, and maybe we overlooked it.	44	4
201501	229	2015-01-28	meeting	FISCHER	But I don’t know what those changes are.	44	4
201501	230	2015-01-28	meeting	FISCHER	I got two pages with regard to the first item here—the proposed revisions to the FOMC Rules of Organization.	44	4
201501	231	2015-01-28	meeting	FISCHER	That one I got.	44	4
201501	232	2015-01-28	meeting	YELLEN	Well, there’s a gigantic memo here that was posted on Friday and includes all of these changes.	44	4
201501	233	2015-01-28	meeting	YELLEN	Are you suggesting we not vote on this?	44	4
201501	234	2015-01-28	meeting	FISCHER	Well, I don’t know what to do.	44	4
201501	235	2015-01-28	meeting	FISCHER	I’ve never seen it.	44	4
201501	236	2015-01-28	meeting	FISCHER	And, as you flip through it, it’s got a lot of blue in it.	44	4
201501	237	2015-01-28	meeting	YELLEN	Well, as I explained, it’s meant to be a set of uncontroversial changes.	44	4
201501	238	2015-01-28	meeting	YELLEN	The only substantive thing is increasing the number of SDS users and clarifying that material produced by Reserve Banks is not FOMC-classified material.	44	4
201501	239	2015-01-28	meeting	POTTER	When you look through it, most of the blue is the authorization changes.	44	4
201501	240	2015-01-28	meeting	POTTER	We’ve already gone through those.	44	4
201501	241	2015-01-28	meeting	POTTER	There tend to be smaller changes in the rest of the organizational documents.	44	4
201501	242	2015-01-28	meeting	FISCHER	Well, I was particularly interested in the FOMC Policy on External Communications of Committee Participants, and I am not completely familiar with the rules.	44	4
201501	243	2015-01-28	meeting	LUECKE	The only change to that document is the standardizing on the word “Committee” in place of “FOMC” or “Federal Open Market Committee” and the addition of a footnote that describes what “FOMC participants” means.	44	4
201501	244	2015-01-28	meeting	FISCHER	I’m willing for the vote to go ahead, but I want to say that one tries, but when the computer doesn’t open documents at home and something is sent late on Friday, and things like that, it’s very hard to keep up.	44	4
201501	245	2015-01-28	meeting	YELLEN	Would you like to wait until tomorrow to have a chance to look this over tonight, and we’ll vote on it tomorrow morning?	44	4
201501	246	2015-01-28	meeting	FISCHER	I’m willing to go ahead, but I will reserve the right to discuss these issues further with you.	44	4
201501	247	2015-01-28	meeting	YELLEN	Okay.	44	4
201501	248	2015-01-28	meeting	YELLEN	Governor Tarullo, did you want to weigh in on this?	44	4
201501	249	2015-01-28	meeting	TARULLO	As the changes have just been described, they seem fine, but I wanted to second Stan’s observation on the blizzard of memos coming in on SDS late Friday night.	44	4
201501	250	2015-01-28	meeting	TARULLO	I don’t think it’s reasonable, frankly, to send so many things at more or less the last minute when people are trying to prepare their remarks for the meeting.	44	4
201501	251	2015-01-28	meeting	TARULLO	So I would hope there would be some way that things could come in with enough time for those of us on the Board, at least, to be able to absorb everything.	44	4
201501	252	2015-01-28	meeting	TARULLO	But that reservation doesn’t go to the merits of this particular issue—which I’m fine with.	44	4
201501	253	2015-01-28	meeting	YELLEN	President Fisher.	44	4
201501	254	2015-01-28	meeting	FISHER	As a molting hawk, may I add, from a Bank president’s standpoint, that we are overwhelmed over the weekends with materials that were received as late as late Friday night.	44	4
201501	255	2015-01-28	meeting	FISHER	So, again, the staff does an incredible job, they give us so much to consider, and I admire them enormously, but it would be really helpful if we had maybe one or two more days to look at so many of these.	44	4
