meeting	sequence	date	type	speaker	statement	code2	code
201510	32	2015-10-28	meeting	GUST	The efficient real rate is the real rate that would prevail if there were neither nominal rigidities nor distortions such as imperfect competition or taxes that move allocations away from their efficient levels.	92	9
201510	33	2015-10-28	meeting	GUST	The optimal real rate is the rate that would be prescribed by optimal monetary policy based on maximizing some welfare criterion.	92	9
201510	34	2015-10-28	meeting	GUST	It may differ from the efficient rate if policy is constrained by the effective lower bound or if there are not enough policy instruments to achieve the most efficient outcomes.	92	9
201510	35	2015-10-28	meeting	GUST	The real rate associated with the optimal control simulations presented in Tealbook B is one example of an optimal real rate.	92	9
201510	36	2015-10-28	meeting	GUST	The natural, efficient, and optimal real rates are short-term concepts.	92	9
201510	37	2015-10-28	meeting	GUST	Estimates of these rates fluctuate in response to economic shocks and move over the business cycle.	92	9
201510	38	2015-10-28	meeting	GUST	In the simplest New Keynesian model, these three r* concepts are equivalent, and it is optimal for policymakers to set the short-term real interest rate equal to the natural rate in order to stabilize the price level and keep output at potential.	92	9
201510	39	2015-10-28	meeting	GUST	In larger, more realistic New Keynesian models, these three concepts need not coincide; nonetheless, as Andrea will discuss, a monetary policy strategy in which the real policy rate tracks the natural rate generally leads to beneficial economic outcomes.	92	9
201510	40	2015-10-28	meeting	GUST	Continuing down the list, a focus on the long-run average real rate takes r* to be the average of some short-term real interest rate measured over a long period of time.	92	9
201510	41	2015-10-28	meeting	GUST	This definition is statistical and does not rely on a specific economic model.	92	9
201510	42	2015-10-28	meeting	GUST	By contrast, estimating the steady-state real interest rate, which is the short-term real interest rate that would prevail in the long run once all shocks die down, requires a fully specified economic model.	92	9
201510	43	2015-10-28	meeting	GUST	These two concepts are often used interchangeably in simple policy rules that are based on an assumed fixed long-run or steady-state real rate and thus have a constant intercept term.	92	9
201510	44	2015-10-28	meeting	GUST	However, as Kei-Mu will explain, treating the long-run real rate as fixed, as is often assumed in the formulation of simple policy rules, does not appear to be realistic.	92	9
201510	45	2015-10-28	meeting	GUST	FRB/US r*, which is shown in the Monetary Policy Strategies section of Tealbook B, is a different, though related, concept of r*.	92	9
201510	46	2015-10-28	meeting	GUST	It provides a medium-run perspective on r* and is the level of the federal funds rate that, if maintained for 12 quarters, will close the output gap in three years.	92	9
201510	47	2015-10-28	meeting	GUST	One can employ the “real rate gap,” which is the gap between the actual real interest rate and r*, as an indicator of the stance of monetary policy.	92	9
201510	48	2015-10-28	meeting	GUST	For example, if the path of the actual real rate lies persistently below the path for a short-run concept of r*, output would eventually exceed potential.	92	9
201510	49	2015-10-28	meeting	GUST	I will now turn it over to Kei-Mu, who will discuss long-run trends in the real rate.	92	9
201510	50	2015-10-28	meeting	YI	Thank you.	92	9
201510	51	2015-10-28	meeting	YI	In this presentation I will summarize aspects of the memo that Jing Zhang and I wrote on the evolution of long-run real interest rates and their fundamental determinants.	92	9
201510	52	2015-10-28	meeting	YI	The two real interest rates relevant to our memo are defined again in the top panel of exhibit 2.	92	9
201510	53	2015-10-28	meeting	YI	Why should policymakers care about these longer-run interest rates— the term I will use to describe both?	92	9
201510	54	2015-10-28	meeting	YI	There are four related reasons, shown in the middle panel.	92	9
201510	55	2015-10-28	meeting	YI	First, optimal monetary policy requires specifying a path for the real federal funds rate.	92	9
201510	56	2015-10-28	meeting	YI	This, in turn, requires estimates of the future path of short-run r*.	92	9
201510	57	2015-10-28	meeting	YI	Longer-run real rates characterize the future path of short-run r* once short- and medium-run shocks die down—these rates thus serve as (time-varying) reference points for short-run r*.	92	9
201510	58	2015-10-28	meeting	YI	Second, the intercept term in a Taylor-type policy rule typically is set equal to the longer-run real interest rate.	92	9
201510	59	2015-10-28	meeting	YI	Third, estimates of longer- run real interest rates can suggest when it is appropriate to change the long-run assumptions implicit in estimates of short-run r*.	92	9
201510	60	2015-10-28	meeting	YI	Finally, estimates of longer-run real interest rates can shed light on the probability of hitting the effective lower bound, or ELB.	92	9
201510	61	2015-10-28	meeting	YI	The bottom panel provides an outline of our presentation.	92	9
201510	62	2015-10-28	meeting	YI	In exhibit 3, we present our estimates of long-run real interest rates, which are constructed as 11-year centered moving averages of the policy interest rate less the current annual CPI inflation rate, which we use as a proxy for the expected inflation rate.	92	9
201510	63	2015-10-28	meeting	YI	The upper panel shows long-run real interest rates in each of the G-7 countries.	92	9
201510	64	2015-10-28	meeting	YI	The lower panel shows the median long-run real interest rate across as many as 20 large economies for each year as well as the interquartile range and the US long- run real interest rate.	92	9
201510	65	2015-10-28	meeting	YI	Note that there are three subperiods of trends, with the long-run real interest rate falling from the mid-1960s to the mid-1970s, then rising for 10 years or so, then falling again.	92	9
201510	66	2015-10-28	meeting	YI	In this last trend, covering a quarter-century, the 20-country median and the US long-run real interest rate have fallen almost 3 percentage points and real rates have become more closely synchronized across countries.	92	9
201510	67	2015-10-28	meeting	YI	Next, we examine some of the fundamental determinants of the movements in long-run real interest rates.	92	9
201510	68	2015-10-28	meeting	YI	We first present some theoretical background in the upper panels of exhibit 4.	92	9
201510	69	2015-10-28	meeting	YI	The panels use a simple saving-investment framework to illustrate how real interest rates are determined.	92	9
201510	70	2015-10-28	meeting	YI	The interaction of desired saving and desired investment determines the equilibrium real interest rate.	92	9
201510	71	2015-10-28	meeting	YI	Forces that alter desired saving and desired investment shift the corresponding curves, thus leading to a new equilibrium real interest rate.	92	9
201510	72	2015-10-28	meeting	YI	One example of a force affecting desired saving is the “global saving glut” hypothesis put forth by then Governor Ben Bernanke in 2005.	92	9
201510	73	2015-10-28	meeting	YI	In that story, due to the Asian financial crisis and to increased earnings by oil-producing nations, desired saving by many emerging market countries increased.	92	9
201510	74	2015-10-28	meeting	YI	In the upper-left panel, this shows up as a shift of the saving curve to the right, leading to lower real interest rates, higher equilibrium investment and saving, and, as a byproduct, increased capital inflows into countries like the United States that offer attractive investment opportunities.	92	9
201510	75	2015-10-28	meeting	YI	Similarly, a force that causes global investment demand to fall, such as lower productivity growth, would show up as a leftward shift in the investment demand curve, leading to lower real interest rates and lower investment, as shown in the upper-right panel.	92	9
201510	76	2015-10-28	meeting	YI	The lower panel of exhibit 4 shows global gross fixed investment as a share of GDP over the past 50-plus years.	92	9
201510	77	2015-10-28	meeting	YI	There is a secular decline since the late 1970s.	92	9
201510	78	2015-10-28	meeting	YI	Coupled with the fact that long-run real interest rates have fallen since the late 1980s, these data suggest that declining global investment demand has been a relatively important force over the past 25 years.	92	9
201510	79	2015-10-28	meeting	YI	We are not saying that the global saving glut has been unimportant.	92	9
201510	80	2015-10-28	meeting	YI	Rather, we are pointing out that a decline in global investment demand had to be at least as important.	92	9
201510	81	2015-10-28	meeting	YI	Exhibit 5 presents a couple of key determinants of investment demand.	92	9
201510	82	2015-10-28	meeting	YI	A standard result from the theory of investment demand is that the risk-free real interest rate equals the expected marginal product of capital, or MPK, less the risk premium and the economic depreciation rate.	92	9
201510	83	2015-10-28	meeting	YI	Our memo describes how this relation can be explained via a simple cost-of-capital framework.	92	9
201510	84	2015-10-28	meeting	YI	Thus, two key determinants of the real interest rate are the marginal product of capital and the risk premium.	92	9
201510	85	2015-10-28	meeting	YI	We can estimate the marginal product of capital from data on the capital share of income, GDP, and the capital stock.	92	9
201510	86	2015-10-28	meeting	YI	We compute the risk premium as a residual from the equation after subtracting depreciation.	92	9
201510	87	2015-10-28	meeting	YI	The top panel of exhibit 6 shows the median long-run MPK across countries for each year and the US long-run MPK.	92	9
201510	88	2015-10-28	meeting	YI	For comparison, it also shows the median and US long-run real interest rates from exhibit 3.	92	9
201510	89	2015-10-28	meeting	YI	Median MPK dropped sharply by about 5 percentage points between the mid-1960s and the mid-1980s.	92	9
201510	90	2015-10-28	meeting	YI	Since then, it has been between about 11 and 12 percent.	92	9
201510	91	2015-10-28	meeting	YI	This decline, as well as the decline in total factor productivity growth that we show in our memo, is consistent with the textbook growth model in which diminishing returns to capital accumulation eventually set in.	92	9
201510	92	2015-10-28	meeting	YI	This story fits the experience of a number of countries, especially those that went through a period of rapid economic growth—because of recovery from World War II, integration into the global economy, or both—in the 1950s through 1980s.	92	9
201510	93	2015-10-28	meeting	YI	The decline in MPK, however, does not closely track the trends in the long-run real interest rate, especially after the mid-1970s.	92	9
201510	94	2015-10-28	meeting	YI	For example, in the United States, long-run MPK declined slightly through the 1970s, then rose slightly until the mid-1990s, and has been flat since then.	92	9
201510	95	2015-10-28	meeting	YI	The flatness over the past quarter-century, juxtaposed against the declining trend of real interest rates, suggests that MPK has not been an important driver of long-run real interest rates during this period.	92	9
201510	96	2015-10-28	meeting	YI	The bottom panel of exhibit 6 shows the median long-run risk premium across countries for each year and the US long-run risk premium.	92	9
201510	97	2015-10-28	meeting	YI	Again, for comparison, we have also included the median and US long-run real interest rates.	92	9
201510	98	2015-10-28	meeting	YI	The median and US risk premium fell from the mid-1970s through the late 1980s, but they have both risen about 3 percentage points since then.	92	9
201510	99	2015-10-28	meeting	YI	The fall in the long-run real interest rate during a period in which MPK was essentially constant can be reconciled by the rise in the risk premium.	92	9
201510	100	2015-10-28	meeting	YI	What could account for this rise in the risk premium over the past quarter- century?	92	9
201510	101	2015-10-28	meeting	YI	One possibility is that with increased integration of global goods and asset markets, the risk of capital projects has increased—with global competition, the probability of success is lower, but, conditional on success, the rewards are greater.	92	9
201510	102	2015-10-28	meeting	YI	A second possibility is that the demand for safe assets has persistently increased over the past quarter-century.	92	9
201510	103	2015-10-28	meeting	YI	Exhibit 7 presents projections of two determinants of the marginal product of capital and long-run real interest rates:  growth of total factor productivity (TFP) and of the working-age population.	92	9
201510	104	2015-10-28	meeting	YI	The TFP projections are for the United States and come from recent research by John Fernald of the Federal Reserve Bank of San Francisco.	92	9
201510	105	2015-10-28	meeting	YI	He estimates that future TFP growth will be about 0.3 percentage point per year lower than during the Great Moderation period.	92	9
201510	106	2015-10-28	meeting	YI	In his framework, this translates into lower long-run real interest rates of at least 0.3 percentage point.	92	9
201510	107	2015-10-28	meeting	YI	The working-age population projections in the middle panel are for the 20 countries we studied earlier.	92	9
201510	108	2015-10-28	meeting	YI	Annual population growth is projected to fall about 1 percentage point between now and mid-century.	92	9
201510	109	2015-10-28	meeting	YI	All else being equal, this will also lead to lower real interest rates.	92	9
201510	110	2015-10-28	meeting	YI	Finally, we summarize key takeaways and policy implications in the bottom panel.	92	9
201510	111	2015-10-28	meeting	YI	Long-run real interest rates have declined over the past quarter-century and are currently low in all of the world’s major economies.	92	9
201510	112	2015-10-28	meeting	YI	Coupled with the estimates of US steady-state r* discussed in our memo, the data suggest that short-run real interest rates in the United States and other countries will fluctuate around a lower anchor compared with before.	92	9
201510	113	2015-10-28	meeting	YI	In addition, the projections of slower US TFP and global working-age population growth suggest that further reductions in the long-run or steady-state real interest rate may occur.	92	9
201510	114	2015-10-28	meeting	YI	If so, the United States and other economies will be more likely to hit the ELB in the foreseeable future than prior to the crisis.	92	9
201510	115	2015-10-28	meeting	YI	Thank you.	92	9
201510	116	2015-10-28	meeting	TAMBALOTTI	Thank you.	92	9
201510	117	2015-10-28	meeting	TAMBALOTTI	I will be continuing with the same set of exhibits, starting with exhibit 8.	92	9
201510	118	2015-10-28	meeting	TAMBALOTTI	My presentation focuses on the so-called natural rate of interest, or NRI for short.	92	9
201510	119	2015-10-28	meeting	TAMBALOTTI	As noted in panel 1, this concept has been developed within the New Keynesian modeling framework, in which it is defined as the real interest rate that would prevail in the absence of nominal rigidities such as sluggish adjustment in nominal prices and wages.	92	9
201510	120	2015-10-28	meeting	TAMBALOTTI	The appeal of the natural rate of interest is that it is optimal in very simple New Keynesian models in which keeping the real value of the policy rate equal to the NRI delivers both price stability and full employment.	92	9
201510	121	2015-10-28	meeting	TAMBALOTTI	In more realistic dynamic stochastic general equilibrium models, of the kind used for this presentation, this divine coincidence between the natural rate of interest, stable prices, and maximum employment no longer holds.	92	9
201510	122	2015-10-28	meeting	TAMBALOTTI	Nonetheless, even in these more complex models, the natural rate of interest is a useful reference point for monetary policy, as a monetary strategy in which the real policy rate targets the natural rate generally promotes stable inflation and economic activity.	92	9
201510	123	2015-10-28	meeting	TAMBALOTTI	The DSGE approach to r* has three main strengths, which are listed in panel 2.	92	9
201510	124	2015-10-28	meeting	TAMBALOTTI	First, DSGE models provide a coherent framework for estimating the natural rate of interest by positing a theoretical connection between the natural rate, which is unobservable, and observed macroeconomic variables.	92	9
201510	125	2015-10-28	meeting	TAMBALOTTI	Second, these models trace the movements of the natural rate back to the underlying sources of business cycle fluctuations.	92	9
201510	126	2015-10-28	meeting	TAMBALOTTI	Third, DSGE models allow us to study the effects of alternative policies through the use of counterfactual simulations.	92	9
201510	127	2015-10-28	meeting	TAMBALOTTI	The main drawback of the DSGE approach to r* is that estimates of the natural rate are tightly linked to the features of specific models.	92	9
201510	128	2015-10-28	meeting	TAMBALOTTI	As a partial antidote to this model dependence, we estimate the natural rate in the five different models listed in panel 3.	92	9
201510	129	2015-10-28	meeting	TAMBALOTTI	Three of these models—EDO, FR, and GIH—have been developed here at the Board of Governors.	92	9
201510	130	2015-10-28	meeting	TAMBALOTTI	The fourth is the Federal Reserve Bank of New York DSGE model, and the fifth is an empirical model of r* developed at the Federal Reserve Bank of Dallas.	92	9
201510	131	2015-10-28	meeting	TAMBALOTTI	These models represent a diverse set of approaches to the measurement of the natural rate in terms of model structure, data used in estimation, and econometric techniques employed.	92	9
201510	132	2015-10-28	meeting	TAMBALOTTI	This diversity of approaches is a strength of our work, as it provides a range of estimates for the natural rate of interest that takes into account uncertainty about the “true” model of the economy.	92	9
201510	133	2015-10-28	meeting	TAMBALOTTI	This range of estimates is represented in blue in panel 4, together with the average real NRI across our five models, the black line.	92	9
201510	134	2015-10-28	meeting	TAMBALOTTI	Several features are worth highlighting.	92	9
201510	135	2015-10-28	meeting	TAMBALOTTI	First, the natural rate fluctuates significantly over the business cycle, rising during expansions and declining sharply in recessions.	92	9
201510	136	2015-10-28	meeting	TAMBALOTTI	Second, the different models provide a consistent view of the broad movements in the natural rate, even if the range of estimates can be quite large at any given time.	92	9
201510	137	2015-10-28	meeting	TAMBALOTTI	For example, the models disagree on how far the natural rate fell during the Great Recession, as shown by the wide range of estimates in 2009, but they all see it plunge to its historical low around that time.	92	9
201510	138	2015-10-28	meeting	TAMBALOTTI	Finally, the natural rate has recovered gradually since the end of the recession and currently is about zero.	92	9
201510	139	2015-10-28	meeting	TAMBALOTTI	Exhibit 9 provides some insight into the sources of fluctuations in the natural rate.	92	9
201510	140	2015-10-28	meeting	TAMBALOTTI	As explained in panel 1, DSGE models trace fluctuations in the NRI back to a handful of fundamental business cycle shocks.	92	9
201510	141	2015-10-28	meeting	TAMBALOTTI	Reflecting the diversity of approaches that they represent, our models collectively include many such shocks.	92	9
201510	142	2015-10-28	meeting	TAMBALOTTI	However, it is possible to group these shocks based on the economic decisions that they affect most directly.	92	9
201510	143	2015-10-28	meeting	TAMBALOTTI	So, for instance, financial/saving shocks shift households’ desire to save and to hold safe assets, influencing their current demand for consumption.	92	9
201510	144	2015-10-28	meeting	TAMBALOTTI	Financial/investment shocks affect firms’ willingness or ability to invest—for instance, by changing the premium on external finance and, hence, firms’ cost of capital.	92	9
201510	145	2015-10-28	meeting	TAMBALOTTI	Productivity shocks affect the overall efficiency of production.	92	9
201510	146	2015-10-28	meeting	TAMBALOTTI	All of these shocks, when negative, depress the natural rate because they boost desired saving, reduce desired investment, or both.	92	9
201510	147	2015-10-28	meeting	TAMBALOTTI	Panel 2 illustrates the independent contributions of the three groups of shocks to the estimated movements in the natural rate in the EDO model, on the left, and the FRBNY-DSGE model, on the right.	92	9
201510	148	2015-10-28	meeting	TAMBALOTTI	The results in the other two DSGE models are similar.	92	9
201510	149	2015-10-28	meeting	TAMBALOTTI	In these figures, the contributions of financial/saving shocks are represented by blue bars; those of financial/investment shocks are in red, while those of productivity shocks are in green.	92	9
201510	150	2015-10-28	meeting	TAMBALOTTI	The contributions of all other shocks are in light gray.	92	9
201510	151	2015-10-28	meeting	TAMBALOTTI	The colored bars sum to the black line, which represents the deviations of the estimated NRI from its steady state.	92	9
201510	152	2015-10-28	meeting	TAMBALOTTI	All the models attribute the sharp decline in the natural rate during the Great Recession to a combination of severe negative shocks.	92	9
201510	153	2015-10-28	meeting	TAMBALOTTI	Financial/saving shocks are by far the most prominent in EDO, as shown on the left, as well as in FR and GIH, as discussed in the memo.	92	9
201510	154	2015-10-28	meeting	TAMBALOTTI	Investment shocks are also important in both EDO and FRBNY-DSGE, and the latter model attributes a significant role to productivity shocks as well.	92	9
201510	155	2015-10-28	meeting	TAMBALOTTI	The models also indicate that financial shocks have generated persistent headwinds well into the recovery, keeping the natural rate well below its steady state.	92	9
201510	156	2015-10-28	meeting	TAMBALOTTI	These headwinds appear to have abated somewhat over the past few quarters.	92	9
201510	157	2015-10-28	meeting	TAMBALOTTI	Both models project a gradual return of the natural rate toward its steady state.	92	9
201510	158	2015-10-28	meeting	TAMBALOTTI	In the FRBNY-DSGE model, this normalization is slower than in the EDO model, with the NRI still about 1 percentage point below steady state at the end of 2018.	92	9
201510	159	2015-10-28	meeting	TAMBALOTTI	Factors similar to those at work in the United States appear to have lowered the natural rate of interest in the major advanced foreign economies as well.	92	9
201510	160	2015-10-28	meeting	TAMBALOTTI	Panel 3.1 compares estimates of the NRI based on the FR model for the United States, the black line, and the advanced foreign economies, whose trade-weighted aggregate natural rate is represented in brown.	92	9
201510	161	2015-10-28	meeting	TAMBALOTTI	According to these estimates, the NRI in the advanced foreign economies reached historic lows during the Great Recession, remained depressed during the recovery, and is projected to normalize gradually, as in the United States.	92	9
201510	162	2015-10-28	meeting	TAMBALOTTI	As indicated by the blue bars in panel 3.2, on the right, adverse financial/saving shocks account for most of these developments.	92	9
201510	163	2015-10-28	meeting	TAMBALOTTI	The extent to which our estimates of the natural rate of interest may represent a useful reference for the federal funds rate is the subject of exhibit 10.	92	9
201510	164	2015-10-28	meeting	TAMBALOTTI	As described in panel 1, we consider a counterfactual policy simulation, which we call NRI targeting, in which the central bank sets the real policy rate equal to the natural rate in every period rather than following the estimated interest rate rule that describes its historical behavior in each model.	92	9
201510	165	2015-10-28	meeting	TAMBALOTTI	Compared with the estimated policy rule, NRI targeting significantly reduces the volatility of both inflation and the output gap in two of our models.	92	9
201510	166	2015-10-28	meeting	TAMBALOTTI	As shown in panel 2, the standard deviation of both variables in EDO falls about 70 percent when replacing the estimated interest rate rule with NRI targeting.	92	9
201510	167	2015-10-28	meeting	TAMBALOTTI	In FRBNY-DSGE, the standard deviation of inflation is 39 percent lower, and that of the output gap is 86 percent lower under NRI targeting than under the estimated policy rule.	92	9
201510	168	2015-10-28	meeting	TAMBALOTTI	In the GIH model, in contrast, NRI targeting reduces the volatility of inflation but at the cost of a less-stable real economy.	92	9
201510	169	2015-10-28	meeting	TAMBALOTTI	This tradeoff between inflation stabilization and output gap stabilization highlights the fact that, in general, NRI targeting is not optimal in empirical DSGE models.	92	9
201510	170	2015-10-28	meeting	TAMBALOTTI	Panel 3 compares the recent evolution of the federal funds rate with that of the estimated nominal natural rate, which is computed by adding expected inflation to the real natural rate in each DSGE model.	92	9
201510	171	2015-10-28	meeting	TAMBALOTTI	In panel 3, the federal funds rate is in red, including the October Tealbook assumption over the forecast horizon.	92	9
201510	172	2015-10-28	meeting	TAMBALOTTI	The black line is the average nominal natural rate across models, with the blue shaded area representing the range of estimates.	92	9
201510	173	2015-10-28	meeting	TAMBALOTTI	The average nominal NRI is very close to the federal funds rate until the end of 2008, when the federal funds rate reaches the effective lower bound.	92	9
201510	174	2015-10-28	meeting	TAMBALOTTI	The natural rate continues to fall thereafter, opening a gap between the two of about 5 percentage points.	92	9
201510	175	2015-10-28	meeting	TAMBALOTTI	This gap persists through 2010 according to all the models and until 2013 according to the average.	92	9
201510	176	2015-10-28	meeting	TAMBALOTTI	As of the second quarter of 2015, all of the models estimate a positive nominal natural rate in a narrow range roughly between 1 and 2 percent.	92	9
201510	177	2015-10-28	meeting	TAMBALOTTI	The models project a gradual normalization of the NRI, at a similar pace to that assumed for the federal funds rate in the October Tealbook.	92	9
201510	178	2015-10-28	meeting	TAMBALOTTI	Our conclusions are, first, that a diverse set of empirical macroeconomic models provides a consistent account of the evolution of the natural rate of interest over the business cycle.	92	9
201510	179	2015-10-28	meeting	TAMBALOTTI	Second, according to our estimates, financial disturbances were mostly responsible for pushing the NRI to its historical lows during the Great Recession, generating persistent headwinds that have kept it depressed through most of the recovery.	92	9
201510	180	2015-10-28	meeting	TAMBALOTTI	Third, these headwinds appear to have partly abated more recently.	92	9
201510	181	2015-10-28	meeting	TAMBALOTTI	Currently, the nominal natural rate is estimated to be back into positive territory after several years in which the effective lower bound on nominal interest rates was severely binding.	92	9
201510	182	2015-10-28	meeting	TAMBALOTTI	For the period ahead, this normalization is projected to continue gradually.	92	9
201510	183	2015-10-28	meeting	TAMBALOTTI	With that, I turn it over to David.	92	9
201510	184	2015-10-28	meeting	LÓPEZ-SALIDO	Thank you.	92	9
201510	185	2015-10-28	meeting	LÓPEZ-SALIDO	I will summarize the key results presented in the memo titled “Monetary Policy at the Lower Bound with Imperfect Information about 𝑟𝑟∗” that I prepared with my colleagues Chris Gust, Ben Johannsen, and Bob Tetlow.	92	9
201510	186	2015-10-28	meeting	LÓPEZ-SALIDO	I will focus on the implications of uncertainty about 𝑟𝑟∗ for its use in conducting monetary policy.	92	9
201510	187	2015-10-28	meeting	LÓPEZ-SALIDO	The top panel of exhibit 11 outlines the key elements of our modeling approach.	92	9
201510	188	2015-10-28	meeting	LÓPEZ-SALIDO	We use a simple New Keynesian model that has two key equations: an intertemporal “IS equation” that relates output to the real interest rate and expected future output, and a “Phillips curve” that relates current inflation to the output gap and expected future inflation.	92	9
201510	189	2015-10-28	meeting	LÓPEZ-SALIDO	In models of this class, demand and supply shocks are reflected in the natural rate, which is the real rate necessary to achieve full employment, and the stance of monetary policy can be defined in terms of the deviations of the actual real rate from this natural rate.	92	9
201510	190	2015-10-28	meeting	LÓPEZ-SALIDO	The model is completed with a description of how monetary policy is determined.	92	9
201510	191	2015-10-28	meeting	LÓPEZ-SALIDO	In this description, we first assume that policymakers choose the optimal monetary policy under discretion, meaning that they set the policy rate optimally in response to incoming data on a period-by-period basis, but cannot make future policymakers follow a policy plan adopted today.	92	9
201510	192	2015-10-28	meeting	LÓPEZ-SALIDO	Next, we analyze the implications of uncertainty about 𝑟𝑟∗ for simple policy rules.	92	9
201510	193	2015-10-28	meeting	LÓPEZ-SALIDO	Whether policy is discretionary or follows a rule, the policy rate can be constrained by the effective lower bound on short-term nominal interest rates, which introduces an important nonlinearity in the model economy.	92	9
201510	194	2015-10-28	meeting	LÓPEZ-SALIDO	Finally, policymakers observe only an imperfect estimate of the natural rate.	92	9
201510	195	2015-10-28	meeting	LÓPEZ-SALIDO	The middle and lower panels of the exhibit compare optimal policy under these assumptions with optimal policy in the complete information case, in which policymakers know the true value of 𝑟𝑟∗ .	92	9
201510	196	2015-10-28	meeting	LÓPEZ-SALIDO	The policymaker optimally sets the nominal policy rate (on the vertical axes) in response to an indication that the natural rate has increased (the horizontal axes show the magnitude of the estimated increase, measured in percentage points).	92	9
201510	197	2015-10-28	meeting	LÓPEZ-SALIDO	In the middle panel, the economy is assumed to be in “normal times,” meaning that the nominal policy rate is initially well away from the ELB.	92	9
201510	198	2015-10-28	meeting	LÓPEZ-SALIDO	As shown by the dashed blue line in the middle panel, if policymakers have timely and accurate information about the value of 𝑟𝑟∗, it is optimal for them to adjust the policy rate one for one in response to changes in 𝑟𝑟∗ .	92	9
201510	199	2015-10-28	meeting	LÓPEZ-SALIDO	In contrast, if policymakers have incomplete and potentially erroneous information about the value of 𝑟𝑟∗, it is optimal for them to attenuate their policy responses, as shown by the flatter, red dot-dashed line.	92	9
201510	200	2015-10-28	meeting	LÓPEZ-SALIDO	The bottom panel repeats this exercise for an economy in which the ELB is initially just binding.	92	9
201510	201	2015-10-28	meeting	LÓPEZ-SALIDO	For small revisions to estimated 𝑟𝑟∗, the policy rate remains at the ELB regardless of whether information is complete or incomplete.	92	9
