meeting	sequence	date	type	speaker	statement	code2	code
201507	28	2015-07-29	meeting	POTTER	The associated increase in the odds placed on a later liftoff was spread roughly evenly across future meetings, and the average probability of liftoff is now more than 20 percent for both the December meeting and for meetings thereafter.	61	6
201507	29	2015-07-29	meeting	POTTER	A small number of Desk survey respondents noted that the potential for strained year-end liquidity conditions might make the Committee reluctant to lift off in December.	61	6
201507	30	2015-07-29	meeting	POTTER	The survey probability of a September liftoff is generally in line with probabilities implied by market prices, shown in the middle-right panel.	61	6
201507	31	2015-07-29	meeting	POTTER	These probabilities, derived from federal funds futures contracts, declined following the June FOMC events and were then, on net, little changed over the remainder of the period.	61	6
201507	32	2015-07-29	meeting	POTTER	Of course, backing out physical probabilities from market prices is a highly imperfect endeavor and requires numerous assumptions.	61	6
201507	33	2015-07-29	meeting	POTTER	In addition, one now needs to make an assumption about where market participants believe the effective federal funds rate will trade in the target range.	61	6
201507	34	2015-07-29	meeting	POTTER	The dark blue line in the panel uses the median expectation of 10 basis points above the bottom of the range from a question in the Desk surveys, while the light blue lines use the interquartile range of these expectations.	61	6
201507	35	2015-07-29	meeting	POTTER	The shaded region is based on the full set of responses to the Desk surveys, reflecting a possible range of probabilities that may be drawn from market prices.	61	6
201507	36	2015-07-29	meeting	POTTER	Market participants generally continue to believe the pace of tightening will be gradual, in line with recent communications from Federal Reserve officials.	61	6
201507	37	2015-07-29	meeting	POTTER	Thomas will discuss this more in his briefing.	61	6
201507	38	2015-07-29	meeting	POTTER	One factor contributing to the gradual expected pace of tightening has been subdued readings of realized inflation.	61	6
201507	39	2015-07-29	meeting	POTTER	Market-based measures of forward inflation remain notably below longer-run historical averages, as shown in the bottom-left panel, though they have increased somewhat since the start of the year as energy prices bottomed out and inflation readings stabilized.	61	6
201507	40	2015-07-29	meeting	POTTER	Over this intermeeting period, forward inflation measures remained relatively steady despite a decline of 14 percent in front-month Brent crude oil futures, in contrast to the highly correlated moves seen over the past year.	61	6
201507	41	2015-07-29	meeting	POTTER	Longer-dated oil futures also declined.	61	6
201507	42	2015-07-29	meeting	POTTER	The recent drop in oil prices appears to have been partly driven both by higher-than-expected supply from Saudi Arabia and Iraq and by expectations for increased supply from Iran over the longer run after an agreement with major international powers cleared the way for sanctions to be lifted.	61	6
201507	43	2015-07-29	meeting	POTTER	The decline in oil prices caused high-yield corporate credit spreads for energy-related firms to increase over the period.	61	6
201507	44	2015-07-29	meeting	POTTER	Credit spreads outside the high-yield energy sector also widened somewhat.	61	6
201507	45	2015-07-29	meeting	POTTER	Yields on benchmark Puerto Rico general obligation bonds also rose sharply, as shown in the bottom-right panel.	61	6
201507	46	2015-07-29	meeting	POTTER	This occurred after the Puerto Rican government indicated that its public debt burden was unsustainable and that significant concessions from its creditors would be necessary.	61	6
201507	47	2015-07-29	meeting	POTTER	The panel also shows that spillover to other municipal markets has thus far been limited.	61	6
201507	48	2015-07-29	meeting	POTTER	As discussed in one of your boxes in Tealbook A, risks associated with Puerto Rico at present appear manageable but warrant continued monitoring.	61	6
201507	49	2015-07-29	meeting	POTTER	Turning to your next exhibit, the top-left panel shows that the DXY dollar index increased 2 percent during the period.	61	6
201507	50	2015-07-29	meeting	POTTER	The dollar initially appreciated as investors focused on risks from the euro area and China and, more recently, from the ongoing backdrop of monetary policy divergence across major economies.	61	6
201507	51	2015-07-29	meeting	POTTER	Dollar strength and concerns over Chinese economic growth reportedly contributed to declines in industrial metals prices and commodity-linked currencies over the period.	61	6
201507	52	2015-07-29	meeting	POTTER	The Bloomberg industrial metals index fell nearly 8 percent and developed economy commodity-sensitive currencies, including the Australian and Canadian dollars as well as the Norwegian krone, depreciated an average of 6 percent against the dollar.	61	6
201507	53	2015-07-29	meeting	POTTER	Some market participants suggested that commodity price declines for industrial metals were exacerbated by the sharp fall in Chinese equity prices through a financing linkage.	61	6
201507	54	2015-07-29	meeting	POTTER	These commodities had reportedly been used by some as collateral to obtain margin financing and were subsequently sold to meet margin calls amid the equity market declines.	61	6
201507	55	2015-07-29	meeting	POTTER	The Shanghai Composite index declined roughly 17 percent over the period, as shown in the top-right panel, and, after taking into account the past two days, is down almost 30 percent from its peak.	61	6
201507	56	2015-07-29	meeting	POTTER	This peak represented a 150 percent increase since last July.	61	6
201507	57	2015-07-29	meeting	POTTER	As I discussed at the June meeting, conventional easing measures by the PBOC against a backdrop of slowing mainland economic growth were cited as the primary driver behind the equity market increase over the past 12 months.	61	6
201507	58	2015-07-29	meeting	POTTER	Such easing measures, denoted by the gold diamonds in the chart, included cuts to benchmark interest rates and targeted required reserve ratios.	61	6
201507	59	2015-07-29	meeting	POTTER	These measures supported the already prevalent use of margin and increase in equity market valuations.	61	6
201507	60	2015-07-29	meeting	POTTER	However, this dynamic appeared to reverse, and substantial additional conventional easing measures by the PBOC failed to arrest a rapid decline in stock prices in late June.	61	6
201507	61	2015-07-29	meeting	POTTER	In response, Chinese officials implemented an unprecedented array of measures to halt the sharp correction over the intermeeting period.	61	6
201507	62	2015-07-29	meeting	POTTER	Authorities announced new targeted initiatives on a nearly daily basis, including easing margin trading and collateral requirements, establishing an official stabilization fund to support the equity market, and suspending IPOs.	61	6
201507	63	2015-07-29	meeting	POTTER	In addition, many firms requested that trading in their shares be halted as a result of the volatility.	61	6
201507	64	2015-07-29	meeting	POTTER	Market participants noted these measures increased “moral hazard” and suggested they may undermine previous market reform efforts.	61	6
201507	65	2015-07-29	meeting	POTTER	Because it is only a  small subset of the Chinese population that invests in mainland equities, market participants believe the correction is unlikely to have a material direct effect on the Chinese economic growth outlook or on asset prices outside China.	61	6
201507	66	2015-07-29	meeting	POTTER	However, there were a few days over the intermeeting period when negative risk sentiment from Chinese equity price declines spilled over into major global financial markets, especially to other Asian markets.	61	6
201507	67	2015-07-29	meeting	POTTER	Some market participants speculated that this spillover may have reflected concern about a broader loss of control in other parts of the Chinese economy or financial system, in view of the difficulty mainland authorities had stabilizing their equity markets.	61	6
201507	68	2015-07-29	meeting	POTTER	The effects of the Chinese equity market declines were also evident in offshore renminbi currency markets, as some suggested policymakers could also weaken the currency to support domestic export-oriented firms.	61	6
201507	69	2015-07-29	meeting	POTTER	Recall that the renminbi has been appreciating, along with the dollar, against most other currencies for around one year.	61	6
201507	70	2015-07-29	meeting	POTTER	Offshore forward prices and currency option-implied skew reflected increased demand to protect against renminbi depreciation after the peak in Chinese equity prices, as shown in the middle-left panel.	61	6
201507	71	2015-07-29	meeting	POTTER	However, these moves were small compared with the changes seen in late 2014 and early 2015, when Chinese officials unexpectedly cut benchmark interest rates and reportedly intervened to stem the extent of the currency depreciation.	61	6
201507	72	2015-07-29	meeting	POTTER	Despite the recent moves in the offshore market and large stock market fluctuations, the onshore renminbi remained remarkably stable.	61	6
201507	73	2015-07-29	meeting	POTTER	The sharp Chinese equity market moves resulted in an average intraday trading range that was more than 4 standard deviations above its typical level since 2000, as shown in the middle-right panel.	61	6
201507	74	2015-07-29	meeting	POTTER	Overall, the recent movements in Chinese equity prices refocused market attention toward risks emanating from the mainland.	61	6
201507	75	2015-07-29	meeting	POTTER	Many participants suggested that the risk of a sharp slowdown in China was of much greater concern than risks stemming from the situation in Greece.	61	6
201507	76	2015-07-29	meeting	POTTER	Steve Kamin will discuss developments in both China and Greece in his briefing.	61	6
201507	77	2015-07-29	meeting	POTTER	Greek developments contributed to elevated realized volatility in euro-area markets, with the intraday trading range of the Italian 10-year yield increasing to its highest level since mid-2013, also shown in the middle-right panel.	61	6
201507	78	2015-07-29	meeting	POTTER	Volatility early in the period was due to uncertainty about the implications of an unraveling of Greek debt negotiations and the “no” vote on the Greek referendum.	61	6
201507	79	2015-07-29	meeting	POTTER	The uncertainty reduced substantially as Greece and its creditors agreed to a temporary bailout package.	61	6
201507	80	2015-07-29	meeting	POTTER	Despite the drama, the knock-on effects across European and global financial markets were relatively contained.	61	6
201507	81	2015-07-29	meeting	POTTER	As shown in the bottom-left panel, Greek 10-year debt spreads to Germany widened out substantially, but other peripheral spreads were comparatively little changed, especially relative to their widening in 2011 and 2012.	61	6
201507	82	2015-07-29	meeting	POTTER	Contacts attributed the relatively limited contagion to strengthened financial backstops for other peripheral economies and reduced exposure of core euro-area banks to Greece.	61	6
201507	83	2015-07-29	meeting	POTTER	In addition, market participants cited expectations that the ECB would use its purchase programs to lean against any significant widening in euro-area peripheral debt spreads or tightening in euro-area financial conditions should the Greek situation deteriorate.	61	6
201507	84	2015-07-29	meeting	POTTER	Increased uncertainty in the euro area also had a very limited effect on domestic bank asset prices, whose behavior Nellie will discuss in her briefing.	61	6
201507	85	2015-07-29	meeting	POTTER	Consistent with the relatively muted response in broader asset prices, the euro has only modestly depreciated 2 percent since the Greek referendum was called.	61	6
201507	86	2015-07-29	meeting	POTTER	Other asset prices sensitive to the macro outlook in Europe, such as the five-year, five-year forward inflation swap rate, were also little influenced by Greek developments, as shown in the bottom-right panel, and remain higher since ECB asset purchases were announced.	61	6
201507	87	2015-07-29	meeting	POTTER	The passage of significant Greek event risks has shifted market attention back to underlying European economic fundamentals, including the fact that forward inflation compensation measures still remain below the ECB’s 2 percent objective.	61	6
201507	88	2015-07-29	meeting	POTTER	This has caused many to refocus on the theme of the policy divergence consisting of the ECB’s continued easing and the Federal Reserve’s approaching normalization.	61	6
201507	89	2015-07-29	meeting	POTTER	Lorie will now continue the Desk briefing.	61	6
201507	90	2015-07-29	meeting	LOGAN	Thank you, Simon.	61	6
201507	91	2015-07-29	meeting	LOGAN	I will start on exhibit 3 with an update on the swap lines, as we have seen a modest rise in demand from the ECB related to the Greek risk events that Simon discussed.	61	6
201507	92	2015-07-29	meeting	LOGAN	As shown in the top-left panel, demand at the ECB’s seven-day dollar auctions reached about $660 million in mid-July.	61	6
201507	93	2015-07-29	meeting	LOGAN	Market pricing indicators, however, show no evidence of broad disruption in offshore dollar funding markets.	61	6
201507	94	2015-07-29	meeting	LOGAN	And even if a resurgence of the Greek crisis were to generate more pronounced spillovers in euro- area markets, demand is not likely to return to the much higher levels seen in earlier phases of stress.	61	6
201507	95	2015-07-29	meeting	LOGAN	This is in part due to the financial backstops that now exist in the euro area, but also because euro-area banks have reduced their balance sheets and the associated need for dollar funding compared with previous years.	61	6
201507	96	2015-07-29	meeting	LOGAN	In terms of demand from the BOJ, take-up at the BOJ dollar auctions has been minimal, with the exception of some draws in the seven-day auctions that span quarter-end dates, when market pricing for US dollar funding via one-week FX swaps has notably exceeded the BOJ’s auction rate.	61	6
201507	97	2015-07-29	meeting	LOGAN	As shown in the top-right panel, we also continue to see quarter-end volatility in US money market rates, mainly reflecting banks shrinking their balance sheets or requiring a higher return for intermediation in response to incentives arising from regulation.	61	6
201507	98	2015-07-29	meeting	LOGAN	At the June quarter-end, the upward pressure on interdealer repo rates and downward pressure on unsecured rates were broadly consistent with expectations.	61	6
201507	99	2015-07-29	meeting	LOGAN	Outside quarter-end, secured and unsecured rates were generally stable over the period, with the ON RRPs continuing to form a soft floor beneath money market rates.	61	6
201507	100	2015-07-29	meeting	LOGAN	Reverse repo operations conducted by the Desk proceeded smoothly over the intermeeting period.	61	6
201507	101	2015-07-29	meeting	LOGAN	In addition to its overnight operation, the Desk conducted two term operations over the June quarter-end, the results of which are detailed in your middle-left panel.	61	6
201507	102	2015-07-29	meeting	LOGAN	The results were generally as expected, with each of the two offerings modestly oversubscribed.	61	6
201507	103	2015-07-29	meeting	LOGAN	The maximum offering rate for the June quarter- end term operations—at 3 basis points above the ON RRP rate—was lower than the 5 basis points over the ON RRP rate that was offered in March.	61	6
201507	104	2015-07-29	meeting	LOGAN	However, the tenors of the term operations were shorter, and the attractiveness of the shorter tenors appeared to offset any effect of the lower rate.	61	6
201507	105	2015-07-29	meeting	LOGAN	These results could suggest that quarter-end term RRP participation was primarily driven by counterparties’ desire to secure investment over the quarter-end, with the desire for incremental yield playing a secondary role.	61	6
201507	106	2015-07-29	meeting	LOGAN	While the Desk’s term operations were fully subscribed, ample capacity remained in the overnight operation over the June quarter-end date.	61	6
201507	107	2015-07-29	meeting	LOGAN	Recall that our communication at the time of the June quarter-end term operations took a different approach than in prior quarter-ends in that it separated the announcement of the term RRP offering size and tenor, which was released following the April minutes, from information on the offering rate and other details, which were released following the June FOMC meeting.	61	6
201507	108	2015-07-29	meeting	LOGAN	This strategy allowed us to retain some flexibility to adjust the specific parameters of the operations in case the Committee decided to lift off at the June meeting.	61	6
201507	109	2015-07-29	meeting	LOGAN	This communications change caused little market reaction, and we propose continuing with this practice for the September quarter-end.	61	6
201507	110	2015-07-29	meeting	LOGAN	As summarized in the middle-right panel, we intend to release a statement shortly after the July minutes announcing a plan to offer at least $200 billion in term RRPs at tenors of seven and two days in addition to the $300 billion in ON RRP capacity over the September quarter-end.	61	6
201507	111	2015-07-29	meeting	LOGAN	Further, the statement would note that the Desk will release the remaining details of the term RRP operations after the September FOMC event and shortly ahead of quarter-end.	61	6
201507	112	2015-07-29	meeting	LOGAN	We would then come back to the Committee at or shortly after the September meeting with a recommendation for the exact size and maximum offering rate for each operation.	61	6
201507	113	2015-07-29	meeting	LOGAN	Looking ahead to other upcoming operational testing, the staff recommends that a series of TDF test operations be held in August.	61	6
201507	114	2015-07-29	meeting	LOGAN	The parameters would mirror those of the May series, which included one 14-day and one 7-day operation priced at 1 basis point above IOER.	61	6
201507	115	2015-07-29	meeting	LOGAN	Recall that in the spring, the Federal Reserve announced plans to continue TDF testing periodically in order to maintain operational readiness.	61	6
201507	116	2015-07-29	meeting	LOGAN	Outside the June quarter-end, daily ON RRP take-up was generally consistent with levels prevailing over prior periods, as shown in the bottom-left panel.	61	6
201507	117	2015-07-29	meeting	LOGAN	Federal Reserve repurchase agreements with foreign official institutions—the foreign RP pool—also remained steady at around $150 billion.	61	6
201507	118	2015-07-29	meeting	LOGAN	Recall that the foreign RP pool is an overnight investment facility that since the mid-1970s has provided foreign official institution account holders at the Federal Reserve Bank of New York with access to a safe and liquid dollar instrument.	61	6
201507	119	2015-07-29	meeting	LOGAN	The investments in the foreign RP pool drain reserves from the System on an overnight basis.	61	6
201507	120	2015-07-29	meeting	LOGAN	The size of the foreign RP pool remains notably above its pre-crisis levels, in part reflecting central banks’ desire to hold greater dollar liquidity buffers and a tightening of their counterparty risk- management frameworks following the crisis.	61	6
201507	121	2015-07-29	meeting	LOGAN	It is against this backdrop that I would like to highlight ongoing work to update the foreign RP pool framework, as described in the staff memo circulated in advance of the meeting and summarized in the bottom-right panel.	61	6
201507	122	2015-07-29	meeting	LOGAN	Historically, we have relied on individual account targets to manage the pool’s aggregate size and daily volatility.	61	6
201507	123	2015-07-29	meeting	LOGAN	However, reflecting the current high-reserve environment, we have informally relaxed account-level targets over the past few years.	61	6
201507	124	2015-07-29	meeting	LOGAN	Awareness of this shift among account holders has been uneven because it has not been reflected in their terms of service.	61	6
201507	125	2015-07-29	meeting	LOGAN	To formalize the change in practice and provide clearer communication to customers, the staff intends to revise customer terms of service to remove both individual targets and the requirement to notify the Federal Reserve Bank of New York ahead of balance changes in excess of $100 million.	61	6
201507	126	2015-07-29	meeting	LOGAN	We would establish an internal process for processing individual customer balances above $30 billion, partly for operational reasons and partly to understand the source of the demand.	61	6
201507	127	2015-07-29	meeting	LOGAN	In addition to the benefits associated with improving our communications to customers, these changes would likely increase customer access to high-quality short-term dollar investments at a time when the availability or attractiveness of alternative options in the open market—namely, Treasury bills and commercial bank deposits—may be more limited.	61	6
201507	128	2015-07-29	meeting	LOGAN	As the outlook for excess reserves is not expected to change significantly in the near term, the staff does not expect this to have a material effect on monetary policy implementation.	61	6
201507	129	2015-07-29	meeting	LOGAN	In the event that the size or volatility of the foreign RP pool begins to exert an unwanted influence on money markets, the staff could reintroduce individual targets or caps, or an overall cap.	61	6
201507	130	2015-07-29	meeting	LOGAN	The revised terms of service will continue to provide the Federal Reserve with full discretion to make such changes at any time.	61	6
201507	131	2015-07-29	meeting	LOGAN	Although take-up in ON RRP operations and usage of the foreign RP pool have remained relatively steady, demand could increase in the near term because of shifts in Treasury bill supply.	61	6
201507	132	2015-07-29	meeting	LOGAN	As shown in the top-left panel of your final exhibit, the risk of the debt ceiling binding later this year may lead the Treasury to reduce the supply of bills.	61	6
201507	133	2015-07-29	meeting	LOGAN	Indeed, according to Board staff projections, bill supply is expected to decline roughly $90 billion (or 6 percent of total bills outstanding) from current levels through the end of November, around which time the debt ceiling is assumed to be lifted and bill issuance resumed.	61	6
201507	134	2015-07-29	meeting	LOGAN	Nonetheless, such a decline in bill supply could lead to lower short-term interest rates and an increase in demand for Federal Reserve RRPs later this year, which is also the time when many market participants expect the FOMC to begin policy firming.	61	6
201507	135	2015-07-29	meeting	LOGAN	Turning to other SOMA-related developments, the Desk is planning to initiate CUSIP aggregation of agency MBS beginning next month, as highlighted in the top-right panel.	61	6
201507	136	2015-07-29	meeting	LOGAN	Recall that in early 2011, the Desk performed a similar operation that resulted in cost savings to the SOMA portfolio and significant portfolio management benefits.	61	6
201507	137	2015-07-29	meeting	LOGAN	We have similar goals now and believe this measure would also make it easier to sell SOMA’s MBS holdings, should the Committee direct the Desk to do so in the future.	61	6
201507	138	2015-07-29	meeting	LOGAN	The Desk plans to aggregate roughly 60,000 individual Fannie Mae and Freddie Mac securities into approximately 350 new pools, representing a combined face value of $1.27 trillion.	61	6
201507	139	2015-07-29	meeting	LOGAN	As described in a memo circulated prior to the meeting, the Desk intends to release a statement as well as FAQs this Friday and to start aggregation in mid-August.	61	6
201507	140	2015-07-29	meeting	LOGAN	Once we begin the aggregation process, we expect that the associated costs will be recovered through custodial cost savings within two to four years.	61	6
201507	141	2015-07-29	meeting	LOGAN	Should the Committee decide to commence policy firming at this meeting, we would plan to postpone the start of CUSIP aggregation to avoid complicating the communications associated with liftoff.	61	6
201507	142	2015-07-29	meeting	LOGAN	As a final administrative update, I would like to make you aware that a summary of the daily planning call between Desk and Monetary Affairs staff is now being posted each day on the Class II FOMC–Restricted (FR) section of MarketSource.	61	6
201507	143	2015-07-29	meeting	LOGAN	The Desk would be happy to assist you in receiving this information, if interested.	61	6
201507	144	2015-07-29	meeting	LOGAN	That concludes our prepared remarks.	61	6
201507	145	2015-07-29	meeting	LOGAN	We would be happy to take questions.	61	6
201507	146	2015-07-29	meeting	YELLEN	Questions for either Simon or Lorie?	62	6
201507	147	2015-07-29	meeting	YELLEN	President Bullard.	62	6
201507	148	2015-07-29	meeting	BULLARD	Thank you, Madam Chair.	62	6
201507	149	2015-07-29	meeting	BULLARD	Let’s go back to exhibit 1, panel 3, which shows the survey-implied probability distribution of the timing of liftoff.	62	6
201507	150	2015-07-29	meeting	BULLARD	I just have a simple question about this.	62	6
201507	151	2015-07-29	meeting	BULLARD	When was this survey taken relative to events in Greece and to Chair Yellen’s testimony?	62	6
201507	152	2015-07-29	meeting	POTTER	It was taken after most of those events.	62	6
201507	153	2015-07-29	meeting	POTTER	We got the results on Monday and Tuesday of last week, and that would fully take those into account.	62	6
201507	154	2015-07-29	meeting	POTTER	The only recent event of large significance would be the drop in the Chinese stock market yesterday.	62	6
201507	155	2015-07-29	meeting	BULLARD	Okay.	62	6
201507	156	2015-07-29	meeting	BULLARD	Thank you.	62	6
201507	157	2015-07-29	meeting	YELLEN	Other questions?	62	6
201507	158	2015-07-29	meeting	YELLEN	President Evans.	62	6
201507	159	2015-07-29	meeting	EVANS	Simon, during the comments on the dealer survey, I think you mentioned that they must have made some comments about the expected strained liquidity conditions at year-end.	62	6
201507	160	2015-07-29	meeting	POTTER	We received that more directly from market contacts.	62	6
201507	161	2015-07-29	meeting	EVANS	In those comments, are they talking about historical strains during that time period, a new liquidity environment affecting that period, or uncertainty about the liftoff environment?	62	6
201507	162	2015-07-29	meeting	POTTER	I think part of it is just the classic, “The Fed won’t do things in December because there’s Christmas and the New Year and people aren’t there,” which we heard frequently.	62	6
201507	163	2015-07-29	meeting	POTTER	We heard that in 2013.	62	6
201507	164	2015-07-29	meeting	EVANS	Why would they say that?	62	6
201507	165	2015-07-29	meeting	EVANS	We raised rates in 2004 and 2005 in December.	62	6
201507	166	2015-07-29	meeting	POTTER	I’m just reporting what they said.	62	6
201507	167	2015-07-29	meeting	POTTER	I’m not going to assess whether it’s got any merit.	62	6
201507	168	2015-07-29	meeting	EVANS	All right, that is the rule.	62	6
201507	169	2015-07-29	meeting	POTTER	On 2013, I think I belittled their views a little bit about whether they’d actually be there when the FOMC made its statement.	62	6
201507	170	2015-07-29	meeting	POTTER	I think they will be.	62	6
201507	171	2015-07-29	meeting	POTTER	The slightly different variation—Vice Chairman Dudley talked about this at the June meeting—is that they’re aware there’s a lot of movement in money markets as you come up to quarter-end, and there’s a belief that those could be more intense around year-end.	62	6
201507	172	2015-07-29	meeting	POTTER	So there are some market participants who believe that the FOMC would be wary of lifting off around year-end because of the ability to show interest rate control.	62	6
201507	173	2015-07-29	meeting	POTTER	It’s not a view that I share in terms of the tools that we have, but definitely some of the people we speak to have that perception.	62	6
201507	174	2015-07-29	meeting	EVANS	Okay, so that’s along the lines of the latter point that I was suggesting and that Vice Chairman Dudley has mentioned before.	62	6
201507	175	2015-07-29	meeting	EVANS	Thank you.	62	6
201507	176	2015-07-29	meeting	POTTER	But I think that most of what we hear is just that market liquidity in general is not as robust at the end of the year.	62	6
201507	177	2015-07-29	meeting	POTTER	So if there’s some noise around liftoff, then that could be exaggerated by that lack of liquidity.	62	6
201507	178	2015-07-29	meeting	EVANS	Okay.	62	6
201507	179	2015-07-29	meeting	EVANS	All right.	62	6
201507	180	2015-07-29	meeting	YELLEN	President Kocherlakota.	62	6
201507	181	2015-07-29	meeting	KOCHERLAKOTA	Yes, thank you, Madam Chair.	62	6
201507	182	2015-07-29	meeting	KOCHERLAKOTA	Simon, I have a question about panel 5 in exhibit 1.	62	6
201507	183	2015-07-29	meeting	KOCHERLAKOTA	My question is, what are the Desk’s perspectives on why we now see deviations between the price of oil and five-year, five-year breakevens?	62	6
201507	184	2015-07-29	meeting	POTTER	There’s definitely—from some market technical reasons—some seasonals in TIPS trading that could account for that.	62	6
201507	185	2015-07-29	meeting	POTTER	We didn’t have a good explanation for the high correlation you can see in that chart earlier.	62	6
201507	186	2015-07-29	meeting	POTTER	We looked for some explanations.	62	6
201507	187	2015-07-29	meeting	POTTER	Some of those explanations should still be in play, so that would make us perhaps doubt those explanations that we came up with before, because we were clutching at straws a lot.	62	6
201507	188	2015-07-29	meeting	KOCHERLAKOTA	Right.	62	6
201507	189	2015-07-29	meeting	POTTER	The only thing I’d note is that, in the past few days, the five-five forward has come down, and that does seem to be in response to further falls in the prices of oil and metals.	62	6
201507	190	2015-07-29	meeting	POTTER	So even though it’s hard to see on this scale, the five-year-five-year forward over the intermeeting period has been relatively stable, but it still ended low.	62	6
201507	191	2015-07-29	meeting	KOCHERLAKOTA	That’s correct.	62	6
201507	192	2015-07-29	meeting	KOCHERLAKOTA	Thank you.	62	6
201507	193	2015-07-29	meeting	YELLEN	Other questions?	62	6
201507	194	2015-07-29	meeting	YELLEN	Seeing none, we need a vote to ratify domestic open market operations.	62	6
201507	195	2015-07-29	meeting	YELLEN	Any objection?	62	6
201507	196	2015-07-29	meeting	YELLEN	[No response]	62	6
201507	197	2015-07-29	meeting	YELLEN	Seeing no objection, consider that done.	62	6
201507	198	2015-07-29	meeting	YELLEN	Our next agenda item has to do with normalization planning, and I’m going to call on Lorie to begin.	96	9
201507	199	2015-07-29	meeting	LOGAN	Thank you, Madam Chair.	96	9
201507	200	2015-07-29	meeting	LOGAN	I will be referring to “Material for Briefing on Normalization.”	96	9
201507	201	2015-07-29	meeting	LOGAN	Jim Clouse and I will summarize the state of preparations related to the approach the Committee has said it intends to take to normalize the stance of monetary policy.	96	9
201507	202	2015-07-29	meeting	LOGAN	Having conducted nearly two years of daily test operations, the Desk is prepared to implement an ON RRP facility to support IOER in moving the effective federal funds rate into the target range when the FOMC commences policy firming.	96	9
201507	203	2015-07-29	meeting	LOGAN	At that time, the domestic policy directive that governs the Desk’s conduct of open market operations will need to incorporate instructions for the ON RRP facility and term RRPs.	96	9
201507	204	2015-07-29	meeting	LOGAN	The ON RRP test operations that have been conducted under the resolution passed by the Committee last December will then cease.	96	9
201507	205	2015-07-29	meeting	LOGAN	The draft policy implementation note associated with alternative C in this meeting’s Tealbook B presents a revised proposal for the Desk directive at the time of liftoff.	96	9
