meeting	sequence	speaker	statement	code	code2	section	fomc	mem_num
199005	10	GREENSPAN	 Are there any questions for Mr. Sternlight? 	6	62	0.0	1.0	47.0
199005	11	HOSKINS	 Peter, in March I asked about collateral to back the Federal Reserve notes. You thought there might be a problem in May, but I guess the Treasury balance situation solved that. Or do you see a problem coming up soon? 	6	62	0.0	1.0	49.0
199005	12	STERNLIGHT	 We had thought that there could be a problem in May. Our subsequent reviews suggest that it doesn't look as tight for the balance of this year as we had thought a month ago. That's not to say that the problem may not still be there; but it's not going to be as severe for the rest of this year as I might have thought some 6 or 8 weeks ago. 	6	62	0.0	0.0	999.0
199005	13	BOEHNE	 The change in sentiment in the market was an extraordinary swing in mood. Yet I found that in the previous couple of months or so the national statistics that we were getting didn't seem to coincide with what I was hearing from the business community. The current numbers seem to me to be more consistent with what I hear from the business community. My question is: Is the marketplace so dependent on these published statistics or is it also relying some on the kinds of ad hoc information that it gets from the business community generally? What a difference one number made! It just struck me as extraordinary. 	6	62	0.0	1.0	33.0
199005	14	STERNLIGHT	 There was an enormous change in sentiment just about the time of that one set of employment numbers in early May. I think more went into it than just that number. It wasn't just any single number; it was the unemployment rate as well as the flat ﻿ report on nonfarm payrolls and information that looked more comforting on employment cost measures all wrapped up together in that. 	6	62	0.0	0.0	999.0
199005	15	KOHN	 Part of the issue is what they think the Committee is looking at, President Boehne. They are trying to guess what the Fed is going to do and they think that the Committee pays a lot of attention to those numbers. 	6	62	0.0	0.0	999.0
199005	16	PRELL	 To add another two cents worth: My own impression from talking to people who are with dealer firms and looking for some insight into what the business community is saying is that the traders and even the economists in many of these firms don't have all that much exposure to anecdotal evidence directly from the business community. I have been disappointed regarding the paucity of such information, at least among economists in banks and industrial firms. 	6	62	0.0	0.0	999.0
199005	17	GREENSPAN	 Further questions? If not, would somebody like to move approval of the actions of the Desk? 	6	63	0.0	1.0	47.0
199005	18	LAWARE	 I'll move it. 	6	63	0.0	1.0	50.0
199005	19	JOHNSON	 Second. 	6	63	0.0	1.0	44.0
199005	20	GREENSPAN	 Without objection. Mr. Prell. 	11	11	1.0	1.0	47.0
199005	21	PRELL	 Thank you, Mr. Chairman. As I hope we made clear in the Greenbook, this month's forecasting exercise had two distinct components. The first was the usual attempt to divine the basic tendencies in the economy in light of incoming information. The second was the adjustment we made with respect to the assumed objective of policy, based on what we heard at the March meeting. Turning to the first part of the story, the news since the last meeting is, as usual, subject to varying interpretations. Our own is that the economy probably is now expanding at something like a 2 percent annual rate, with activity likely tending to pick up over time rather than to weaken. To reach that conclusion, I think it would be fair to say that we had to do a lot of reading between the lines of the recent monthly data. The April labor market report, for example, showed an absolute decline in private payrolls and a 2/10 uptick in the jobless rate. However, much of the weakness in employment was accounted for by construction, where favorable weather previously had pushed activity, on a seasonally adjusted basis, well above sustainable levels. And, though there was softness in some other industries, too, the figures generally appeared consistent with our prior view that the employment increases earlier in the year were vastly overstating the underlying thrust of the economy. As for the increase in the unemployment rate, it seemed to us long overdue, given the reported pace of economic expansion and the rise that had occurred in 1989 in the number of recipients of unemployment compensation. All things considered, we think it reasonable to anticipate a small increase in hours worked this quarter, along with a bounceback in nonfarm productivity after the first-quarter drop. On the spending side, Friday's advance reading on April retail sales also was far from robust. These data are volatile and subject to sizable revision, so at this juncture we're inclined to say only that they suggest a possibly slow start on what we already were anticipating to be a rather subdued quarter of consumer spending on goods ex. motor vehicles. Our expectation is that the momentum for overall consumer spending will continue to be mainly from the service side. Returning to motor vehicles, however, sales have been steady, if unspectacular, and the manufacturers should be able to hold close to their scheduled May and June rates without reversing the sharp inventory cuts they achieved in the first quarter. As you know, we estimate that the step-up in motor vehicle assemblies should contribute better than a percentage point to real GNP growth this quarter. Stronger auto output also should bring about a rebound in industrial production, after the auto-related drop of 4/10 of a percent in April. Outside of autos, however, the signs for the manufacturing sector are mixed at this point. On the positive side are the March inventory data, which showed less accumulation than the Commerce Department anticipated in its advance estimate of first-quarter GNP. Our recent forecasts had included an adjustment of stocks in the first half of this year; the evidence now suggests that the correction has progressed faster than we had expected, and this could well clear the way for better manufacturing activity in coming months. Firmer materials prices and the tenor of recent surveys--including those of 1990 capital spending plans--also suggest the possibility of some pickup. To date, though, a break-out evidently has not occurred, and some of the explanation for that perhaps is to be found in developments in defense, construction, and foreign trade. Military procurement clearly is in a downtrend. Construction put in place fell off sharply in March, and we expect further slippage in home and office building, in particular. This should put a damper on activity in a variety of manufacturing sectors supplying the building industry, and, indeed, production of construction supplies has been off sharply in the past two months. Meanwhile, the net stimulus to manufacturing coming through the external sector appears minimal at this time. Although the merchandise trade deficit did improve considerably in January-February, relative to the fourth-quarter level, there were a number of transitory influences. The quantity of nonagricultural exports was disappointing and, although nonoil imports did fall in the first two months of the year, the special survey recently completed by Reserve Bank staff suggests that competition from imported goods remains intense. The net of all of these considerations is that we probably are now in a phase of somewhat faster output growth than we saw over the past two quarters, largely because the inventory drag should be behind us. In contrast, the picture for prices currently is one of deceleration after the first-quarter bulge. The April PPI published on Friday not only showed big drops in food and energy prices, but also an increase of only 0.2 percent for other finished goods. This basically confirmed our expectations, and it does not alter our perception of the underlying trends. Taking account as well of the incoming information on labor and other costs, it still appears that, at prevailing levels of resource utilization, the trend of inflation is likely to be gradually upward. It is on that point that I perhaps should turn to the other major theme I noted at the outset--that is, the adjustment we made to take account of comments at the last meeting that suggested we might not be reflecting in our projection the Committee's concerns about inflation. Attempting to be responsive, we designed this projection with a view toward indicating to you how, through a more aggressive tightening of money market conditions, faster and surer progress might be made toward the restoration of a discernible disinflationary trend. Thus, we now have the funds rate rising about 25 basis points per month, starting soon, and peaking at a little over 10 percent by the first quarter of 1991. This sharper tightening pulls the long Treasury bond yield up to about 9-1/2 percent, and causes the dollar to appreciate slightly. Under these circumstances, GNP is projected to increase only 1-1/2 percent next year, and the unemployment rate is projected to reach 6-1/4 percent. As a consequence, even though we've raised our forecast of inflation for this year a bit, the greater slowing in activity, coupled with a smaller expected rise in import prices has caused us to project a somewhat lower rate of inflation for 1991 than in the March Greenbook. Nonetheless, we are still showing the CPI rising at a rate in the vicinity of 4-1/4 in late 1991, and it likely would require the maintenance of the projected degree of slack through 1992 to move the inflation rate below the 4 percent mark, absent favorable supply-side shocks or credibility effects. I'd like to conclude with a few words about three uncertainties in the economic environment, which are relevant to the question of whether so sharp a policy tightening--or any tightening at all--may be needed to rein in aggregate demand. One of these uncertainties is, of course, fiscal policy. We have adopted a wait-and-see attitude toward the current budget discussions. If a bigger deficit-reduction action than we've assumed is forthcoming, it could significantly alter the outlook, presumably in the direction of less interest rate pressure. It also is probably still too early to gauge with confidence the real effects of the credit crunch phenomenon. We continue to think that something has happened, and it is a significant element in our projection of construction activity, especially, but the non-rate financial restraint we have embedded in this projection falls well short, I think, of what might be the case if credit supplies have constricted as much as some of the horror stories would imply. Finally, a risk running in the opposite direction from the two I've just noted is that the dollar might come under renewed downward pressure, if market participants' concerns about exchange rate relationships are rekindled by a lack of further progress in external adjustment. In short, it looks to me like you as policymakers are going to have to decide how to play your hand with the discomforting knowledge that there are some real jokers in the current economic deck. 	11	11	1.0	0.0	999.0
199005	22	GREENSPAN	 [Pause.] There must be questions! 	12	12	1.0	1.0	47.0
199005	23	BOEHNE	 I have a couple of questions. On page 4 in the Greenbook, you have laid out the monetary policy assumptions about bringing inflation down over the next couple of years. We have an environment in which there is not very much support--certainly no national support--for this kind of firming in monetary policy, as best I can tell. But even besides that, going all the way out to the end of 1991 we have a 6-1/4 percent unemployment rate and then that slack continues into 1992. You don't indicate what the unemployment rate is in 1992. I presume it goes up another half point or three-quarters of a point? 	12	12	1.0	1.0	33.0
199005	24	PRELL	 No, we're thinking it's within a small fraction of 6-1/4 percent. 	12	12	1.0	0.0	999.0
199005	25	BOEHNE	 But even after we have done all of that [firming], we have not done much more than keep inflation from accelerating, at least in terms of the numbers that you have. There is some deceleration, but inflation is still largely in the 4 to 5 percent area that we have been talking about. Now, presumably, if you carry this [forecast] out to '93, '94, and '95, you begin to get some results. But to me that calls into question the whole logic behind this approach that we can gradually squeeze inflation out, as desirable as that goal is. Somehow this paragraph brought home (1) the difficulty of it, and (2) how unreasonable it may be even to think that we can pursue something like this in the kind of world that we live in. I don't know if that's a question or a comment, but I guess I'd like you to disagree with me. ﻿ My second question has to do with this credit crunch phenomenon. We've all looked into it; we've put together these anecdotal reports, and every report suggests that there's less of a credit crunch than is talked about popularly in the general press. I'm just wondering if you have any insights as to why we have this dichotomy between what is said loosely and what we find when we try to zero in on the extent of it. It doesn't seem to be the same problem that is often reported. 	12	12	1.0	1.0	33.0
199005	26	PRELL	" Well, on the latter question, I'll offer a little anecdotal information on anecdotes. I'll repeat one conversation I had with Bill Dunkelberg, who conducts the survey for the National Federation of Independent Business. That survey has shown very mild, if any, changes in the credit picture for that constituency. He related to me that he had been contacted by The Wall Street Journal before they published their lead story on the credit crunch and he had told them that. If you look at that story, he wasn't quoted. The reporter obviously thought it would be better to discuss the negative news than what Dunkelberg's survey suggested. That isn't to say the Dunkelberg survey is absolutely reliable. But I think one finds that sort of bad news orientation in the press reports. One also needs to look carefully at the geographic detail and the sectoral detail that is being addressed. Everything we have seen suggests that in the real estate area, particularly the construction side of the market as opposed to permanent financing of residential real estate, there has been a substantial change in the tenor of credit conditions. And I don't see any conflict with the anecdotal information in that area. As for small businesses, the senior loan officers opinion survey does suggest that there has been some tightening. It hasn't been just recently; it has been going on for the last year or so perhaps. And it's affecting small and medium size businesses, particularly in [unintelligible]. It isn't showing up in rates; it isn't showing up as businesses not having any access to credit, at least not in terms of figures [unintelligible] cut back existing customers; but it's showing up in the standards that are being applied and the collateral that is being used. The question is: What does that all amount to in the end? In terms of GNP we think that the only significant effects are going to be in the construction area. We would have had a marked weakening anyway in that sector, particularly in the commercial area, because of the overbuilding. On the inflation front, I don't want to repeat the entire presentation that we gave a few months ago, but this is basically consistent with that. In fact, I'd say this could be regarded as a relatively favorable short-run sort of Phillips curve trade-off. We are getting a lot of disinflation for what we perceive to be the gap relative to the natural rate. It does presume that history is telling us that we can get there gradually, but the effects are not linear. In a sense, you have to get sharp absolute declines in activity in order to get these effects, but we can do it gradually over a period of time. I don't think we have historical episodes to go back to and say ""Yes, we had periods where the economy moved slowly, the unemployment rate was perhaps slightly above the full-employment rate, and we got a gradual diminution of the rate of inflation."" But the evidence that exists suggests that we ought to be able to get some progress over time. As I hinted here and said in my briefing, we'd like people to perceive that it's headed in that direction and that the Fed is persisting--accepting whatever slack there is, presumably ﻿ leading to some rise in the unemployment rate to 6, 6-1/4 percent. Frankly, people thought that was looking pretty good coming from where we were. Maybe we will get to see some of that developing and the tradeoff will look better. "	12	12	1.0	0.0	999.0
199005	27	GREENSPAN	 Governor Johnson. 	12	12	1.0	1.0	47.0
199005	28	JOHNSON	 Did the recent numbers change your outlook any? I gather that you put a lot of this together before the most recent numbers. 	12	12	1.0	1.0	44.0
199005	29	PRELL	 The employment numbers led us to show a weaker second quarter than we might have otherwise. We didn't feel comfortable pushing the numbers much further than this. I must say that there certainly are arguments--looking at what's going on in the automobile sector--for a larger second-quarter number. But this is something we feel comfortable with. 	12	12	1.0	0.0	999.0
199005	30	JOHNSON	 The other question was on the budget. You implied that strong action on the budget would restrict the economy. Is that assuming that what goes with it is a drop in real interest rates? I just wonder: Wouldn't that be a source of stimulus to some degree too? How are you coming to this restraint view? 	12	12	1.0	1.0	44.0
199005	31	PRELL	 Well, this is a complicated question, obviously. Part of the issue would be whether this was just a one-shot effort to hit the Gramm-Rudman target for this coming fiscal year or whether it was something that would dramatically change the outlook for the next series of years and greatly change expectations. When you open up that latter door you're somewhat at sea in terms of an econometric model. One can come up with rather interesting results with that, such as long-term rates going down appreciably in anticipation of less pressure on credit markets throughout the coming years. But if that opened the door to a great deal of investment activity and it happened very quickly, we could even in the extreme get a net increase in aggregate demand in the short run; and short rates might even have to rise some in response to that to keep things on a desirable path. Falling short of that, if the Federal Reserve is accommodative in terms of trying to hold real GNP close to the path it would otherwise have been on, I think the fiscal shock has to be one that tends to lower interest rates. The degree would depend in part on how much forward expectation there was and how much bond yields move as well as short-term rates. 	12	12	1.0	0.0	999.0
199005	32	GREENSPAN	 Governor Angell. 	12	12	1.0	1.0	47.0
199005	33	ANGELL	 Mike, if you pursued a gradual reduction in the rate of inflation, it's quite likely, isn't it, that the noise may at times obscure any trend of progress? That's more apt to happen in a gradual reduction approach than if there were a significant recession. 	12	12	1.0	1.0	43.0
199005	34	PRELL	 Well, in addition to that-- 	12	12	1.0	0.0	999.0
199005	35	ANGELL	 So, even though in some ways this may not give the Committee a sense of a lot of achievement, you think it would be different than that if we did not pursue this course? ﻿ 	12	12	1.0	1.0	43.0
199005	36	PRELL	 Correct. Our suspicion is that if you hold to the current money market conditions, economic activity will gradually pick up. You will not see the unemployment rate rise much, if at all, over the coming year or so. And since we believe that right now the pressures are such that the tendencies for inflation point up, we would make a new course and head in that direction. So, instead of heading south to 4 percent a couple of years from now, we feel the risk is that inflation would be heading north to 5 percent. That's a significant difference and I'd hate to make it more precise than that. But as we've said, we felt there was noise affecting the reading of the trends [unintelligible] a variety of special factors: the surprising strength of the dollar earlier in the year and so on. It's always difficult to read these [unintelligible]. So, that's the basic thrust of our assessment at this point. 	12	12	1.0	0.0	999.0
199005	37	ANGELL	 Well, I appreciate very much your laying out the policy options for us that you have. 	12	12	1.0	1.0	43.0
199005	38	PARRY	" My point was somewhat similar to Governor Angell's. The sentence on page 1-3 [of the Greenbook] says: ""The recent data reinforced the view long embodied in the staff forecast that restoration of a disinflationary trend is unlikely at current levels of resource utilization."" The implication is that if we stay where we are for a very long time, there is only a very small chance of restoring the disinflationary trend and, in fact, it might even produce an increase in inflationary pressures. That's the implication. "	12	12	1.0	1.0	45.0
199005	39	PRELL	 That's what we are saying. Now, there's a second part to this and that is: Will the Federal Reserve obviously let financial conditions go, maintaining the historic growth path of resource utilization numbers where they are? And that's the second projection. One is the implication of the resource utilization level; the second is about what financial conditions are compatible with resource utilization levels. I guess I'd say I'm a little less sure about the second than I am about the first and there's a good deal of uncertainty on the first. 	12	12	1.0	0.0	999.0
199005	40	PARRY	 One get's the general feeling, though, that the public feels that if we were to stay where we are we would have a continuation of growth rates of around 2 percent and a gradual [reduction of inflation]. What you're basically saying is that if we stay where we are, growth rates are likely to pick up and we will not be able to restore [unintelligible]. 	12	12	1.0	1.0	45.0
199005	41	PRELL	 My sense of the consensus of business economists is that the economy probably is going to run with 2, 2-1/2 percent growth going out the next year to 18 months and inflation is going to remain roughly in the 4-1/2, 4-3/4, 5 percent zone. 	12	12	1.0	0.0	999.0
